Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM
TRPM4,Trpm4,one-to-one,,,Low,Enhanced,glandular cells,6.16738883977901
SLC6A16,Slc6a16,one-to-one,,,,,,3.67606744198895
MIR4324,,human-specific,,,,,,0.0148973287292818
CD37,Cd37,one-to-one,,,Not detected,Enhanced,glandular cells,3.02986575690608
TEAD2,Tead2,one-to-one,,,,,,14.9508916022099
DKKL1,Dkkl1,one-to-one,Secreted in male reproductive system,No annotated function,Not detected,Enhanced,glandular cells,0.346397651933702
KASH5,Kash5,one-to-one,,,Low,Enhanced,glandular cells,1.22556885911602
PTH2,Pth2,one-to-one,Secreted in brain,Neuropeptide,,,,0.0121245662983425
GFY,Gfy,one-to-one,,,,,,0.00665129005524862
SLC17A7,Slc17a7,one-to-one,,,Not detected,Enhanced,glandular cells,0.456479535911602
PIH1D1,Pih1d1,one-to-one,,,Medium,Approved,glandular cells,22.3623397790055
ALDH16A1,Aldh16a1,one-to-one,,,Not detected,Approved,glandular cells,17.0996317679558
FLT3LG,Flt3l,one-to-one,Secreted to blood,Cytokine,,,,1.49709967679558
RPL13A,Rpl13a,one-to-one,,,Medium,Approved,glandular cells,1513.49922375691
SNORD34,Snord34,one-to-one,,,,,,0.0279939392265193
SNORD35A,,human-specific,,,,,,1.16273421270718
RPS11,Rps11,one-to-one,,,Not detected,Uncertain,glandular cells,1380.81351104972
SNORD35B,Snord35b,one-to-one,,,,,,3.2813401961326
MIR150,Mir150,one-to-one,,,,,,0.00501257458563536
FCGRT,Fcgrt,one-to-one,,,Not detected,Uncertain,glandular cells,31.5496240331492
RCN3,Rcn3,one-to-one,Intracellular and membrane,Transport,Low,Uncertain,glandular cells,8.79052861878453
NOSIP,Nosip,one-to-one,,,Medium,Approved,glandular cells,39.1309599447514
PRRG2,Prrg2,one-to-one,,,Not detected,Approved,glandular cells,8.6146841160221
PRR12,Prr12,one-to-one,,,Medium,Approved,glandular cells,6.54829055248619
RRAS,Rras,one-to-one,,,High,Uncertain,glandular cells,21.9645252762431
SCAF1,Scaf1,one-to-one,,,Medium,Approved,glandular cells,15.1105064088398
IRF3,Irf3,one-to-one,,,Medium,Approved,glandular cells,38.340546961326
BCL2L12,Bcl2l12,one-to-one,,,Medium,Approved,glandular cells,8.81202243093923
PRMT1,Prmt1,one-to-one,,,Low,Supported,glandular cells,21.6749300552486
MIR5088,,human-specific,,,,,,0.00674829281767956
ADM5,,human-specific,,,,,,1.99787387845304
CPT1C,Cpt1c,one-to-one,,,Low,Approved,glandular cells,1.10935346961326
TSKS,Tsks,one-to-one,,,Not detected,Enhanced,glandular cells,0.158321320441989
AP2A1,Ap2a1,one-to-one,,,Low,Approved,glandular cells,19.7855144751381
MIR6799,,human-specific,,,,,,0.00230143370165746
FUZ,Fuz,one-to-one,,,Low,Approved,glandular cells,8.19810317679558
MED25,Med25,one-to-one,,,High,Approved,glandular cells,18.8430021270718
MIR6800,,human-specific,,,,,,0.0174706022099448
PTOV1-AS1,,human-specific,,,,,,0.868702168508287
PTOV1,Ptov1,one-to-one,,,Medium,Approved,glandular cells,17.8303366298343
MIR4749,,human-specific,,,,,,0.00322857182320442
PTOV1-AS2,,human-specific,,,,,,17.3161706077348
PNKP,Pnkp,one-to-one,,,High,Supported,glandular cells,18.7832198066298
AKT1S1,Akt1s1,one-to-one,,,Low,Approved,glandular cells,9.80230729281768
TBC1D17,Tbc1d17,one-to-one,,,Medium,Uncertain,glandular cells,34.6907290055249
IL4I1,Il4i1 | Il4i1b,one-to-many (human-to-mouse),Secreted to blood,Immunity,Not detected,Enhanced,glandular cells,0.372709417127072
NUP62,Nup62,one-to-one,,,Low,Supported,glandular cells,9.50063983425414
ATF5,Atf5,one-to-one,,,Medium,Uncertain,glandular cells,13.2416484254144
SIGLEC11,Siglecg,one-to-many (mouse-to-human),,,Not detected,Approved,glandular cells,2.06606800276243
SIGLEC16,Siglecg,one-to-many (mouse-to-human),,,,,,0.645693925414365
VRK3,Vrk3,one-to-one,,,Medium,Approved,glandular cells,7.0854288121547
ZNF473,Zfp473,one-to-one,,,Low,Approved,glandular cells,1.9995765441989
IZUMO2,Izumo2,one-to-one,,,,,,0.0142972458563536
MYH14,Myh14,one-to-one,,,Low,Enhanced,glandular cells,8.88400314917127
KCNC3,Kcnc3,one-to-one,,,Not detected,Approved,glandular cells,2.47648690055249
NR1H2,Nr1h2,one-to-one,,,Not detected,Uncertain,glandular cells,15.7683378729282
NAPSB,,human-specific,,,,,,1.06224244475138
NAPSA,Napsa,one-to-one,Secreted in other tissues,Enzyme,Not detected,Enhanced,glandular cells,1.1039030359116
POLD1,Pold1,one-to-one,,,High,Supported,glandular cells,4.78439729281768
SPIB,Spib,one-to-one,,,Low,Uncertain,glandular cells,0.780635795580111
MYBPC2,Mybpc2,one-to-one,,,Not detected,Enhanced,glandular cells,0.297889966850829
EMC10,Emc10,one-to-one,Secreted to blood,Developmental protein,Low,Approved,glandular cells,11.0118176243094
JOSD2,Josd2,one-to-one,,,,,,16.7283847237569
ASPDH,Aspdh,one-to-one,,,Medium,Approved,glandular cells,0.540376171270718
LRRC4B,Lrrc4b,one-to-one,,,,,,0.49716720441989
SYT3,Syt3,one-to-one,,,,,,0.226707019337017
C19orf81,1700008O03Rik,one-to-one,,,Not detected,Enhanced,glandular cells,0.228382801104972
SHANK1,Shank1,one-to-one,,,Medium,Uncertain,glandular cells,0.0519666436464088
CLEC11A,Clec11a,one-to-one,Secreted in other tissues,Growth factor,Not detected,Approved,glandular cells,5.45973814917127
GPR32,,human-specific,,,,,,0.0024744226519337
ACP4,Acp4,one-to-one,,,,,,0.0421073066298343
SNORD88A,,human-specific,,,,,,0.0772605110497238
SNORD88C,,human-specific,,,,,,0.262587359116022
KLK1,Egfbp2 | Klk1 | Klk1b1 | Klk1b11 | Klk1b16 | Klk1b21 | Klk1b22 | Klk1b24 | Klk1b26 | Klk1b27 | Klk1b3 | Klk1b4 | Klk1b5 | Klk1b8 | Klk1b9,many-to-many,Secreted to digestive system,Enzyme,Medium,Approved,glandular cells,1240.90291712707
KLK15,Klk15,one-to-one,Secreted to blood,Enzyme,Not detected,Uncertain,glandular cells,0.069626138121547
KLK3,Egfbp2 | Klk1 | Klk1b1 | Klk1b11 | Klk1b16 | Klk1b21 | Klk1b22 | Klk1b24 | Klk1b26 | Klk1b27 | Klk1b3 | Klk1b4 | Klk1b5 | Klk1b8 | Klk1b9,many-to-many,Secreted in male reproductive system,Enzyme,Not detected,Enhanced,glandular cells,0.39298982320442
KLK2,Egfbp2 | Klk1 | Klk1b1 | Klk1b11 | Klk1b16 | Klk1b21 | Klk1b22 | Klk1b24 | Klk1b26 | Klk1b27 | Klk1b3 | Klk1b4 | Klk1b5 | Klk1b8 | Klk1b9,many-to-many,Secreted in male reproductive system,Enzyme,Not detected,Supported,glandular cells,0.138092124309392
KLKP1,,human-specific,,,,,,0.0034342817679558
KLK4,Klk4,one-to-one,Secreted in male reproductive system,Enzyme,Not detected,Enhanced,glandular cells,0.0333727872928177
PPIAP59,,human-specific,,,,,,0.0116177679558011
KLK5,Klk5,one-to-one,Secreted in other tissues,Enzyme,Not detected,Enhanced,glandular cells,0.050512908839779
KLK6,Klk6,one-to-one,Secreted in other tissues,Enzyme,,,,0.0303809447513812
KLK7,Klk7,one-to-one,Secreted in other tissues,Enzyme,Not detected,Enhanced,glandular cells,0.0623602624309392
KLK8,Klk8,one-to-one,Secreted in other tissues,Enzyme,Not detected,Enhanced,glandular cells,0.0350529447513812
KLK9,Klk9,one-to-one,Secreted in other tissues,Enzyme,Not detected,Enhanced,glandular cells,0.00955837292817679
KLK10,Klk10,one-to-one,Secreted in other tissues,Enzyme,,,,0.144021908839779
KLK11,Klk11,one-to-one,Secreted in other tissues,Enzyme,Low,Approved,glandular cells,16.3310346132597
KLK12,Klk12,one-to-one,Secreted in other tissues,Enzyme,,,,0.225922649171271
KLK13,Klk13,one-to-one,Secreted in other tissues,Enzyme,Not detected,Enhanced,glandular cells,2.00477196132597
KLK14,Klk14,one-to-one,Secreted in other tissues,Enzyme,Not detected,Uncertain,glandular cells,0.622447419889503
CTU1,Ctu1,one-to-one,,,Not detected,Uncertain,glandular cells,3.07917541712707
SIGLEC9,Siglece | Siglecf,many-to-many,,,Not detected,Approved,glandular cells,0.72437155801105
SIGLEC7,Siglece | Siglecf,many-to-many,Intracellular and membrane,Cell adhesion,Not detected,Enhanced,glandular cells,0.350268171270718
SIGLEC17P,,human-specific,,,,,,0.299890190607735
MIR8074,,human-specific,,,,,,0.000800359116022099
CD33,Cd33,one-to-many (mouse-to-human),,,Medium,Enhanced,glandular cells,0.725368306629834
SIGLECL1,Siglec1 | Siglecl1 | Siglecl2,many-to-many,,,Not detected,Enhanced,glandular cells,0.00464143922651934
LINC01872,,human-specific,,,,,,0.00215369060773481
IGLON5,Iglon5,one-to-one,Secreted in brain,No annotated function,Not detected,Approved,glandular cells,0.0997269419889503
VSIG10L,Vsig10l,one-to-one,,,,,,0.430787825966851
VSIG10L-AS1,,human-specific,,,,,,0.00859498895027624
ETFB,Etfb,one-to-one,,,Medium,Supported,glandular cells,8.34501359116022
CLDND2,Cldnd2,one-to-one,,,,,,1.45965270441989
NKG7,Nkg7,one-to-one,,,,,,1.15715754143646
LIM2,Lim2,one-to-one,,,,,,0.00392651104972376
C19orf84,Gm38999,one-to-one,,,Not detected,Uncertain,glandular cells,0.0242047458563536
SIGLEC10,Siglecg,one-to-many (mouse-to-human),Intracellular and membrane,Immunity,Not detected,Enhanced,glandular cells,1.96443069889503
SIGLEC10-AS1,,human-specific,,,,,,0.0422549861878453
SIGLEC8,Siglece | Siglecf,many-to-many,,,Low,Uncertain,glandular cells,0.192075226519337
CEACAM18,Ceacam18,one-to-one,,,,,,0.00307988674033149
SIGLEC12,Siglece | Siglecf,many-to-many,,,,,,0.168518174033149
SIGLEC6,Cd33,one-to-many (mouse-to-human),Secreted to blood,Cell adhesion,Not detected,Enhanced,glandular cells,0.125374091160221
ZNF175,Zfp175 | Zfp715 | Zfp819,one-to-many (human-to-mouse),,,,,,1.91804303867403
LINC01530,,human-specific,,,,,,0.684953621546961
SIGLEC5,Siglece | Siglecf,many-to-many,,,Not detected,Approved,glandular cells,0.115244081491713
SIGLEC14,Siglece | Siglecf,many-to-many,,,Medium,Uncertain,glandular cells,0.371993422651934
SPACA6,Spaca6,one-to-one,,,,,,1.99744795303867
MIR99B,Mir99b,one-to-one,,,,,,0.00499290055248619
HAS1,Has1,one-to-one,,,Not detected,Approved,glandular cells,0.194420693370166
FPR1,Fpr1,one-to-one,,,Not detected,Approved,glandular cells,1.76082565469613
FPR2,Fpr2 | Fpr3 | Fpr-rs3 | Fpr-rs4 | Fpr-rs6 | Fpr-rs7,many-to-many,,,Not detected,Approved,glandular cells,0.135925538674033
FPR3,Fpr2 | Fpr3 | Fpr-rs3 | Fpr-rs4 | Fpr-rs6 | Fpr-rs7,many-to-many,,,,,,1.23304332872928
ZNF577,,human-specific,,,,,,2.27494829281768
ZNF649-AS1,,human-specific,,,,,,0.0333287458563536
ZNF649,,human-specific,,,,,,1.33529516022099
ZNF613,Zfp157,one-to-one,,,Medium,Uncertain,glandular cells,0.967405356353591
ZNF350-AS1,,human-specific,,,,,,0.178599693370166
ZNF350,,human-specific,,,,,,2.43906848895028
ZNF615,Gm10778 | Gm11007 | Gm14305 | Gm14308 | Gm14325 | Gm14326 | Gm14391 | Gm14399 | Gm14412 | Gm14430 | Gm14434 | Gm14443 | Gm14444 | Gm15446 | Gm19428 | Gm2007 | Gm2026 | Gm31714 | Gm32687 | Gm3604 | Gm45871 | Gm4631 | Gm4724 | Gm4767 | Gm6710 | Gm7762 | Rsl1 | Zfp1005 | Zfp1006 | Zfp1007 | Zfp11 | Zfp26 | Zfp273 | Zfp429 | Zfp433 | Zfp442 | Zfp455 | Zfp456 | Zfp457 | Zfp58 | Zfp595 | Zfp617 | Zfp696 | Zfp708 | Zfp712 | Zfp72 | Zfp799 | Zfp85 | Zfp866 | Zfp87 | Zfp874a | Zfp874b | Zfp930 | Zfp932 | Zfp936 | Zfp937 | Zfp950 | Zfp958 | Zfp966 | Zfp967 | Zfp970 | Zfp971 | Zfp975 | Zfp976 | Zfp997 | Zfp998,many-to-many,,,,,,2.2386877679558
ZNF614,,human-specific,,,,,,1.12226322375691
ZNF432,Gm10778 | Gm11007 | Gm14305 | Gm14308 | Gm14325 | Gm14326 | Gm14391 | Gm14399 | Gm14412 | Gm14430 | Gm14434 | Gm14443 | Gm14444 | Gm15446 | Gm19428 | Gm2007 | Gm2026 | Gm31714 | Gm32687 | Gm3604 | Gm45871 | Gm4631 | Gm4724 | Gm4767 | Gm6710 | Gm7762 | Rsl1 | Zfp1005 | Zfp1006 | Zfp1007 | Zfp11 | Zfp26 | Zfp273 | Zfp429 | Zfp433 | Zfp442 | Zfp455 | Zfp456 | Zfp457 | Zfp58 | Zfp595 | Zfp617 | Zfp696 | Zfp708 | Zfp712 | Zfp72 | Zfp799 | Zfp85 | Zfp866 | Zfp87 | Zfp874a | Zfp874b | Zfp930 | Zfp932 | Zfp936 | Zfp937 | Zfp950 | Zfp958 | Zfp966 | Zfp967 | Zfp970 | Zfp971 | Zfp975 | Zfp976 | Zfp997 | Zfp998,many-to-many,,,Not detected,Uncertain,glandular cells,8.69450215469613
ZNF841,,human-specific,,,,,,7.02576621546961
ZNF616,Gm30910 | Rex2 | Zfp160 | Zfp268 | Zfp534 | Zfp600 | Zfp979 | Zfp980 | Zfp981 | Zfp984 | Zfp985 | Zfp987 | Zfp991 | Zfp992,many-to-many,,,Medium,Approved,glandular cells,2.53365900828729
ZNF836,,human-specific,,,,,,1.6654896519337
PPP2R1A,Ppp2r1a,one-to-one,,,,,,27.0177596132597
MIR6801,,human-specific,,,,,,0.0084231270718232
ZNF766,,human-specific,,,,,,2.2161516878453
MIR643,,human-specific,,,,,,0.0568287486187845
ZNF480,,human-specific,,,,,,2.97141486464088
ZNF610,,human-specific,,,,,,0.384877367403315
ZNF880,,human-specific,,,,,,1.64556775414365
ZNF528-AS1,,human-specific,,,,,,0.659204640883978
ZNF528,,human-specific,,,,,,2.51539533977901
ZNF534,,human-specific,,,,,,0.0213584779005525
ZNF578,,human-specific,,,,,,0.170535245856354
ZNF808,,human-specific,,,,,,1.8078561160221
ZNF701,,human-specific,,,,,,1.18503366574586
ZNF137P,,human-specific,,,,,,1.72526751657459
ZNF83,,human-specific,,,,,,14.2148209392265
ZNF611,Gm10778 | Gm11007 | Gm14305 | Gm14308 | Gm14325 | Gm14326 | Gm14391 | Gm14399 | Gm14412 | Gm14430 | Gm14434 | Gm14443 | Gm14444 | Gm15446 | Gm19428 | Gm2007 | Gm2026 | Gm31714 | Gm32687 | Gm3604 | Gm45871 | Gm4631 | Gm4724 | Gm4767 | Gm6710 | Gm7762 | Rsl1 | Zfp1005 | Zfp1006 | Zfp1007 | Zfp11 | Zfp26 | Zfp273 | Zfp429 | Zfp433 | Zfp442 | Zfp455 | Zfp456 | Zfp457 | Zfp58 | Zfp595 | Zfp617 | Zfp696 | Zfp708 | Zfp712 | Zfp72 | Zfp799 | Zfp85 | Zfp866 | Zfp87 | Zfp874a | Zfp874b | Zfp930 | Zfp932 | Zfp936 | Zfp937 | Zfp950 | Zfp958 | Zfp966 | Zfp967 | Zfp970 | Zfp971 | Zfp975 | Zfp976 | Zfp997 | Zfp998,many-to-many,,,,,,1.2431650441989
ZNF600,,human-specific,,,,,,2.75334433977901
ZNF28,Gm10778 | Gm11007 | Gm14305 | Gm14308 | Gm14325 | Gm14326 | Gm14391 | Gm14399 | Gm14412 | Gm14430 | Gm14434 | Gm14443 | Gm14444 | Gm15446 | Gm19428 | Gm2007 | Gm2026 | Gm31714 | Gm32687 | Gm3604 | Gm45871 | Gm4631 | Gm4724 | Gm4767 | Gm6710 | Gm7762 | Rsl1 | Zfp1005 | Zfp1006 | Zfp1007 | Zfp11 | Zfp26 | Zfp273 | Zfp429 | Zfp433 | Zfp442 | Zfp455 | Zfp456 | Zfp457 | Zfp58 | Zfp595 | Zfp617 | Zfp696 | Zfp708 | Zfp712 | Zfp72 | Zfp799 | Zfp85 | Zfp866 | Zfp87 | Zfp874a | Zfp874b | Zfp930 | Zfp932 | Zfp936 | Zfp937 | Zfp950 | Zfp958 | Zfp966 | Zfp967 | Zfp970 | Zfp971 | Zfp975 | Zfp976 | Zfp997 | Zfp998,many-to-many,,,,,,1.86806060497238
ZNF468,,human-specific,,,,,,2.75704304972376
ZNF320,,human-specific,,,,,,2.81166046961326
ZNF888,,human-specific,,,,,,4.14242733701657
ZNF321P,,human-specific,,,,,,3.55188715469613
ZNF816,,human-specific,,,,,,2.2348041878453
ZNF702P,,human-specific,,,,,,0.547610135359116
ERVV-1,,human-specific,,,,,,0.00576433425414365
ERVV-2,,human-specific,,,,,,0.00125357182320442
ZNF160,Gm30910 | Rex2 | Zfp160 | Zfp268 | Zfp534 | Zfp600 | Zfp979 | Zfp980 | Zfp981 | Zfp984 | Zfp985 | Zfp987 | Zfp991 | Zfp992,many-to-many,,,Low,Uncertain,glandular cells,5.22502397790055
ZNF415,,human-specific,,,,,,2.41200233701657
ZNF347,Gm30910 | Rex2 | Zfp160 | Zfp268 | Zfp534 | Zfp600 | Zfp979 | Zfp980 | Zfp981 | Zfp984 | Zfp985 | Zfp987 | Zfp991 | Zfp992,many-to-many,,,,,,1.51604835082873
ZNF665,Gm30910 | Rex2 | Zfp160 | Zfp268 | Zfp534 | Zfp600 | Zfp979 | Zfp980 | Zfp981 | Zfp984 | Zfp985 | Zfp987 | Zfp991 | Zfp992,many-to-many,,,,,,0.385133049723757
ZNF677,,human-specific,,,,,,0.507509930939227
VN1R2,Vmn1r185 | Vmn1r224 | Vmn1r225 | Vmn1r226 | Vmn1r228 | Vmn1r229 | Vmn1r232 | Vmn1r66 | Vmn1r67 | Vmn1r68 | Vmn1r69 | Vmn1r70,many-to-many,,,,,,0.00706337845303867
VN1R4,Vmn1r233 | Vmn1r234 | Vmn1r235 | Vmn1r236 | Vmn1r237,one-to-many (human-to-mouse),,,,,,0.00132916298342541
FAM90A27P,Fam90a1a | Fam90a1b,many-to-many,,,,,,0.00323325966850829
BIRC8,Xiap,one-to-many (mouse-to-human),,,,,,0.00312624861878453
ZNF845,Gm29738 | Gm29746 | Gm31526 | Zfp748 | Zfp759,many-to-many,,,,,,1.27350664640884
ZNF525,,human-specific,,,,,,1.91765354696133
ZNF765,,human-specific,,,,,,1.46257646961326
TPM3P9,,human-specific,,,,,,3.5454625801105
ZNF761,Zfp51,one-to-one,,,,,,5.43275986187845
ZNF813,Gm10778 | Gm11007 | Gm14305 | Gm14308 | Gm14325 | Gm14326 | Gm14391 | Gm14399 | Gm14412 | Gm14430 | Gm14434 | Gm14443 | Gm14444 | Gm15446 | Gm19428 | Gm2007 | Gm2026 | Gm31714 | Gm32687 | Gm3604 | Gm45871 | Gm4631 | Gm4724 | Gm4767 | Gm6710 | Gm7762 | Rsl1 | Zfp1005 | Zfp1006 | Zfp1007 | Zfp11 | Zfp26 | Zfp273 | Zfp429 | Zfp433 | Zfp442 | Zfp455 | Zfp456 | Zfp457 | Zfp58 | Zfp595 | Zfp617 | Zfp696 | Zfp708 | Zfp712 | Zfp72 | Zfp799 | Zfp85 | Zfp866 | Zfp87 | Zfp874a | Zfp874b | Zfp930 | Zfp932 | Zfp936 | Zfp937 | Zfp950 | Zfp958 | Zfp966 | Zfp967 | Zfp970 | Zfp971 | Zfp975 | Zfp976 | Zfp997 | Zfp998,many-to-many,,,,,,0.720262425414365
ZNF331,,human-specific,,,,,,3.2580908839779
DPRX,,human-specific,,,,,,0.0202369171270718
MIR512-1,,human-specific,,,,,,0
MIR512-2,,human-specific,,,,,,0
MIR1323,,human-specific,,,,,,0
MIR498,,human-specific,,,,,,0.00218780662983425
MIR520E,,human-specific,,,,,,0.0016972955801105
MIR515-1,,human-specific,,,,,,0
MIR519E,,human-specific,,,,,,0.000896792817679558
MIR520F,,human-specific,,,,,,0
MIR515-2,,human-specific,,,,,,0
MIR519C,,human-specific,,,,,,0
MIR1283-1,,human-specific,,,,,,0.000796074585635359
MIR520A,,human-specific,,,,,,0.00192505524861878
MIR526B,,human-specific,,,,,,0
MIR519B,,human-specific,,,,,,0
MIR525,,human-specific,,,,,,0.000813621546961326
MIR523,,human-specific,,,,,,0.00225420165745856
MIR518F,,human-specific,,,,,,0.000823433701657459
MIR520B,,human-specific,,,,,,0
MIR518B,,human-specific,,,,,,0.0020422182320442
MIR526A1,,human-specific,,,,,,0
MIR520C,,human-specific,,,,,,0
MIR518C,,human-specific,,,,,,0
MIR524,,human-specific,,,,,,0.00117904419889503
MIR517A,,human-specific,,,,,,0
MIR519D,,human-specific,,,,,,0
MIR521-2,,human-specific,,,,,,0.00135886740331492
MIR520D,,human-specific,,,,,,0
MIR517B,,human-specific,,,,,,0
MIR520G,,human-specific,,,,,,0
MIR516B2,,human-specific,,,,,,0
MIR526A2,,human-specific,,,,,,0.00157791712707182
MIR518E,,human-specific,,,,,,0.000919475138121547
MIR518A1,,human-specific,,,,,,0
MIR518D,,human-specific,,,,,,0
MIR516B1,,human-specific,,,,,,0
MIR518A2,,human-specific,,,,,,0
MIR517C,,human-specific,,,,,,0.00065557182320442
MIR520H,,human-specific,,,,,,0
MIR521-1,,human-specific,,,,,,0
MIR522,,human-specific,,,,,,0.00090628453038674
MIR519A1,,human-specific,,,,,,0.000764674033149171
MIR527,,human-specific,,,,,,0.000838157458563536
MIR516A1,,human-specific,,,,,,0
MIR1283-2,,human-specific,,,,,,0.000593511049723757
MIR516A2,,human-specific,,,,,,0
MIR373,,human-specific,,,,,,0.00160224033149171
NLRP12,Nlrp12,one-to-one,,,Low,Approved,glandular cells,0.112079718232044
MYADM-AS1,,human-specific,,,,,,0.0986584696132597
MYADM,Myadm,one-to-one,,,,,,12.6012540883978
PRKCG,Prkcg,one-to-one,,,Not detected,Enhanced,glandular cells,0.353751806629834
CACNG7,Cacng7,one-to-one,,,,,,0.0424047928176796
CACNG8,Cacng8,one-to-one,,,Not detected,Enhanced,glandular cells,0.0233308674033149
CACNG6,Cacng6,one-to-one,,,,,,0.0212215
VSTM1,,human-specific,,,,,,0.0316143149171271
TARM1,Tarm1,one-to-one,,,,,,0.00416982872928177
OSCAR,Oscar,one-to-one,Intracellular and membrane,Receptor,,,,0.894309157458564
NDUFA3,Ndufa3,one-to-one,,,High,Supported,glandular cells,11.8001034254144
TFPT,Tfpt,one-to-one,,,High,Approved,glandular cells,6.68599674033149
PRPF31,Prpf31,one-to-one,,,High,Supported,glandular cells,17.4828612430939
CNOT3,Cnot3,one-to-one,,,Medium,Approved,glandular cells,12.1536912430939
LENG1,Leng1,one-to-one,,,Not detected,Approved,glandular cells,10.4655535082873
TMC4,Tmc4,one-to-one,,,Low,Approved,glandular cells,41.0700649171271
MBOAT7,Mboat7,one-to-one,,,Not detected,Approved,glandular cells,15.6142526519337
TSEN34,Tsen34,one-to-one,,,Low,Approved,glandular cells,15.1276736740331
RPS9,Rps9,one-to-one,,,Medium,Approved,glandular cells,370.278908839779
LILRB3,Lilra6 | Pira1 | Pira12 | Pira13 | Pira2 | Pira6 | Pirb,many-to-many,,,,,,1.55513292541436
LILRA6,Lilra6 | Pira1 | Pira12 | Pira13 | Pira2 | Pira6 | Pirb,many-to-many,,,,,,0.965675845303867
LILRB5,Lilra6 | Pira1 | Pira12 | Pira13 | Pira2 | Pira6 | Pirb,many-to-many,,,Not detected,Approved,glandular cells,0.912152162983425
LILRB2,Lilra6 | Pira1 | Pira12 | Pira13 | Pira2 | Pira6 | Pirb,many-to-many,,,,,,1.40531977624309
MIR4752,,human-specific,,,,,,0.00113052762430939
LILRA5,Lilra5,one-to-one,Secreted to blood,Receptor,,,,0.79435920718232
LILRA4,Lilra6 | Pira1 | Pira12 | Pira13 | Pira2 | Pira6 | Pirb,many-to-many,,,Not detected,Approved,glandular cells,0.0428961546961326
LAIR1,Lair1,one-to-many (mouse-to-human),,,Not detected,Enhanced,glandular cells,1.3769325359116
TTYH1,Ttyh1,one-to-one,,,Not detected,Approved,glandular cells,5.7596535359116
LENG8-AS1,,human-specific,,,,,,4.15327489502762
LENG8,Leng8,one-to-one,,,Low,Approved,glandular cells,212.824858563536
LENG9,Leng9,one-to-one,,,Low,Enhanced,glandular cells,16.5658595303867
CDC42EP5,Cdc42ep5,one-to-one,,,Not detected,Approved,glandular cells,9.45572644198895
LAIR2,Lair1,one-to-many (mouse-to-human),Secreted to blood,Receptor,,,,0.0179453922651934
KIR3DX1,,human-specific,,,,,,0.00862964640883978
LILRA2,Lilra6 | Pira1 | Pira12 | Pira13 | Pira2 | Pira6 | Pirb,many-to-many,Secreted to blood,Receptor,,,,0.307053193370166
LILRA1,Lilra6 | Pira1 | Pira12 | Pira13 | Pira2 | Pira6 | Pirb,many-to-many,,,,,,0.242547651933702
LILRB1,Lilra6 | Pira1 | Pira12 | Pira13 | Pira2 | Pira6 | Pirb,many-to-many,Intracellular and membrane,,,,,0.718845041436464
LILRB4,Lilrb4a | Lilrb4b,one-to-many (human-to-mouse),,,Not detected,Approved,glandular cells,0.487542464088398
MIR8061,,human-specific,,,,,,0.00106888121546961
LILRP2,,human-specific,,,,,,0.00735090607734807
KIR3DL3,Kir3dl1 | Kir3dl2,many-to-many,,,,,,0.00271074585635359
KIR2DL3,Kir3dl1 | Kir3dl2,many-to-many,,,,,,0.0108819889502762
KIR2DL1,Kir3dl1 | Kir3dl2,many-to-many,,,,,,0.0133775856353591
KIR2DL4,Kir3dl1 | Kir3dl2,many-to-many,Intracellular and membrane,Receptor,,,,0.0283666546961326
KIR3DL1,Kir3dl1 | Kir3dl2,many-to-many,,,,,,0.0102788839779006
KIR2DS4,Kir3dl1 | Kir3dl2,many-to-many,Secreted to blood,,,,,0.0152013950276243
KIR3DL2,Kir3dl1 | Kir3dl2,many-to-many,,,,,,0.0138561464088398
FCAR,,human-specific,,,,,,0.123556878453039
NCR1,Ncr1,one-to-one,,,,,,0.0201779171270718
NLRP7,Nlrp2,one-to-many (mouse-to-human),,,,,,0.00723811049723757
NLRP2,Nlrp2,one-to-many (mouse-to-human),,,,,,1.29181224033149
GP6-AS1,,human-specific,,,,,,0.472784983425414
GP6,Gp6,one-to-one,Intracellular and membrane,Blood coagulation,Not detected,Approved,glandular cells,0.181225933701657
RDH13,Rdh13,one-to-one,Intracellular and membrane,Enzyme,Low,Approved,glandular cells,3.78422816298343
EPS8L1,Eps8l1,one-to-one,,,Not detected,Uncertain,glandular cells,7.5797029281768
PPP1R12C,Ppp1r12c,one-to-one,,,Medium,Approved,glandular cells,38.6587582872928
MIR7975,,human-specific,,,,,,0.00079625138121547
TNNT1,Tnnt1,one-to-one,,,Not detected,Enhanced,glandular cells,0.573807356353591
TNNI3,Tnni3,one-to-one,,,Not detected,Enhanced,glandular cells,0.672567870165746
DNAAF3,Dnaaf3,one-to-one,,,,,,0.689748251381215
DNAAF3-AS1,,human-specific,,,,,,0.0624766077348066
SYT5,Syt5,one-to-one,,,Not detected,Enhanced,glandular cells,0.832637400552486
PTPRH,Ptprh,one-to-one,,,,,,3.61315801933702
TMEM86B,Tmem86b,one-to-one,,,,,,3.99403766022099
PPP6R1,Ppp6r1,one-to-one,,,Low,Approved,glandular cells,14.1696982872928
MIR6804,,human-specific,,,,,,0.00706051657458564
MIR6802,,human-specific,,,,,,0
MIR6803,,human-specific,,,,,,0.00367497513812155
HSPBP1,Hspbp1,one-to-one,,,Low,Supported,glandular cells,14.2782015745856
BRSK1,Brsk1,one-to-one,,,Not detected,Enhanced,glandular cells,1.13501380662983
