Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM,adult_SM_01,adult_SM_02,adult_SM_03,adult_SM_04,adult_SM_05,adult_SM_06
SKOR1,Skor1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.3245219142925868,0.235580888869878,0.201245125289751,0.29665326028718,0.338780038068602,0.737838777410412,0.137033395829698
SKOR1-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.08755712816585479,0.0590611242518849,0.0504530032416558,0.131245104385546,0,0.284583537116042,0
SKOR2,Skor2,one-to-one,NA,NA,NA,NA,NA,0.034605323536533415,0.039622108553233,0.011282403874512,0.0440239484001911,0.0118706391291754,0,0.100832841262089
SKP1,Skp1,one-to-one,NA,NA,Medium,Approved,glandular cells,10.521823199321016,9.12192965622266,7.56337204651814,13.5418443303493,10.6137680324194,10.5039354074773,11.7860897229393
SKP1P2,NA,human-specific,NA,NA,NA,NA,NA,0.0051989689608903334,0.031193813765342,0,0,0,0,0
SKP2,Skp2,one-to-one,NA,NA,Not detected,Approved,glandular cells,2.6532487667722915,2.8516097589908602,2.3219644253357,3.16841090671969,2.60662108972202,2.60189822183834,2.36898819802714
SLA,Sla,one-to-one,NA,NA,Low,Enhanced,glandular cells,3.434193341552435,4.15882073465441,2.12811645116839,4.81747899736993,2.52660188449313,3.01734438286235,3.9567975987664
SLA2,Sla2,one-to-one,NA,NA,NA,NA,NA,1.0253288977527384,1.15826266179911,0.494723310558845,1.76358511110399,0.559073707324207,0.749306269721139,1.42702232600914
SLAIN1,Slain1,one-to-one,NA,NA,NA,NA,NA,7.290318056976935,3.69133648241613,5.83847362279387,12.787857015938,5.6068235830847,6.07771823411705,9.73969940351186
SLAIN2,Slain2,one-to-one,NA,NA,Not detected,Approved,glandular cells,3.948309069449247,4.26901373090231,3.3996797200643,4.63034685980363,3.42232810581514,3.87101454192466,4.09747145818544
SLAMF1,Slamf1,one-to-one,Secreted to blood,Receptor,Not detected,Enhanced,glandular cells,1.3527706855735069,2.54247893192226,1.07287330764959,1.29334466027938,0.743362773330543,0.977852198170319,1.48671224208895
SLAMF6,Slamf6,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,0.7617466124347323,1.30639719270964,0.382937964390344,1.32345574208516,0.47964685231242,0.370283517277305,0.707758405833525
SLAMF7,Slamf7,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,7.035392415494644,12.2686328452146,7.82046526979943,4.70533191069369,5.6347338262425,6.3267005906132,5.45649005040444
SLAMF8,Slamf8,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.8230380486488131,1.04485211508733,0.452233231714244,0.975181647701907,0.688674537519022,0.637712942806546,1.13957381706383
SLAMF9,Slamf9,one-to-one,NA,NA,Medium,Uncertain,glandular cells,0.34924727128917865,0.750512524939435,0.189963201599265,0.216193995339638,0.324784508560322,0.401812550984866,0.212216846311546
SLBP,Slbp,one-to-one,NA,NA,Low,Supported,glandular cells,12.346000232375934,9.7304017966365,9.91922768483408,16.6495654134712,14.0220776999657,14.0265879676397,9.72814083170842
SLC10A1,Slc10a1,one-to-one,NA,NA,Not detected,Approved,glandular cells,2.414669644399689,1.4955267896229,0.726452683038946,4.33338293955494,2.47747709657511,2.89658278512167,2.55859557248457
SLC10A2,Slc10a2,one-to-one,NA,NA,Not detected,Approved,glandular cells,0.006371030268798633,0,0,0,0,0,0.0382261816127918
SLC10A3,Slc10a3,one-to-one,NA,NA,Medium,Approved,glandular cells,2.726162943439128,2.82295893675365,2.44223441051477,3.47620647382948,2.16554633522534,2.46920888911496,2.98082261519657
SLC10A4,Slc10a4 | Slc10a4-ps,one-to-many (human-to-mouse),NA,NA,NA,NA,NA,1.90322748382378,1.10767466993158,1.6322498492133,2.46146478791005,1.36890306655904,3.36916033316367,1.47991219616504
SLC10A5,Slc10a5,one-to-one,NA,NA,NA,NA,NA,1.1213224228000096,1.6033358142497,0.737504194444204,0.867890420667165,1.662762319197,1.13903165713357,0.717410131108418
SLC10A6,Slc10a6,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.49370399818275545,0.614919826006378,0.247197955500707,0.562663854784122,0.617704761339808,0.130719055403579,0.789018536061939
SLC10A7,Slc10a7,one-to-one,NA,NA,NA,NA,NA,1.5483803143119799,2.02249795915612,1.20094293554863,2.11938628916572,1.27791558525564,1.25472934174963,1.41480977499614
SLC11A1,Slc11a1,one-to-one,NA,NA,Low,Uncertain,glandular cells,1.440964575062313,1.26787221986587,1.4116556869148,1.55118273579287,1.126745741754,0.926674711128408,2.36165635491793
SLC11A2,Slc11a2,one-to-one,NA,NA,High,Uncertain,glandular cells,12.055261722935382,12.5749591199292,8.14992567569234,13.5980830039667,9.62016578385075,11.8339130059968,16.5545237481765
SLC12A1,Slc12a1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.025916665126404767,0.0119809709196681,0.0204695041723289,0,0.0969152894617678,0,0.0261342262046638
SLC12A2,Slc12a2,one-to-one,NA,NA,High,Approved,glandular cells,104.18959605106578,99.5999805799085,60.7985019645499,129.958242536472,112.700418931176,129.301094752959,92.7793375413293
SLC12A2-DT,NA,human-specific,NA,NA,NA,NA,NA,5.22199088560924,6.29111545474903,4.53314992463141,5.71035945681696,5.32046528090925,4.94533308188187,4.53152211466692
SLC12A3,Slc12a3,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.11811262240201838,0.274182808544227,0.0270254815280434,0.14060459898606,0.113738079962317,0.0381097587425919,0.115015006648871
SLC12A4,Slc12a4,one-to-one,NA,NA,Medium,Approved,glandular cells,7.750204880729187,9.79041482455652,5.04656958210876,7.5299648619398996,7.15094622452736,7.33159131372995,9.65174247751263
SLC12A5,Slc12a5,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.09919830078807555,0.0565666524872718,0,0.146652230016803,0.160998045231172,0.158995684218197,0.0719771927750095
SLC12A5-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.010009677324189866,0.0600580639451392,0,0,0,0,0
SLC12A6,Slc12a6,one-to-one,NA,NA,Medium,Uncertain,glandular cells,3.8966522742152683,3.76256333937891,2.92092924706267,3.80663469292877,4.42833906903958,4.5486544409587,3.91279285592298
SLC12A6_1,NA,human-specific,NA,NA,NA,NA,NA,0.011764434859555384,0,0.0343966290961631,0,0.0361899800611692,0,0
SLC12A7,Slc12a7,one-to-one,NA,NA,Medium,Approved,glandular cells,1.046711823842152,1.90184536382466,0.561608313380255,0.652201208635013,0.766748968308376,0.443113374449648,1.95475371445496
SLC12A7_1,NA,human-specific,NA,NA,NA,NA,NA,1.0739989485214307,0.787287120709414,1.02650922603329,1.61138381619606,0.75229588987121,1.0282408137004,1.23827682461821
SLC12A8,Slc12a8,one-to-one,NA,NA,Low,Uncertain,glandular cells,12.153404641893697,14.4832430409707,9.6277051859249,15.0829957655732,11.3391814317732,8.38901711030409,13.9982853168161
SLC12A9,Slc12a9,one-to-one,NA,NA,Medium,Approved,glandular cells,5.764263391276783,6.90338657927053,4.44442207515261,6.37743149594878,5.75215834028848,5.06772391346951,6.04045794353079
SLC12A9-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.32568709153769415,0.319927833822199,0,0.355470391714531,0.718869086228674,0.385389694677583,0.174465542783178
SLC13A1,Slc13a1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.021854065948499295,0.00808633023503768,0,0.0449234276030416,0.0145358101733291,0.0194818206538117,0.0440970070257757
SLC13A2,Slc13a2,one-to-one,NA,NA,Low,Enhanced,glandular cells,9.035818613283446,11.9319309540124,7.76851630647437,7.50338542793047,10.1471136402278,8.45933099575196,8.40463435530367
SLC13A3,Slc13a3,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,2.2795670330507067,2.01335852375217,2.18251004751322,2.12903896153904,2.20894120020475,2.0238883835794,3.11966508171566
SLC13A4,Slc13a4,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.9917362491546382,0.999786429000088,0.734198976960886,1.5785880392139,0.851302512750515,0.887421086608942,0.899120450393498
SLC13A5,Slc13a5,one-to-one,NA,NA,Not detected,Approved,glandular cells,79.95956359931249,11.1767687620465,160.853850252829,36.9818397069785,68.401247676441,138.887625954064,63.4560492435159
SLC14A1,Slc14a1,one-to-one,NA,NA,Not detected,Approved,glandular cells,0.5974667674130215,0.723141672753888,0.549943040592012,0.705494188873724,0.435943292940537,0.881730170465213,0.288548238852755
SLC14A2,Slc14a2,one-to-one,NA,NA,NA,NA,NA,0.1004449775577003,0.134880545678055,0.115221792584046,0.0374662934403311,0.101024298160415,0.18955889826282,0.0245180372205347
SLC14A2-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.01307604466113669,0.00547229283243602,0,0.0243209608052261,0.0295106213250474,0.0131840061471544,0.00596838685695622
SLC14A2-AS1_1,NA,human-specific,NA,NA,NA,NA,NA,0.009205599655716566,0.0357423181165136,0,0,0,0,0.0194912798177858
SLC15A1,Slc15a1,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,0.18142689957358493,0.18792175898327,0.0321064566083264,0.0626397089112834,0.0337804039239339,0.362197229056781,0.409915839957915
SLC15A2,Slc15a2,one-to-one,NA,NA,NA,NA,NA,12.433003386984932,11.812343885226,8.9451801991909,12.2810721736732,13.213403002253,15.5596072816713,12.7864137798952
SLC15A3,Slc15a3,one-to-one,NA,NA,Low,Approved,glandular cells,1.83417227350634,2.318882482653,1.6278739434662,1.86222277364568,1.52702750440347,1.99130568872907,1.67772124814062
SLC15A4,Slc15a4,one-to-one,NA,NA,Medium,Approved,glandular cells,2.4819120562555232,2.61775378769148,1.97967278181271,3.20332496569691,2.15036794817549,2.53838373073362,2.40196912342293
SLC15A5,Slc15a5,one-to-one,NA,NA,NA,NA,NA,0.008578564013377666,0,0.051471384080266,0,0,0,0
SLC16A1,Slc16a1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.00354845292734775,0,0.0212907175640865,0,0,0,0
SLC16A1-AS1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
SLC16A1-AS1_1,NA,human-specific,NA,NA,NA,NA,NA,0.05042663486502562,0.0389302105479931,0,0,0,0.0937917890893056,0.169837809552855
SLC16A10,Slc16a10,one-to-one,NA,NA,Not detected,Approved,glandular cells,2.2903083919436518,2.0733643959681,2.50257237253893,2.87449023537293,2.27532124858211,2.16867910844524,1.8474229907546
SLC16A11,Slc16a11,one-to-one,NA,NA,NA,NA,NA,2.915256849567723,3.34980531225923,2.78882147028708,1.79789292173024,3.90379284920951,2.46217052518386,3.18905801873642
SLC16A12,Slc16a12,one-to-one,NA,NA,NA,NA,NA,0.35301881515160216,0.240288123747017,0.559817137364158,0.194169501409091,0.225785077464418,0.55259504686142,0.345458004063509
SLC16A12-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.27926480692809197,0.208920845218411,0,0.232131020923902,0,1.00667628431796,0.227860691108279
SLC16A13,Slc16a13,one-to-one,NA,NA,NA,NA,NA,1.7302203185105567,3.48205269023391,1.5289721104331,1.08473642261003,1.49169320254347,1.01923183664454,1.77463564859829
SLC16A14,Slc16a14,one-to-one,NA,NA,Medium,Uncertain,glandular cells,15.2970373519734,20.1173603353168,13.1929051564606,21.466292212446,13.3273335067009,10.5665094219101,13.111823479006
SLC16A1_1,NA,human-specific,NA,NA,NA,NA,NA,0.017395761735927735,0.0248862897441177,0,0,0.0223675247686243,0.0299783844736483,0.0271423714291761
SLC16A2,Slc16a2,one-to-one,NA,NA,NA,NA,NA,2.5616786005885266,3.07186521835676,2.42976188092083,3.1761124498069,2.68426552692073,1.5418388584303,2.46622766909564
SLC16A3,Slc16a3,one-to-one,NA,NA,High,Approved,glandular cells,2.7328957856540135,3.06736252474352,3.11518339699585,2.73734725453049,1.66620517736285,2.37272669558405,3.43854966470732
SLC16A4,Slc16a4,one-to-one,NA,NA,Low,Approved,glandular cells,3.7746053843636234,4.23501084698168,2.80561036208145,4.3934020938424,3.55391731322812,4.24261997153251,3.41707171851558
SLC16A5,Slc16a5,one-to-one,NA,NA,NA,NA,NA,2.1312473977974484,3.00333798053842,1.6821644898375,1.84164371981543,1.8844639617566,2.32089411688556,2.05498011795118
SLC16A6,Slc16a6,one-to-one,NA,NA,High,Uncertain,glandular cells,0.4797618288079867,0.469199079125776,0.206479740561274,0.774088647881135,0.434490116636541,0.839242295881202,0.155071092761992
SLC16A7,Slc16a7,one-to-one,NA,NA,Medium,Approved,glandular cells,4.053993447464417,3.47249519281654,2.56315344566248,5.19586312466653,4.28197570367729,4.20505700327618,4.60541621468748
SLC16A8,Slc16a8,one-to-one,NA,NA,Not detected,Approved,glandular cells,8.24748817412373,7.72520470660086,10.1858160014043,8.39684402005688,9.07807976346005,6.58926605881516,7.50971849440513
SLC16A9,Slc16a9,one-to-one,NA,NA,Low,Approved,glandular cells,0.6649725645660407,0.595000920672705,0.385916233879587,0.961047696142997,0.316906852427536,0.703473625297829,1.02749005897559
SLC17A1,Slc17a1,one-to-one,NA,NA,NA,NA,NA,0.006646823753771483,0,0.0398809425226289,0,0,0,0
SLC17A2,Slc17a2,one-to-one,NA,NA,NA,NA,NA,0.0084259579157029,0,0,0,0,0,0.0505557474942174
SLC17A3,Slc17a3,one-to-one,NA,NA,NA,NA,NA,0.030125371522988317,0.0286095309485251,0,0.0317879224559534,0.0514278664027141,0.0689269093307373,0
SLC17A4,Slc17a4,one-to-one,NA,NA,Low,Approved,glandular cells,0,0,0,0,0,0,0
SLC17A5,Slc17a5,one-to-one,NA,NA,NA,NA,NA,17.581019542457767,14.8014692041868,16.0257434453839,22.2018928165449,18.1452167575297,15.6531374303339,18.6586576007674
SLC17A6,Slc17a6,one-to-one,NA,NA,Not detected,Supported,glandular cells,0,0,0,0,0,0,0
SLC17A6-DT,NA,human-specific,NA,NA,NA,NA,NA,0.03197535811893983,0.191852148713639,0,0,0,0,0
SLC17A7,Slc17a7,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.15259369548108817,0.278702816239142,0.0850293069213392,0.309665458228087,0.107355017149918,0.0479613489137582,0.0868482254342846
SLC17A8,Slc17a8,one-to-one,NA,NA,NA,NA,NA,0.004414741543606483,0,0,0,0.0264884492616389,0,0
SLC17A9,Slc17a9,one-to-one,NA,NA,NA,NA,NA,2.100260180769365,3.2961056588774,2.64759885670305,1.27542379373552,1.5328377253171,1.93588348586228,1.91371156412084
SLC18A1,Slc18a1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.020714462106367466,0,0.0347421442481509,0.0451879576582033,0,0,0.0443566707318506
SLC18A2,Slc18a2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.5431261313156597,0.490372289272763,0.235631723831821,0.442691004664585,1.19826525994233,0.239975754803804,0.651820755378655
SLC18A2-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.01011298350921675,0,0.0606779010553005,0,0,0,0
SLC18A3,Slc18a3,one-to-one,NA,NA,NA,NA,NA,0.0161473586520961,0,0,0,0.0437702123012731,0,0.0531139396113035
SLC18B1,Slc18b1,one-to-one,NA,NA,Medium,Approved,glandular cells,8.35011788909369,9.25269547654801,6.7360243349702,8.30553258405054,8.82830399475101,8.94968824740205,8.02846269684033
SLC19A1,Slc19a1,one-to-one,NA,NA,Not detected,Approved,glandular cells,0.0424363076653891,0.0355736930873109,0.0260475858148576,0.0338792331438451,0.0730817048880674,0.0306089893409524,0.0554266397173012
SLC19A1_1,NA,human-specific,NA,NA,NA,NA,NA,0.0018248077462786833,0,0,0,0,0,0.0109488464776721
SLC19A2,Slc19a2,one-to-one,NA,NA,Medium,Uncertain,glandular cells,12.161462320632443,8.02013702052437,7.18205019262486,25.8907123623326,11.6320843114915,11.7605828556538,8.48320718116753
SLC19A3,Slc19a3,one-to-one,NA,NA,Medium,Approved,glandular cells,0.3347222618020643,0.252293503333176,0.538804717263369,0.28032218824298,0.218037152599937,0.327294586984036,0.391581422388888
SLC19A4P,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
SLC1A1,Slc1a1,one-to-one,NA,NA,Low,Enhanced,glandular cells,2.5022988970672033,2.40374125222947,1.25375713055515,3.26144084398082,2.28509803236627,1.9907122604699,3.81904386280161
SLC1A2,Slc1a2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,6.564849021269648,2.64047772725921,8.31828853251186,9.83987018621951,5.68548737853571,9.84707507637072,3.05789522672088
SLC1A2-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.6451176853865626,0.181567291256825,0.878922524512886,1.34492405937353,0.326381387190833,0.874874337814471,0.26403651217083
SLC1A2-AS2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
SLC1A3,Slc1a3,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,3.7783232137170484,4.27713678751681,1.79555559080337,1.77872085995623,2.80080613799794,3.1944265085791,8.82329339744884
SLC1A3-AS1,NA,human-specific,NA,NA,NA,NA,NA,1.0886172556218938,1.26582169448474,0.545535348182503,1.03899824866522,0.71747268163227,1.22260912949241,1.74126643127422
SLC1A4,Slc1a4,one-to-one,NA,NA,Low,Enhanced,glandular cells,3.8283992684554784,5.88939203889656,3.43217679947934,3.17479257501215,2.0971420411812,4.53924350902181,3.83764864714181
SLC1A5,Slc1a5,one-to-one,NA,NA,Medium,Enhanced,glandular cells,39.09252670478271,56.9587577580052,35.1544444715684,35.558693015464,31.906356567568402,31.4729830875951,43.5039253284952
SLC1A6,Slc1a6,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.02967426312713428,0,0,0.0953637673678603,0.0192854499010178,0.0516951819980529,0.0117011794958747
SLC1A7,Slc1a7,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.29200817078752916,0.278818373381194,0.291109835062936,0.206529235502743,0.264521062705675,0.373187382445047,0.33788313562758
SLC20A1,Slc20a1,one-to-one,NA,NA,Medium,Approved,glandular cells,5.456732828973248,5.30622194021818,2.9509115356712,8.6061678321605,3.95297323612636,4.31134995560832,7.61277247405493
SLC20A1-DT,NA,human-specific,NA,NA,NA,NA,NA,0.5108460058762087,0.456861926119639,0.195137296584459,0.507617251981451,0.410622497503383,0,1.49483706306832
SLC20A2,Slc20a2,one-to-one,NA,NA,High,Approved,glandular cells,47.05505354354271,39.0817084520917,52.7068382237551,51.7918506905951,55.8744793124952,47.530181389511,35.3452631928082
SLC22A1,Slc22a1,one-to-one,NA,NA,Medium,Approved,glandular cells,1.399579781248037,1.72323318053534,0.998015626312554,1.65505953276639,1.54882311682681,0.879589663847468,1.59275756719966
SLC22A10,Slc22a19 | Slc22a26 | Slc22a27 | Slc22a28 | Slc22a29 | Slc22a30,many-to-many,NA,NA,NA,NA,NA,1.0163887101394617,0.475518791816728,0.863200994374788,0.682447966003412,2.10133949701107,1.24110309369338,0.734721917937393
SLC22A11,NA,human-specific,NA,NA,Not detected,Enhanced,glandular cells,0.01781151991130725,0.0165604393529968,0,0,0,0,0.0903086801148467
SLC22A12,Slc22a12,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.011166524974089001,0,0,0,0,0,0.066999149844534
SLC22A13,Slc22a13,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.24413217381508817,0.352593138176418,0.167334952359713,0.391764665943642,0.21127123495169,0,0.341829051459066
SLC22A14,Slc22a14,one-to-one,NA,NA,NA,NA,NA,0.08416228334301935,0.158881617067317,0.0678623615997373,0.0992996197423119,0.0803255951222365,0.0119619433310786,0.0866425631954348
SLC22A15,Slc22a15,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,1.135183849300055,1.29561170344221,0.971012466931834,1.38580525503422,0.866374321400808,1.3276461783483,0.964653170642958
SLC22A16,Slc22a16,one-to-one,NA,NA,Low,Uncertain,glandular cells,0.1345404205825819,0.152202704646154,0.148593437695425,0.459017600263967,0,0,0.0474287808899454
SLC22A17,Slc22a17,one-to-one,NA,NA,Low,Uncertain,glandular cells,14.837674517896328,21.3303631876836,11.7697545671515,15.6570608539646,15.2677984439564,9.73730703085397,15.2637630237679
SLC22A18,Slc22a18,one-to-one,NA,NA,Medium,Enhanced,glandular cells,0.6264827695588443,0.88373554096764,1.01827990298895,0.319693133665195,0.581864944606798,0.383736964497362,0.571586130627121
SLC22A18AS,NA,human-specific,NA,NA,NA,NA,NA,0.24872957056059528,0.243344072565279,0.0259846037420756,0.135189257781588,0.382751229538127,0.439703682735771,0.265404577000731
SLC22A18AS_1,NA,human-specific,NA,NA,NA,NA,NA,0.053540630784012666,0,0,0.101391943336191,0,0.219851841367885,0
SLC22A18_1,NA,human-specific,NA,NA,NA,NA,NA,0.974533596179692,1.04551276569644,0.21808987153993,1.0400950299711,1.77012394502545,0.805455683067613,0.967924281777619
SLC22A2,Slc22a2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.007899483840018833,0,0.0208178851067687,0,0,0,0.0265790179333443
SLC22A20P,Slc22a20,one-to-one,NA,NA,NA,NA,NA,0.6564906478004746,0.765632933402432,0.485257282335185,0.631158093492292,0.843529514223398,0.297513710447356,0.915852352902185
SLC22A23,Slc22a23,one-to-one,NA,NA,High,Approved,glandular cells,2.4745591733095216,2.6289142264884102,1.7907990358074,3.33433657675452,2.16027059891508,2.1887003303081,2.74433427158362
SLC22A24,Slc22a19 | Slc22a26 | Slc22a27 | Slc22a28 | Slc22a29 | Slc22a30,many-to-many,NA,NA,NA,NA,NA,0.682742402954036,0.282697066643853,0.523237325753352,0.549681041120363,1.39746765703298,1.16351499514719,0.179856332026478
SLC22A25,Slc22a19 | Slc22a26 | Slc22a27 | Slc22a28 | Slc22a29 | Slc22a30,many-to-many,NA,NA,NA,NA,NA,0.9905693680591686,0.670079960218018,0.879912560261323,0.849125245673716,1.66741552318431,1.26081432845586,0.616068590561785
SLC22A3,Slc22a3,one-to-one,NA,NA,Medium,Approved,glandular cells,25.443440049207066,22.5755421785673,29.5538989881742,28.10485646987,27.5037256870398,25.8305820084748,19.0920349631163
SLC22A31,NA,human-specific,NA,NA,NA,NA,NA,0.5587303008037089,0.362247635982251,0.889669541157528,0.276713068135666,0.0406980261698301,0.0545460925363181,1.72850744084066
SLC22A4,Slc22a4,one-to-one,NA,NA,Not detected,Approved,glandular cells,2.14843649777056,2.95365511635031,1.31047937203112,2.23874254501024,2.32544616809589,2.28926589110254,1.77302989403326
SLC22A5,Slc22a21 | Slc22a5,one-to-many (human-to-mouse),NA,NA,NA,NA,NA,3.547076310731433,4.41438409156452,3.53773329862072,4.57251839255783,2.61779799958746,2.84285717135339,3.29716691070468
SLC22A6,Slc22a6,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.9622258539599994,0.29772906065934,0.53179186727097,0.751830531115911,2.09211121249879,0.978132904195525,1.12175954801946
SLC22A7,Slc22a7,one-to-one,NA,NA,Not detected,Approved,glandular cells,0,0,0,0,0,0,0
SLC22A8,Slc22a8,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.7068185078506765,0.318301633379186,0.475841405022624,0.464183380031157,1.34102823439134,0.838754765864715,0.802801628415037
SLC22A9,Slc22a19 | Slc22a26 | Slc22a27 | Slc22a28 | Slc22a29 | Slc22a30,many-to-many,NA,NA,NA,NA,NA,0.015336297933020483,0.0496253233359033,0.0423924642622196,0,0,0,0
SLC23A1,Slc23a1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,1.2902188569641442,1.35608791728111,0.742300700754785,1.21417174276927,1.50283782193462,1.63356311375951,1.29235184528557
SLC23A2,Slc23a2,one-to-one,NA,NA,Not detected,Approved,glandular cells,5.019664947595303,5.12078703443033,3.9709682441295,6.22366693163313,5.45896095287119,5.3401086521856,4.00349787032207
SLC23A3,Slc23a3,one-to-one,NA,NA,NA,NA,NA,1.0749716815957846,0.75072579931424,0.85507732689183,1.1121707907863,0.96713325232521,0.663179112281927,2.1015438079752
SLC24A1,Slc24a1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,1.8235440239088467,2.202053919969,1.07850075746679,1.80511521247251,2.08473832628437,1.89220654167217,1.87864938558824
SLC24A2,Slc24a2,one-to-one,NA,NA,NA,NA,NA,0.2818150919462349,0.0727950204675212,0.364819798260239,0.490685486983971,0.287880416741852,0.374143719458835,0.100566109764991
SLC24A3,Slc24a3,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,2.4396111947210253,2.11056930351828,2.2760710784173,2.94377883418973,2.82525448626435,2.16376366058143,2.31822980535506
SLC24A3-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.6068899180304453,0.360969442465125,0.504586435997599,0.656298884199606,0.648870766038045,0.790598199813711,0.680015779668586
SLC24A4,Slc24a4,one-to-one,NA,NA,NA,NA,NA,0.133104715603922,0.0702794383555949,0.0800483403387164,0.28111381576211403,0.105277316299251,0.0677277021292927,0.194181680738563
SLC24A5,Slc24a5,one-to-one,NA,NA,NA,NA,NA,0.052032783222319565,0.0522534557244091,0,0.0870878730034932,0.0469648339378591,0.125890536668156,0
SLC25A1,Slc25a1,one-to-one,NA,NA,NA,NA,NA,17.09092206729355,20.5943175808349,17.2607710858557,17.5934315797752,17.0256589594997,15.4856296538415,14.5857235439543
SLC25A10,Slc25a10,one-to-one,NA,NA,Medium,Supported,glandular cells,13.491794603375267,15.4516185756775,10.3911390980411,13.097946429427,14.6686674783133,14.7661290736326,12.5752669651601
SLC25A11,Slc25a11,one-to-one,NA,NA,Low,Approved,glandular cells,17.880857677920115,16.2380393102735,14.1677519717579,21.5501824088094,19.9895739867656,18.3484899168408,16.9911084730735
SLC25A12,Slc25a12,one-to-one,NA,NA,High,Enhanced,glandular cells,0.16877263629642647,0.058125502481558,0.0496537477447583,0.823433084371396,0.0130606413191051,0.0525141155742597,0.0158487262874818
SLC25A12_1,NA,human-specific,NA,NA,NA,NA,NA,3.06315720167672,3.31315364144881,1.27858400442753,2.43800775960943,3.68310085198764,5.47897272491443,2.18712422767248
SLC25A13,Slc25a13,one-to-one,NA,NA,Low,Enhanced,glandular cells,6.963473677616282,7.52818225603288,4.89645343894138,8.6729831622967,6.48737857877598,6.78666428255941,7.40918034709134
SLC25A14,Slc25a14,one-to-one,NA,NA,NA,NA,NA,2.368797397900478,1.44885266922781,2.18603807378846,2.48789397713922,1.97868715984443,2.99195807194885,3.1193544354541
SLC25A15,Slc25a15,one-to-one,NA,NA,Low,Approved,glandular cells,2.198521333705385,2.51973520833428,1.4306153073071,3.08987591081146,2.40280251810472,1.53616271781914,2.21193633985561
SLC25A16,Slc25a16,one-to-one,NA,NA,NA,NA,NA,11.471045071879978,12.9148856096053,8.12519338255856,11.7952800423468,10.5408434656331,13.5030408738441,11.947027057292
SLC25A17,Slc25a17,one-to-one,NA,NA,Not detected,Approved,glandular cells,6.15170526337171,5.98169972276443,5.34213767708561,6.92316659278059,6.02795728098752,6.0865839448298,6.54868636178231
SLC25A18,Slc25a18,one-to-one,NA,NA,NA,NA,NA,1.1056965003961914,1.26222214217729,0.734130433261934,1.52180679819782,0.86895684970295,0.841122705080854,1.4059400739563
SLC25A19,Slc25a19,one-to-one,NA,NA,NA,NA,NA,0.6592563694422763,0.758703069439061,0.360068101825142,0.992856776168774,0.242458315584996,0.406197639134615,1.19525431450107
SLC25A2,Slc25a2,one-to-one,NA,NA,NA,NA,NA,1.3873601691521091,1.70104385707514,0.779721749037829,1.84392415207396,1.19327187967061,2.39894871428986,0.407250662765256
SLC25A20,Slc25a20,one-to-one,NA,NA,Low,Approved,glandular cells,14.098677437835466,12.2828536515022,15.8235714340031,16.4722940264048,10.5351922271432,16.585954298021,12.8921989899385
SLC25A21,Slc25a21,one-to-one,NA,NA,NA,NA,NA,1.8894720343085165,1.35004155467753,1.84980560245841,2.40598095047765,1.48972196612452,2.60848803590175,1.63279409621124
