Geneid,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length,Annotation,Tissue specificity,Subcellular location [CC],Gene Ontology (GO),Function [CC],Catalytic activity,DNA binding,Gene Ontology (molecular function),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology IDs,.secreted_match_cols,secreted
St3gal3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St3gal4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St3gal5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St3gal6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St6gal1,Q64685,reviewed,SIAT1_MOUSE,"Beta-galactoside alpha-2,6-sialyltransferase 1 (Alpha 2,6-ST 1) (EC 2.4.3.1) (CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,6-sialyltransferase 1) (ST6Gal I) (ST6GalI) (Sialyltransferase 1)",St6gal1 Siat1,Mus musculus (Mouse),403,5.0,NA,"SUBCELLULAR LOCATION: Golgi apparatus, Golgi stack membrane {ECO:0000250|UniProtKB:P15907}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:P15907}. Secreted {ECO:0000250|UniProtKB:P13721}. Note=Membrane-bound form in trans cisternae of Golgi (By similarity). Secreted into the body fluid (By similarity). {ECO:0000250|UniProtKB:P13721, ECO:0000250|UniProtKB:P15907}.","extracellular region [GO:0005576]; Golgi cisterna membrane [GO:0032580]; Golgi membrane [GO:0000139]; beta-galactoside alpha-2,6-sialyltransferase activity [GO:0003835]; protein homodimerization activity [GO:0042803]; sialyltransferase activity [GO:0008373]; N-acetylneuraminate metabolic process [GO:0006054]; protein glycosylation [GO:0006486]; protein N-linked glycosylation via asparagine [GO:0018279]; sialylation [GO:0097503]",FUNCTION: Transfers sialic acid from CMP-sialic acid to galactose-containing acceptor substrates. {ECO:0000269|PubMed:22039275}.,"CATALYTIC ACTIVITY: Reaction=a beta-D-galactoside + CMP-N-acetyl-beta-neuraminate = an N-acetyl-alpha-neuraminyl-(2->6)-beta-D-galactosyl derivative + CMP + H(+); Xref=Rhea:RHEA:52104, ChEBI:CHEBI:15378, ChEBI:CHEBI:28034, ChEBI:CHEBI:57812, ChEBI:CHEBI:60377, ChEBI:CHEBI:136398; EC=2.4.3.1; Evidence={ECO:0000250|UniProtKB:P15907, ECO:0000269|PubMed:22039275};",NA,"beta-galactoside alpha-2,6-sialyltransferase activity [GO:0003835]; protein homodimerization activity [GO:0042803]; sialyltransferase activity [GO:0008373]",N-acetylneuraminate metabolic process [GO:0006054]; protein glycosylation [GO:0006486]; protein N-linked glycosylation via asparagine [GO:0018279]; sialylation [GO:0097503],extracellular region [GO:0005576]; Golgi cisterna membrane [GO:0032580]; Golgi membrane [GO:0000139],GO:0000139; GO:0003835; GO:0005576; GO:0006054; GO:0006486; GO:0008373; GO:0018279; GO:0032580; GO:0042803; GO:0097503,Subcellular location [CC],yes
St6gal2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St6galnac1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St6galnac2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St6galnac3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St6galnac4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St6galnac5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St6galnac6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St7l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St8sia1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St8sia2,O35696,reviewed,SIA8B_MOUSE,"Alpha-2,8-sialyltransferase 8B (EC 2.4.3.-) (Polysialic acid synthase) (Sialyltransferase 8B) (SIAT8-B) (Sialyltransferase St8Sia II) (ST8SiaII) (Sialyltransferase X) (STX)",St8sia2 Siat8b Stx,Mus musculus (Mouse),375,5.0,NA,SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250|UniProtKB:Q92186}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:Q92186}. Secreted {ECO:0000250|UniProtKB:Q92186}. Cell membrane {ECO:0000250|UniProtKB:Q92186}. Note=Also trafficks to the cell surface. {ECO:0000250|UniProtKB:Q92186}.,"cytosol [GO:0005829]; early endosome [GO:0005769]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]; alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity [GO:0003828]; nucleotide binding [GO:0000166]; ganglioside biosynthetic process [GO:0001574]; N-glycan processing [GO:0006491]; neuron projection extension [GO:1990138]; oligosaccharide metabolic process [GO:0009311]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of synapse assembly [GO:0051965]; protein glycosylation [GO:0006486]; response to cocaine [GO:0042220]; sialylation [GO:0097503]","FUNCTION: Catalyzes the transfer of a sialic acid from a CMP-linked sialic acid donor onto a terminal alpha-2,3-, alpha-2,6-, or alpha-2,8-linked sialic acid of an N-linked glycan acceptor through alpha-2,8-linkages (PubMed:7875291). Therefore, participates in polysialic acid synthesis on various sialylated N-acetyllactosaminyl oligosaccharides (alpha-2,3-, alpha-2,6-, or alpha-2,8-linked sialic acid), including NCAM1, NCAM1 N-glycans, FETUB N-glycans, and to a lesser extent sialylparagloboside (SPG) and AHSG, which does not require the initial addition of an alpha 2,8-sialic acid (By similarity). However, does not exhibit sialic acid-polymerase activity (PubMed:7875291). Catalyzes polysialic acid synthesis in the hippocampal on NCAM1 and supports neurite outgrowth (PubMed:7875291). ST8SIA2-mediated polysialylation influences on oligodendrocyte differentiation and may promote the integrity of myelin and axons (PubMed:27534376). {ECO:0000250|UniProtKB:Q92186, ECO:0000269|PubMed:27534376, ECO:0000269|PubMed:7875291}.","CATALYTIC ACTIVITY: Reaction=[N-acetyl-alpha-D-neuraminosyl-(2->8)](n) + CMP-N-acetyl-beta-neuraminate = [N-acetyl-alpha-D-neuraminosyl-(2->8)](n+1) + CMP + H(+); Xref=Rhea:RHEA:77367, Rhea:RHEA-COMP:14315, Rhea:RHEA-COMP:18878, ChEBI:CHEBI:15378, ChEBI:CHEBI:57812, ChEBI:CHEBI:60377, ChEBI:CHEBI:139252; Evidence={ECO:0000269|PubMed:7875291}; PhysiologicalDirection=left-to-right; Xref=Rhea:RHEA:77368; Evidence={ECO:0000269|PubMed:7875291};",NA,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity [GO:0003828]; nucleotide binding [GO:0000166]",ganglioside biosynthetic process [GO:0001574]; N-glycan processing [GO:0006491]; neuron projection extension [GO:1990138]; oligosaccharide metabolic process [GO:0009311]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of synapse assembly [GO:0051965]; protein glycosylation [GO:0006486]; response to cocaine [GO:0042220]; sialylation [GO:0097503],cytosol [GO:0005829]; early endosome [GO:0005769]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037],GO:0000139; GO:0000166; GO:0001574; GO:0003828; GO:0005576; GO:0005654; GO:0005769; GO:0005794; GO:0005829; GO:0005886; GO:0006486; GO:0006491; GO:0009311; GO:0042220; GO:0043525; GO:0048471; GO:0051965; GO:0055037; GO:0097503; GO:1990138,Subcellular location [CC],yes
St8sia3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St8sia3os,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St8sia4,Q64692 | A0A087WRA0,reviewed | unreviewed,SIA8D_MOUSE | A0A087WRA0_MOUSE,"CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase (EC 2.4.3.-) (Alpha-2,8-sialyltransferase 8D) (Polysialyltransferase-1) (Sialyltransferase 8D) (SIAT8-D) (Sialyltransferase St8Sia IV) (ST8SiaIV) | CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase (Alpha-2,8-sialyltransferase 8D) (Polysialyltransferase-1) (Sialyltransferase 8D) (Sialyltransferase St8Sia IV)",St8sia4 Pst Siat8d | St8sia4,Mus musculus (Mouse),359 | 266,5.0 | 3.0,"TISSUE SPECIFICITY: Strongly expressed in lung, heart and spleen and weakly in brain. {ECO:0000269|PubMed:8690732}.",SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250|UniProtKB:Q92187}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:Q92187}. Secreted {ECO:0000250|UniProtKB:Q92187}. | SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000256|ARBA:ARBA00004323}; Single-pass type II membrane protein {ECO:0000256|ARBA:ARBA00004323}. Secreted {ECO:0000256|ARBA:ARBA00004613}.,"extracellular region [GO:0005576]; Golgi membrane [GO:0000139]; alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity [GO:0003828]; ganglioside biosynthetic process [GO:0001574]; N-glycan processing [GO:0006491]; oligosaccharide metabolic process [GO:0009311]; protein glycosylation [GO:0006486]; sialylation [GO:0097503] | extracellular region [GO:0005576]; Golgi membrane [GO:0000139]; sialyltransferase activity [GO:0008373]; protein glycosylation [GO:0006486]","FUNCTION: Catalyzes the transfer of a sialic acid from a CMP-linked sialic acid donor onto a terminal alpha-2,3-, alpha-2,6-, or alpha-2,8-linked sialic acid of an N-linked glycan protein acceptor through alpha-2,8-linkages (PubMed:8690732). Therefore, participates in polysialic acid synthesis on various sialylated N-acetyllactosaminyl oligosaccharides, including NCAM1 N-glycans, FETUB N-glycans and AHSG (By similarity). It is noteworthy that alpha-2,3-linked sialic acid is apparently a better acceptor than alpha-2,6-linked sialic acid (By similarity). {ECO:0000250|UniProtKB:Q92187, ECO:0000269|PubMed:8690732}. | FUNCTION: Catalyzes the transfer of a sialic acid from a CMP-linked sialic acid donor onto a terminal alpha-2,3-, alpha-2,6-, or alpha-2,8-linked sialic acid of an N-linked glycan protein acceptor through alpha-2,8-linkages. Therefore, participates in polysialic acid synthesis on various sialylated N-acetyllactosaminyl oligosaccharides, including NCAM1 N-glycans, FETUB N-glycans and AHSG. It is noteworthy that alpha-2,3-linked sialic acid is apparently a better acceptor than alpha-2,6-linked sialic acid. {ECO:0000256|ARBA:ARBA00046001}.","CATALYTIC ACTIVITY: Reaction=[N-acetyl-alpha-D-neuraminosyl-(2->8)](n) + CMP-N-acetyl-beta-neuraminate = [N-acetyl-alpha-D-neuraminosyl-(2->8)](n+1) + CMP + H(+); Xref=Rhea:RHEA:77367, Rhea:RHEA-COMP:14315, Rhea:RHEA-COMP:18878, ChEBI:CHEBI:15378, ChEBI:CHEBI:57812, ChEBI:CHEBI:60377, ChEBI:CHEBI:139252; Evidence={ECO:0000305|PubMed:8690732}; PhysiologicalDirection=left-to-right; Xref=Rhea:RHEA:77368; Evidence={ECO:0000305|PubMed:8690732}; | CATALYTIC ACTIVITY: Reaction=[N-acetyl-alpha-D-neuraminosyl-(2->8)](n) + CMP-N-acetyl-beta-neuraminate = [N-acetyl-alpha-D-neuraminosyl-(2->8)](n+1) + CMP + H(+); Xref=Rhea:RHEA:77367, Rhea:RHEA-COMP:14315, Rhea:RHEA-COMP:18878, ChEBI:CHEBI:15378, ChEBI:CHEBI:57812, ChEBI:CHEBI:60377, ChEBI:CHEBI:139252; Evidence={ECO:0000256|ARBA:ARBA00044463}; PhysiologicalDirection=left-to-right; Xref=Rhea:RHEA:77368; Evidence={ECO:0000256|ARBA:ARBA00044463};",NA,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity [GO:0003828] | sialyltransferase activity [GO:0008373]",ganglioside biosynthetic process [GO:0001574]; N-glycan processing [GO:0006491]; oligosaccharide metabolic process [GO:0009311]; protein glycosylation [GO:0006486]; sialylation [GO:0097503] | protein glycosylation [GO:0006486],extracellular region [GO:0005576]; Golgi membrane [GO:0000139],GO:0000139; GO:0001574; GO:0003828; GO:0005576; GO:0006486; GO:0006491; GO:0009311; GO:0097503 | GO:0000139; GO:0005576; GO:0006486; GO:0008373,Subcellular location [CC],yes
St8sia5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
St8sia6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stab1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stab2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stac2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stac3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stag1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stag2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stag3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stam2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stambp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stambpl1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stamos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stap1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stap2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Star,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stard10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stard13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stard3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stard3nl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stard4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stard5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stard6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stard7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stard8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stard9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stat1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stat2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stat3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stat4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stat5a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stat5b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stat6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stau1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stau2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stbd1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stc1,O55183,reviewed,STC1_MOUSE,Stanniocalcin-1 (STC-1),Stc1 Stc,Mus musculus (Mouse),247,5.0,TISSUE SPECIFICITY: Expressed in many tissues.,SUBCELLULAR LOCATION: Secreted.,apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]; nucleus [GO:0005634]; hormone activity [GO:0005179]; identical protein binding [GO:0042802]; cellular response to cAMP [GO:0071320]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hypoxia [GO:0071456]; chondrocyte proliferation [GO:0035988]; decidualization [GO:0046697]; embryo implantation [GO:0007566]; endothelial cell morphogenesis [GO:0001886]; growth plate cartilage axis specification [GO:0003421]; intracellular calcium ion homeostasis [GO:0006874]; intracellular monoatomic anion homeostasis [GO:0030002]; negative regulation of calcium ion transport [GO:0051926]; negative regulation of endothelial cell migration [GO:0010596]; negative regulation of renal phosphate excretion [GO:1903403]; ossification [GO:0001503]; positive regulation of calcium ion import [GO:0090280]; regulation of cardiac muscle cell contraction [GO:0086004]; regulation of monoatomic anion transport [GO:0044070]; response to vitamin D [GO:0033280],"FUNCTION: Stimulates renal phosphate reabsorption, and could therefore prevent hypercalcemia. {ECO:0000250}.",NA,NA,hormone activity [GO:0005179]; identical protein binding [GO:0042802],cellular response to cAMP [GO:0071320]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hypoxia [GO:0071456]; chondrocyte proliferation [GO:0035988]; decidualization [GO:0046697]; embryo implantation [GO:0007566]; endothelial cell morphogenesis [GO:0001886]; growth plate cartilage axis specification [GO:0003421]; intracellular calcium ion homeostasis [GO:0006874]; intracellular monoatomic anion homeostasis [GO:0030002]; negative regulation of calcium ion transport [GO:0051926]; negative regulation of endothelial cell migration [GO:0010596]; negative regulation of renal phosphate excretion [GO:1903403]; ossification [GO:0001503]; positive regulation of calcium ion import [GO:0090280]; regulation of cardiac muscle cell contraction [GO:0086004]; regulation of monoatomic anion transport [GO:0044070]; response to vitamin D [GO:0033280],apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]; nucleus [GO:0005634],GO:0001503; GO:0001886; GO:0003421; GO:0005179; GO:0005615; GO:0005634; GO:0005737; GO:0006874; GO:0007566; GO:0010596; GO:0016324; GO:0030002; GO:0033280; GO:0035988; GO:0042802; GO:0044070; GO:0046697; GO:0051926; GO:0071320; GO:0071385; GO:0071456; GO:0086004; GO:0090280; GO:1903403,Subcellular location [CC],yes
Stc2,O88452,reviewed,STC2_MOUSE,Stanniocalcin-2 (STC-2),Stc2,Mus musculus (Mouse),296,5.0,"TISSUE SPECIFICITY: Found in a variety of tissues including skeletal muscle, small intestine, kidney, liver and brain.",SUBCELLULAR LOCATION: Secreted {ECO:0000305}.,endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; perinuclear region of cytoplasm [GO:0048471]; enzyme binding [GO:0019899]; heme binding [GO:0020037]; hormone activity [GO:0005179]; protein homodimerization activity [GO:0042803]; calcium ion homeostasis [GO:0055074]; cellular response to hypoxia [GO:0071456]; decidualization [GO:0046697]; embryo implantation [GO:0007566]; endoplasmic reticulum unfolded protein response [GO:0030968]; intracellular calcium ion homeostasis [GO:0006874]; negative regulation of gene expression [GO:0010629]; negative regulation of multicellular organism growth [GO:0040015]; regulation of hormone biosynthetic process [GO:0046885]; regulation of sodium-dependent phosphate transport [GO:2000118]; regulation of store-operated calcium entry [GO:2001256]; response to endoplasmic reticulum stress [GO:0034976]; response to oxidative stress [GO:0006979]; response to peptide hormone [GO:0043434]; response to vitamin D [GO:0033280],FUNCTION: Has an anti-hypocalcemic action on calcium and phosphate homeostasis.,NA,NA,enzyme binding [GO:0019899]; heme binding [GO:0020037]; hormone activity [GO:0005179]; protein homodimerization activity [GO:0042803],calcium ion homeostasis [GO:0055074]; cellular response to hypoxia [GO:0071456]; decidualization [GO:0046697]; embryo implantation [GO:0007566]; endoplasmic reticulum unfolded protein response [GO:0030968]; intracellular calcium ion homeostasis [GO:0006874]; negative regulation of gene expression [GO:0010629]; negative regulation of multicellular organism growth [GO:0040015]; regulation of hormone biosynthetic process [GO:0046885]; regulation of sodium-dependent phosphate transport [GO:2000118]; regulation of store-operated calcium entry [GO:2001256]; response to endoplasmic reticulum stress [GO:0034976]; response to oxidative stress [GO:0006979]; response to peptide hormone [GO:0043434]; response to vitamin D [GO:0033280],endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; perinuclear region of cytoplasm [GO:0048471],GO:0005179; GO:0005576; GO:0005783; GO:0005794; GO:0006874; GO:0006979; GO:0007566; GO:0010629; GO:0019899; GO:0020037; GO:0030968; GO:0033280; GO:0034976; GO:0040015; GO:0042803; GO:0043434; GO:0046697; GO:0046885; GO:0048471; GO:0055074; GO:0071456; GO:2000118; GO:2001256,Subcellular location [CC],yes
Steap1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Steap2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Steap3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Steap4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Steep1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stfa1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stfa2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stfa2l1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stfa3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stim1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stim2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stimate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Sting1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stip1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk-ps2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk11ip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk17b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk32a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk32b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk32c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Stk35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
