Geneid,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length,Annotation,Tissue specificity,Subcellular location [CC],Gene Ontology (GO),Function [CC],Catalytic activity,DNA binding,Gene Ontology (molecular function),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology IDs,.secreted_match_cols,secreted,Reference,Function
Klk9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,manual_annotation,doi: 10.1021/bi00395a026 / https://doi.org/10.3389/fimmu.2021.729040,immunity
Lpo,Q5SW46,reviewed,PERL_MOUSE,Lactoperoxidase (LPO) (EC 1.11.1.7),Lpo,Mus musculus (Mouse),710,5,"TISSUE SPECIFICITY: Expressed in the colon, including colonocytes and mucin-containing goblet cells (PubMed:22343415, PubMed:34127712). Not detected in the ileum (PubMed:22343415). {ECO:0000269|PubMed:22343415, ECO:0000269|PubMed:34127712}.",SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P22079}. Cytoplasm {ECO:0000269|PubMed:22343415}. Note=Expressed in the cytoplasm in intestinal epithelial cells. {ECO:0000269|PubMed:22343415}.,basolateral plasma membrane [GO:0016323]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]; heme binding [GO:0020037]; lactoperoxidase activity [GO:0140825]; metal ion binding [GO:0046872]; peroxidase activity [GO:0004601]; thiocyanate peroxidase activity [GO:0036393]; defense response to bacterium [GO:0042742]; detection of chemical stimulus involved in sensory perception of bitter taste [GO:0001580]; response to oxidative stress [GO:0006979],"FUNCTION: Heme-containing oxidoreductase which catalyzes the conversion of thiocyanate (SCN(-)) into antimicrobial agent hypothiocyanous acid (OSCN(-)) in the presence of hydrogen peroxide (H2O2) (By similarity). Also involved in the conversion of iodide (I(-)) into hypoiodite (IO(-)) in the presence of H2O2 (By similarity). Responsible for the inactivation of a wide range of micro-organisms and hence, important component of defense mechanism (By similarity). May be implicated in airway host defense against infection (By similarity). May contribute to maintaining an appropriate H2O2 cellular level, therefore protecting cells from H2O2-caused injuries and inflammation (PubMed:34127712). {ECO:0000250|UniProtKB:P22079, ECO:0000250|UniProtKB:P80025, ECO:0000269|PubMed:34127712}.","CATALYTIC ACTIVITY: Reaction=2 a phenolic donor + H2O2 = 2 a phenolic radical donor + 2 H2O; Xref=Rhea:RHEA:56136, ChEBI:CHEBI:15377, ChEBI:CHEBI:16240, ChEBI:CHEBI:139520, ChEBI:CHEBI:139521; EC=1.11.1.7; Evidence={ECO:0000305|PubMed:34127712}; PhysiologicalDirection=left-to-right; Xref=Rhea:RHEA:56137; Evidence={ECO:0000305|PubMed:34127712}; CATALYTIC ACTIVITY: Reaction=thiocyanate + H2O2 + H(+) = hypothiocyanous acid + H2O; Xref=Rhea:RHEA:69416, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:16240, ChEBI:CHEBI:18022, ChEBI:CHEBI:133907; Evidence={ECO:0000250|UniProtKB:P80025}; PhysiologicalDirection=left-to-right; Xref=Rhea:RHEA:69417; Evidence={ECO:0000250|UniProtKB:P80025}; CATALYTIC ACTIVITY: Reaction=iodide + H2O2 = hypoiodite + H2O; Xref=Rhea:RHEA:69420, ChEBI:CHEBI:15377, ChEBI:CHEBI:16240, ChEBI:CHEBI:16382, ChEBI:CHEBI:29232; Evidence={ECO:0000250|UniProtKB:P80025}; PhysiologicalDirection=left-to-right; Xref=Rhea:RHEA:69421; Evidence={ECO:0000250|UniProtKB:P80025};",NA,heme binding [GO:0020037]; lactoperoxidase activity [GO:0140825]; metal ion binding [GO:0046872]; peroxidase activity [GO:0004601]; thiocyanate peroxidase activity [GO:0036393],defense response to bacterium [GO:0042742]; detection of chemical stimulus involved in sensory perception of bitter taste [GO:0001580]; response to oxidative stress [GO:0006979],basolateral plasma membrane [GO:0016323]; cytoplasm [GO:0005737]; extracellular space [GO:0005615],GO:0001580; GO:0004601; GO:0005615; GO:0005737; GO:0006979; GO:0016323; GO:0020037; GO:0036393; GO:0042742; GO:0046872; GO:0140825,Subcellular location [CC],yes,10.1016/j.freeradbiomed.2012.02.009,immunity
Ngf,P01139 | A0A0G2JEK0 | Q6LDU8,reviewed | unreviewed,NGF_MOUSE | A0A0G2JEK0_MOUSE | Q6LDU8_MOUSE,Beta-nerve growth factor (Beta-NGF) | Beta-nerve growth factor,Ngf Ngfb | Ngf | Ngf NGF Ngfb,Mus musculus (Mouse),241 | 303 | 307,5.0 | 2.0,"TISSUE SPECIFICITY: Detected in submaxillary gland (at protein level) (PubMed:1284621). Highly expressed in male submaxillary gland. Levels are much lower in female submaxillary gland (PubMed:1284621, PubMed:6336309). {ECO:0000269|PubMed:1284621, ECO:0000269|PubMed:6336309}.",SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:1284621}. Endosome lumen {ECO:0000269|PubMed:20036257}. Note=ProNGF is endocytosed after binding to the cell surface receptor formed by SORT1 and NGFR. {ECO:0000269|PubMed:20036257}. | SUBCELLULAR LOCATION: Secreted {ECO:0000256|ARBA:ARBA00004613}.,endoplasmic reticulum lumen [GO:0005788]; endosome lumen [GO:0031904]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; growth factor activity [GO:0008083]; lipid binding [GO:0008289]; metalloendopeptidase inhibitor activity [GO:0008191]; nerve growth factor receptor binding [GO:0005163]; transmembrane receptor protein tyrosine kinase activator activity [GO:0030297]; axon extension [GO:0048675]; circadian rhythm [GO:0007623]; extrinsic apoptotic signaling pathway in absence of ligand [GO:0097192]; extrinsic apoptotic signaling pathway via death domain receptors [GO:0008625]; negative regulation of neuron apoptotic process [GO:0043524]; nerve growth factor signaling pathway [GO:0038180]; neuron apoptotic process [GO:0051402]; neuron projection development [GO:0031175]; neuron projection morphogenesis [GO:0048812]; neurotrophin TRK receptor signaling pathway [GO:0048011]; peripheral nervous system development [GO:0007422]; positive regulation of axon extension [GO:0045773]; positive regulation of collateral sprouting [GO:0048672]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of gene expression [GO:0010628]; positive regulation of neuron maturation [GO:0014042]; positive regulation of neuron projection development [GO:0010976]; positive regulation of neurotrophin TRK receptor signaling pathway [GO:0051388]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of Ras protein signal transduction [GO:0046579]; regulation of neuron differentiation [GO:0045664]; regulation of neurotransmitter secretion [GO:0046928]; regulation of release of sequestered calcium ion into cytosol [GO:0051279]; sensory perception of pain [GO:0019233] | extracellular region [GO:0005576]; growth factor activity [GO:0008083]; peptidase inhibitor activity [GO:0030414],"FUNCTION: Nerve growth factor is important for the development and maintenance of the sympathetic and sensory nervous systems (PubMed:20036257). Extracellular ligand for the NTRK1 and NGFR receptors, activates cellular signaling cascades to regulate neuronal proliferation, differentiation and survival (PubMed:22649032). The immature NGF precursor (proNGF) functions as a ligand for the heterodimeric receptor formed by SORCS2 and NGFR, and activates cellular signaling cascades that lead to inactivation of RAC1 and/or RAC2, reorganization of the actin cytoskeleton and neuronal growth cone collapse (PubMed:22155786). In contrast to mature NGF, the precursor form (proNGF) promotes neuronal apoptosis (in vitro) (PubMed:20036257). Inhibits metalloproteinase-dependent proteolysis of platelet glycoprotein VI (By similarity). Binds lysophosphatidylinositol and lysophosphatidylserine between the two chains of the homodimer (PubMed:22649032, PubMed:26144237). The lipid-bound form promotes histamine relase from mast cells, contrary to the lipid-free form (PubMed:22649032). {ECO:0000250|UniProtKB:P01138, ECO:0000269|PubMed:20036257, ECO:0000269|PubMed:22155786, ECO:0000269|PubMed:22649032, ECO:0000269|PubMed:26144237}.",NA,NA,growth factor activity [GO:0008083]; lipid binding [GO:0008289]; metalloendopeptidase inhibitor activity [GO:0008191]; nerve growth factor receptor binding [GO:0005163]; transmembrane receptor protein tyrosine kinase activator activity [GO:0030297] | growth factor activity [GO:0008083]; peptidase inhibitor activity [GO:0030414],axon extension [GO:0048675]; circadian rhythm [GO:0007623]; extrinsic apoptotic signaling pathway in absence of ligand [GO:0097192]; extrinsic apoptotic signaling pathway via death domain receptors [GO:0008625]; negative regulation of neuron apoptotic process [GO:0043524]; nerve growth factor signaling pathway [GO:0038180]; neuron apoptotic process [GO:0051402]; neuron projection development [GO:0031175]; neuron projection morphogenesis [GO:0048812]; neurotrophin TRK receptor signaling pathway [GO:0048011]; peripheral nervous system development [GO:0007422]; positive regulation of axon extension [GO:0045773]; positive regulation of collateral sprouting [GO:0048672]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of gene expression [GO:0010628]; positive regulation of neuron maturation [GO:0014042]; positive regulation of neuron projection development [GO:0010976]; positive regulation of neurotrophin TRK receptor signaling pathway [GO:0051388]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of Ras protein signal transduction [GO:0046579]; regulation of neuron differentiation [GO:0045664]; regulation of neurotransmitter secretion [GO:0046928]; regulation of release of sequestered calcium ion into cytosol [GO:0051279]; sensory perception of pain [GO:0019233],endoplasmic reticulum lumen [GO:0005788]; endosome lumen [GO:0031904]; extracellular region [GO:0005576]; extracellular space [GO:0005615] | extracellular region [GO:0005576],GO:0005163; GO:0005576; GO:0005615; GO:0005788; GO:0007422; GO:0007623; GO:0008083; GO:0008191; GO:0008289; GO:0008625; GO:0010628; GO:0010976; GO:0014042; GO:0019233; GO:0030297; GO:0031175; GO:0031398; GO:0031904; GO:0038180; GO:0043524; GO:0045664; GO:0045773; GO:0046579; GO:0046928; GO:0048011; GO:0048672; GO:0048675; GO:0048812; GO:0051279; GO:0051388; GO:0051402; GO:0051897; GO:0070374; GO:0097192 | GO:0005576; GO:0008083; GO:0030414,Subcellular location [CC],yes,https://doi.org/10.1038/srep41270,saliva_homeostasis
Pglyrp1,O88593,reviewed,PGRP1_MOUSE,Peptidoglycan recognition protein 1 (Cytokine tag7) (Peptidoglycan recognition protein short) (PGRP-S),Pglyrp1 Pglyrp Pgrp Pgrps Tag7,Mus musculus (Mouse),182,5,"TISSUE SPECIFICITY: Strongly expressed in spleen and lung. Also detected in brain and thymus. In the lung, expressed in the intraalveolar space, in the brain, expressed in the Purkinje cells of the cerebellum and in certain layers of neurons in the hippocampus. Also detected in cells filling the space within the intestinal villus. {ECO:0000269|PubMed:9707603}.","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9660837}. Secreted {ECO:0000269|PubMed:14585845, ECO:0000269|PubMed:9660837}. Note=Exists in both soluble and membrane-associated forms.",cytoplasm [GO:0005737]; extracellular space [GO:0005615]; cytokine activity [GO:0005125]; Hsp70 protein binding [GO:0030544]; molecular adaptor activity [GO:0060090]; N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]; peptidoglycan binding [GO:0042834]; peptidoglycan immune receptor activity [GO:0016019]; zinc ion binding [GO:0008270]; antimicrobial humoral immune response mediated by antimicrobial peptide [GO:0061844]; apoptotic process [GO:0006915]; biological process involved in interaction with host [GO:0051701]; defense response to Gram-positive bacterium [GO:0050830]; detection of bacterium [GO:0016045]; innate immune response [GO:0045087]; killing of cells of another organism [GO:0031640]; negative regulation of inflammatory response [GO:0050728]; negative regulation of natural killer cell differentiation involved in immune response [GO:0032827]; negative regulation of type II interferon production [GO:0032689]; peptidoglycan catabolic process [GO:0009253]; response to bacterium [GO:0009617],"FUNCTION: Innate immunity protein that plays several important functions in antimicrobial and antitumor defense systems. Acts as a pattern receptor that binds to murein peptidoglycans (PGN) of Gram-positive bacteria and thus provides bactericidal activity (PubMed:12649138, PubMed:9660837, PubMed:9707603). Forms an equimolar complex with heat shock protein HSPA1A and induces programmed cell death through apoptosis and necroptosis in tumor cell lines by activating the TNFR1 receptor on the target cell membrane (PubMed:14585845). In addition, acts in complex with the Ca(2+)-binding protein S100A4 as a chemoattractant able to induce lymphocyte movement. Mechanistically, this complex acts as a ligand of the chemotactic receptors CCR5 and CXCR3 which are present on the cells of the immune system. Also promotes the activation of lymphocytes that become able to kill virus-infected cells as well as tumor cells by modulating the spectrum of their target-cell specificity. Induction of cytotoxicity on monocyte surface requires interaction with TREM1 receptor (By similarity). {ECO:0000250|UniProtKB:O75594, ECO:0000269|PubMed:12649138, ECO:0000269|PubMed:14585845, ECO:0000269|PubMed:9660837, ECO:0000269|PubMed:9707603}.",NA,NA,cytokine activity [GO:0005125]; Hsp70 protein binding [GO:0030544]; molecular adaptor activity [GO:0060090]; N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]; peptidoglycan binding [GO:0042834]; peptidoglycan immune receptor activity [GO:0016019]; zinc ion binding [GO:0008270],antimicrobial humoral immune response mediated by antimicrobial peptide [GO:0061844]; apoptotic process [GO:0006915]; biological process involved in interaction with host [GO:0051701]; defense response to Gram-positive bacterium [GO:0050830]; detection of bacterium [GO:0016045]; innate immune response [GO:0045087]; killing of cells of another organism [GO:0031640]; negative regulation of inflammatory response [GO:0050728]; negative regulation of natural killer cell differentiation involved in immune response [GO:0032827]; negative regulation of type II interferon production [GO:0032689]; peptidoglycan catabolic process [GO:0009253]; response to bacterium [GO:0009617],cytoplasm [GO:0005737]; extracellular space [GO:0005615],GO:0005125; GO:0005615; GO:0005737; GO:0006915; GO:0008270; GO:0008745; GO:0009253; GO:0009617; GO:0016019; GO:0016045; GO:0030544; GO:0031640; GO:0032689; GO:0032827; GO:0042834; GO:0045087; GO:0050728; GO:0050830; GO:0051701; GO:0060090; GO:0061844,Subcellular location [CC],yes,https://doi.org/10.1128/iai.00466-10,immunity
Pip,P02816 | A0A0N4SV27 | A0A0N4SV85,reviewed | unreviewed,PIP_MOUSE | A0A0N4SV27_MOUSE | A0A0N4SV85_MOUSE,Prolactin-inducible protein homolog (14 kDa submandibular gland protein) (SMGP) (Gross cystic disease fluid protein 15) (GCDFP-15) (Prolactin-induced protein) | Prolactin-induced protein,Pip,Mus musculus (Mouse),146 | 69 | 107,3.0 | 2.0,TISSUE SPECIFICITY: Lacrimal and submaxillary glands.,SUBCELLULAR LOCATION: Secreted {ECO:0000305}. | SUBCELLULAR LOCATION: Secreted {ECO:0000256|ARBA:ARBA00004613}.,apical plasma membrane [GO:0016324]; extracellular region [GO:0005576]; regulation of immune system process [GO:0002682] | extracellular region [GO:0005576],NA,NA,NA,NA,regulation of immune system process [GO:0002682],apical plasma membrane [GO:0016324]; extracellular region [GO:0005576] | extracellular region [GO:0005576],GO:0002682; GO:0005576; GO:0016324 | GO:0005576,Subcellular location [CC],yes,https://doi.org/10.1186/s12953-015-0068-3 / https://doi.org/10.1111/j.1399-302x.2009.00543.x,immunity
Wfdc12,Q9JHY3,reviewed,WFD12_MOUSE,WAP four-disulfide core domain protein 12 (Elafin-like protein II) (Single WAP motif protein 2) (Whey acidic protein 2),Wfdc12 Swam2,Mus musculus (Mouse),85,3,TISSUE SPECIFICITY: Constitutively expressed in tongue. {ECO:0000269|PubMed:12574366}.,SUBCELLULAR LOCATION: Secreted {ECO:0000305}.,extracellular region [GO:0005576]; serine-type endopeptidase inhibitor activity [GO:0004867]; defense response to bacterium [GO:0042742],"FUNCTION: Antibacterial protein which inhibits the growth of E.coli and S.aureus. Putative acid-stable proteinase inhibitor. {ECO:0000250|UniProtKB:Q8WWY7, ECO:0000269|PubMed:12574366}.",NA,NA,serine-type endopeptidase inhibitor activity [GO:0004867],defense response to bacterium [GO:0042742],extracellular region [GO:0005576],GO:0004867; GO:0005576; GO:0042742,Subcellular location [CC],yes,https://doi.org/10.1038/s41419-023-05686-3,immunity
Wfdc18,P62810,reviewed,WFD18_MOUSE,WAP four-disulfide core domain protein 18 (Extracellular peptidase inhibitor) (Protein WDNM1),Wfdc18 Expi Wdnm1,Mus musculus (Mouse),74,3,NA,SUBCELLULAR LOCATION: Secreted {ECO:0000305}.,extracellular region [GO:0005576]; peptidase inhibitor activity [GO:0030414],FUNCTION: Could have proteinase inhibiting capacity.,NA,NA,peptidase inhibitor activity [GO:0030414],NA,extracellular region [GO:0005576],GO:0005576; GO:0030414,Subcellular location [CC],yes,DOI: 10.1055/s-0034-1397088,immunity
Dcpp1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,manual_annotation,https://doi.org/10.1152/physiolgenomics.00153.2006,immunity
Dcpp2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,manual_annotation,https://doi.org/10.1152/physiolgenomics.00153.2006,immunity
Dcpp3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,manual_annotation,https://doi.org/10.1152/physiolgenomics.00153.2006,immunity
Bpifa2,P07743 | B7ZCG3,reviewed | unreviewed,BPIA2_MOUSE | B7ZCG3_MOUSE,"BPI fold-containing family A member 2 (Parotid secretory protein) (PSP) | BPI fold containing family A, member 2",Bpifa2 Psp | Bpifa2 Bpifa2e,Mus musculus (Mouse),235 | 211,3.0 | 1.0,"TISSUE SPECIFICITY: Predominates in the parotid glands, present in smaller amounts (1/10) in the submaxillary glands and in the sublingual glands, and at lower amount in the pancreas but undetectable in the liver. Found also in lacrimal gland. {ECO:0000269|PubMed:9461541}.",SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:9461541}. | SUBCELLULAR LOCATION: Secreted {ECO:0000256|ARBA:ARBA00004613}.,extracellular space [GO:0005615]; lipid binding [GO:0008289]; defense response to bacterium [GO:0042742] | extracellular region [GO:0005576]; lipid binding [GO:0008289],FUNCTION: Has strong antibacterial activity against P.aeruginosa. {ECO:0000250|UniProtKB:Q96DR5}.,NA,NA,lipid binding [GO:0008289],defense response to bacterium [GO:0042742],extracellular space [GO:0005615] | extracellular region [GO:0005576],GO:0005615; GO:0008289; GO:0042742 | GO:0005576; GO:0008289,Subcellular location [CC],yes,https://doi.org/10.1101/2020.02.08.940163,saliva_homeostasis
Car6,P18761 | B1ARR4,reviewed | unreviewed,CAH6_MOUSE | B1ARR4_MOUSE,Carbonic anhydrase 6 (EC 4.2.1.1) (Carbonate dehydratase VI) (Carbonic anhydrase VI) (CA-VI) (Salivary carbonic anhydrase) (Secreted carbonic anhydrase) | Carbonic anhydrase 6 (EC 4.2.1.1) (Carbonate dehydratase VI) (Carbonic anhydrase VI),Ca6 Car6 | Car6,Mus musculus (Mouse),317 | 261,5.0 | 2.0,TISSUE SPECIFICITY: Major constituent of saliva.,SUBCELLULAR LOCATION: Secreted. | SUBCELLULAR LOCATION: Secreted {ECO:0000256|ARBA:ARBA00004613}.,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular space [GO:0005615]; carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]; detection of chemical stimulus involved in sensory perception of bitter taste [GO:0001580] | extracellular region [GO:0005576]; carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270],FUNCTION: Reversible hydration of carbon dioxide. Its role in saliva is unknown. | FUNCTION: Reversible hydration of carbon dioxide. Its role in saliva is unknown. {ECO:0000256|ARBA:ARBA00025355}.,"CATALYTIC ACTIVITY: Reaction=hydrogencarbonate + H(+) = CO2 + H2O; Xref=Rhea:RHEA:10748, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:16526, ChEBI:CHEBI:17544; EC=4.2.1.1; | CATALYTIC ACTIVITY: Reaction=hydrogencarbonate + H(+) = CO2 + H2O; Xref=Rhea:RHEA:10748, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:16526, ChEBI:CHEBI:17544; EC=4.2.1.1; Evidence={ECO:0000256|ARBA:ARBA00048348};",NA,carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270],detection of chemical stimulus involved in sensory perception of bitter taste [GO:0001580],cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular space [GO:0005615] | extracellular region [GO:0005576],GO:0001580; GO:0004089; GO:0005615; GO:0005737; GO:0005829; GO:0008270 | GO:0004089; GO:0005576; GO:0008270,Protein names | Subcellular location [CC] | Subcellular location [CC],yes,https://doi.org/10.1186/s12929-014-0082-2,taste/olphaction
Prol1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,manual_annotation,https://doi.org/10.1016/j.archoralbio.2020.104967 / https://doi.org/10.1126/sciadv.abm8757,saliva_homeostasis
Ren1,P06281,reviewed,RENI1_MOUSE,Renin-1 (EC 3.4.23.15) (Angiotensinogenase) (Kidney renin),Ren1 Ren Ren-1,Mus musculus (Mouse),402,5,TISSUE SPECIFICITY: Kidney. {ECO:0000269|PubMed:6392850}.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:9030738}. Membrane {ECO:0000250|UniProtKB:P00797}. Note=Associated to membranes via binding to ATP6AP2. {ECO:0000250|UniProtKB:P00797}.,apical part of cell [GO:0045177]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; membrane [GO:0016020]; aspartic-type endopeptidase activity [GO:0004190]; endopeptidase activity [GO:0004175]; insulin-like growth factor receptor binding [GO:0005159]; amyloid-beta metabolic process [GO:0050435]; angiotensin maturation [GO:0002003]; cell maturation [GO:0048469]; cellular response to xenobiotic stimulus [GO:0071466]; drinking behavior [GO:0042756]; hormone-mediated signaling pathway [GO:0009755]; juxtaglomerular apparatus development [GO:0072051]; male gonad development [GO:0008584]; mesonephros development [GO:0001823]; regulation of blood pressure [GO:0008217]; regulation of blood volume by renin-angiotensin [GO:0002016]; regulation of MAPK cascade [GO:0043408]; renin-angiotensin regulation of aldosterone production [GO:0002018]; response to cAMP [GO:0051591]; response to cGMP [GO:0070305]; response to immobilization stress [GO:0035902]; response to lipopolysaccharide [GO:0032496],"FUNCTION: Renin is a highly specific endopeptidase, whose only known function is to generate angiotensin I from angiotensinogen in the plasma, initiating a cascade of reactions that produce an elevation of blood pressure and increased sodium retention by the kidney. {ECO:0000269|PubMed:6370686}.",CATALYTIC ACTIVITY: Reaction=Cleavage of Leu-|-Xaa bond in angiotensinogen to generate angiotensin I.; EC=3.4.23.15; Evidence={ECO:0000250|UniProtKB:P00797};,NA,aspartic-type endopeptidase activity [GO:0004190]; endopeptidase activity [GO:0004175]; insulin-like growth factor receptor binding [GO:0005159],amyloid-beta metabolic process [GO:0050435]; angiotensin maturation [GO:0002003]; cell maturation [GO:0048469]; cellular response to xenobiotic stimulus [GO:0071466]; drinking behavior [GO:0042756]; hormone-mediated signaling pathway [GO:0009755]; juxtaglomerular apparatus development [GO:0072051]; male gonad development [GO:0008584]; mesonephros development [GO:0001823]; regulation of blood pressure [GO:0008217]; regulation of blood volume by renin-angiotensin [GO:0002016]; regulation of MAPK cascade [GO:0043408]; renin-angiotensin regulation of aldosterone production [GO:0002018]; response to cAMP [GO:0051591]; response to cGMP [GO:0070305]; response to immobilization stress [GO:0035902]; response to lipopolysaccharide [GO:0032496],apical part of cell [GO:0045177]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; membrane [GO:0016020],GO:0001823; GO:0002003; GO:0002016; GO:0002018; GO:0004175; GO:0004190; GO:0005159; GO:0005576; GO:0005615; GO:0008217; GO:0008584; GO:0009755; GO:0016020; GO:0032496; GO:0035902; GO:0042756; GO:0043408; GO:0045177; GO:0048469; GO:0050435; GO:0051591; GO:0070305; GO:0071466; GO:0072051,Subcellular location [CC],yes,https://doi.org/10.1046/j.1439-0264.1999.00197.x,saliva_homeostasis
Smr3a,Q61900 | A0A087WPN9,reviewed | unreviewed,SMR3A_MOUSE | A0A087WPN9_MOUSE,Submaxillary gland androgen-regulated protein 3A (Salivary protein MSG1) (Submaxillary gland androgen-regulated protein 1) | Submaxillary gland androgen regulated protein 3A,Smr3a Msg1 Smr1 | Smr3a,Mus musculus (Mouse),147 | 64,3.0 | 1.0,TISSUE SPECIFICITY: Secreted into saliva by submaxillary gland.,SUBCELLULAR LOCATION: Secreted. | SUBCELLULAR LOCATION: Secreted {ECO:0000256|ARBA:ARBA00004613}.,extracellular region [GO:0005576],FUNCTION: May play a role in protection or detoxification. | FUNCTION: May play a role in protection or detoxification. {ECO:0000256|ARBA:ARBA00004061}.,NA,NA,NA,NA,extracellular region [GO:0005576],GO:0005576,Tissue specificity | Subcellular location [CC] | Subcellular location [CC],yes,https://doi.org/10.1093/gbe/evaf165,saliva_homeostasis
Gm5938,A2AEN9,unreviewed,A2AEN9_MOUSE,Predicted gene 5938,Gm5938,Mus musculus (Mouse),163,1,NA,SUBCELLULAR LOCATION: Secreted {ECO:0000256|ARBA:ARBA00004613}.,extracellular region [GO:0005576]; small molecule binding [GO:0036094],NA,NA,NA,small molecule binding [GO:0036094],NA,extracellular region [GO:0005576],GO:0005576; GO:0036094,Subcellular location [CC],yes,https://doi.org/10.1093/gbe/evs039,taste/olphaction
