gene_id,gene_name,human_gene,ortholog_type,secreted,Reference,Function,mean_tpm,sd_tpm,Mous-1A-PAR-Mal-L,Mous-1B-PAR-Mal-L,Mous-2A-PAR-Mal-L,Mous-2B-PAR-Mal-L,Mous-3A-PAR-Mal-L,Mous-3B-PAR-Mal-L,Mous-4A-PAR-Fem-L,Mous-4B-PAR-Fem-L,Mous-5A-PAR-Fem-L,Mous-5B-PAR-Fem-L,Mous-6A-PAR-Fem-L,Mous-6B-PAR-Fem-L
ENSMUSG00000117428,Gm4833,NA,NA,NA,NA,NA,0.3657459166666666,0.1592667421879855,0.30064,0.514875,0.418885,0.252752,0.126616,0.198672,0.272523,0.354411,0.731011,0.374982,0.462123,0.381461
ENSMUSG00000117435,Gm7532,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117436,Gm9474,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117438,Rpsa-ps7,NA,NA,NA,NA,NA,1.62885475,3.4443792756813667,0.166978,0.450344,5.543686,0.135974,0.148504,0.310056,0.277761,0.302114,11.439468,0.338183,0.190337,0.242852
ENSMUSG00000117439,Gm50083,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117447,Gm5240,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117449,Gm6643,NA,NA,NA,NA,NA,0.001617,0.00560145231167774,0,0,0,0,0,0,0,0,0,0.019404,0,0
ENSMUSG00000117451,Gm49982,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117452,Gm6764,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117453,Gm2424,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117454,Gm50090,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117455,Gm50040,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117458,Gm6552,NA,NA,NA,NA,NA,0.08761,0.03812429454965811,0.093823,0.137798,0.109561,0.0266,0.064439,0.034655,0.053018,0.091056,0.086548,0.082254,0.13747,0.134098
ENSMUSG00000117459,Cyp4f38-ps,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117460,4921533I20Rik,NA,mouse-specific,No_annotation,NA,NA,0.00424691666666666,0.01471175088435544,0,0,0,0,0,0,0,0,0,0,0,0.050963
ENSMUSG00000117462,Gm50027,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117463,Rpl7a-ps6,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117464,Gm50075,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117468,Gm7059,NA,NA,NA,NA,NA,1.3941348333333334,0.8113948541763054,3.040479,1.954066,2.789094,0.838042,1.421054,0.90153,0.477542,0.707228,1.0151,1.223773,0.912694,1.449016
ENSMUSG00000117469,Gm50089,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117470,Gm50095,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117471,Gm49988,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117472,Gm4601,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117475,Gm7788,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117476,Gm9416,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117477,Gm50092,NA,NA,NA,NA,NA,0.01862374999999999,0.02914347809194116,0.104003,0.017193,0.018347,0,0.010459,0,0,0,0.01936,0.01974,0.034383,0
ENSMUSG00000117479,Gm50038,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117480,Gm5688,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117481,Gm49966,NA,NA,NA,NA,NA,0.0574445,0.1341892952840061,0,0.338256,0,0,0,0,0,0,0,0,0.351078,0
ENSMUSG00000117482,Gm7400,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117483,Gm18526,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117484,Gm5500,NA,NA,NA,NA,NA,0.0375205,0.04729805155990716,0.141392,0.105158,0.056507,0,0,0,0.044391,0.049916,0,0,0,0.052882
ENSMUSG00000117491,Gm50082,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117492,Gm19052,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117493,Gm50030,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117495,Nfilz,NFILZ,one-to-one,No_annotation,NA,NA,0.00817966666666666,0.02833519651128845,0,0,0,0,0.098156,0,0,0,0,0,0,0
ENSMUSG00000117496,Gm50042,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117498,Gm18366,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117500,Gm18085,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117502,Gm7941,NA,NA,NA,NA,NA,0.00813791666666666,0.02819057026885645,0.097655,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117503,Gm7527,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117504,Gm46611,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117507,Gm50045,NA,NA,NA,NA,NA,0.01999158333333333,0.06925287611416102,0,0,0,0,0,0,0,0,0,0.239899,0,0
ENSMUSG00000117510,Gm50032,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117512,Gm7156,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117513,Gm3946,NA,NA,NA,NA,NA,0.09356283333333332,0.06771146098883427,0.176439,0.186121,0.137073,0.049558,0,0.064267,0.049872,0.171704,0.152087,0.072072,0.063561,0
ENSMUSG00000117514,Gm50002,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117515,Gm6883,NA,NA,NA,NA,NA,0.03559708333333333,0.03796248608694529,0.036422,0,0.086477,0,0.049824,0.039692,0.062528,0,0,0,0.039367,0.112855
ENSMUSG00000117516,Gm18089,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117517,Gm50085,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117518,Gpx4-ps1,NA,NA,NA,NA,NA,0.12452833333333334,0.1210167891037012,0.305838,0.223358,0,0.091189,0,0.228045,0.175003,0.204349,0,0.266558,0,0
ENSMUSG00000117522,Gm50041,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117526,Gm41780,NA,NA,NA,NA,NA,0.05200091666666667,0.0969468260697194,0,0,0,0,0.14731,0,0,0,0.254359,0,0.222342,0
ENSMUSG00000117527,Gm50058,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117530,Gm21055,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117531,Gm50073,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117533,Gm50060,NA,NA,NA,NA,NA,0.07229908333333333,0.2504513713479791,0,0,0,0,0,0.867589,0,0,0,0,0,0
ENSMUSG00000117535,Gm50067,NA,NA,NA,NA,NA,0.00950308333333333,0.03291964632378868,0,0,0,0,0,0,0,0,0,0.114037,0,0
ENSMUSG00000117537,Gm50003,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117540,Gm9360,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117542,Gm18763,NA,NA,NA,NA,NA,0.00478949999999999,0.01659131468570227,0,0,0,0,0,0,0,0,0,0,0,0.057474
ENSMUSG00000117543,Gm50004,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117544,Rpsa-ps6,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117547,Gm50072,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117549,Gm7523,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117550,Mif-ps10,NA,NA,NA,NA,NA,0.0442385,0.10331887731370118,0,0.265459,0,0,0,0,0,0.265403,0,0,0,0
ENSMUSG00000117552,Gm5686,NA,NA,NA,NA,NA,0.004181,0.01448340885289095,0,0,0,0,0,0,0,0,0,0.050172,0,0
ENSMUSG00000117553,Gm4711,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117555,Gm49992,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117556,Gm18948,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117558,Gm50043,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117559,Gm49998,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117563,Gm7575,NA,NA,NA,NA,NA,0.01434958333333333,0.01797249210957645,0.030566,0,0.017576,0.052482,0,0,0,0.015069,0.03833,0.018172,0,0
ENSMUSG00000117565,Gm6248,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117566,Gm9407,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117568,Gm18832,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117572,Gm9410,NA,NA,NA,NA,NA,0.02191416666666666,0.02985325489436418,0,0.088094,0,0.035546,0,0,0,0.041344,0.053001,0,0.044985,0
ENSMUSG00000117576,Gm5241,NA,NA,NA,NA,NA,0.01326083333333333,0.04593687416807257,0,0,0,0,0,0,0,0,0.15913,0,0,0
ENSMUSG00000117578,Rpsa-ps8,NA,NA,NA,NA,NA,0.00549024999999999,0.01901878389251005,0,0,0,0,0,0,0,0,0.065883,0,0,0
ENSMUSG00000117580,Gm50066,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117581,Gm17948,NA,NA,NA,NA,NA,0.00837308333333333,0.02900521149868301,0.100477,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117582,Gm19853,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117583,Gm18083,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117584,Gm49994,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117585,Gm5047,NA,NA,NA,NA,NA,0.01541183333333333,0.04053564994787884,0,0,0,0,0,0,0,0.04875,0.136192,0,0,0
ENSMUSG00000117586,Gm50006,NA,NA,NA,NA,NA,0.00710466666666666,0.02461128727501536,0,0,0,0,0.085256,0,0,0,0,0,0,0
ENSMUSG00000117587,Gm50099,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117589,Gm18713,NA,NA,NA,NA,NA,0.08137425,0.2818886708556234,0,0,0,0,0,0,0.976491,0,0,0,0,0
ENSMUSG00000117590,Gm50052,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117591,Gm49997,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117593,Gm18764,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117606,Gm5969,NA,NA,NA,NA,NA,0.00704258333333333,0.01684376918765422,0,0,0,0.033742,0,0,0,0,0.050769,0,0,0
ENSMUSG00000117607,Gm50098,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117609,Gm50007,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117612,Gm50031,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117620,Gm50077,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117621,Hspe1-rs1,NA,NA,NA,NA,NA,4.053475916666667,5.019206884989074,11.889368,0.594062,4.997907,0.384732,4.589976,0.147818,0.759182,0.997336,14.460283,0.867866,8.651173,0.302008
ENSMUSG00000117622,Gm20026,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117623,Gm50014,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117624,Gm6751,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117625,Gm21018,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117626,Gm7917,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117627,Tpi-rs10,NA,NA,NA,NA,NA,0.10977566666666666,0.07991310100959477,0.103432,0.220399,0.060038,0.089274,0.07247,0.057165,0.047448,0.054581,0,0.26285,0.179243,0.170408
ENSMUSG00000117629,Gm49990,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117630,Gm49973,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117631,Gm9400,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117636,Gm38432,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117638,Gm34743,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117639,Gm50018,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117640,Gm7411,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117641,Gm46641,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117642,Amd-ps7,NA,NA,NA,NA,NA,0.01190516666666666,0.04124070707848416,0,0,0,0,0,0,0,0,0,0.142862,0,0
ENSMUSG00000117643,Gm9390,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117644,Gm50053,NA,NA,NA,NA,NA,0.00928208333333333,0.03215407986684323,0,0,0,0,0.111385,0,0,0,0,0,0,0
ENSMUSG00000117646,Gm49977,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117649,Gm9411,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117651,Gm6452,NA,NA,NA,NA,NA,0.01368575,0.02484423107767493,0,0,0,0.05145,0,0,0.052482,0.060297,0,0,0,0
ENSMUSG00000117657,Gm5836,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117660,Gm18086,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117663,Gm50297,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117665,Gm20294,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117666,Gm550,NA,mouse-specific,No_annotation,NA,NA,0.00633983333333333,0.02196182688970417,0,0.076078,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117667,Gm18293,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117669,Gm5509,NA,NA,NA,NA,NA,0.02344666666666666,0.03661271357014796,0,0.041233,0,0,0,0,0.066942,0.077525,0,0.09566,0,0
ENSMUSG00000117673,Gm6974,NA,NA,NA,NA,NA,0.23000775,0.12290000822999084,0.510303,0.149473,0.253847,0.189388,0.307021,0.356431,0.255653,0.141851,0.181833,0.256058,0.079691,0.078544
ENSMUSG00000117675,Gm46644,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117677,Gm50409,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117678,Gm50219,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117679,Apbb3,APBB3,one-to-one,No_annotation,NA,NA,5.814235833333333,3.423608577680888,9.728074,5.42513,5.469018000000001,1.845231,4.077508999999999,4.406311,3.1798539999999997,2.343954,13.169978,8.846204,7.903454,3.3761129999999997
ENSMUSG00000117680,Gm50148,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117681,Gm50198,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117682,Gm18379,NA,NA,NA,NA,NA,0.00545658333333333,0.01890215913813375,0,0,0,0,0.065479,0,0,0,0,0,0,0
ENSMUSG00000117683,Gm50389,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117686,Gm50122,NA,NA,NA,NA,NA,0.0200165,0.06933918997940486,0.240198,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117688,Gm8629,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117689,Gm50392,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117691,Gm50319,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117693,Gm50272,NA,NA,NA,NA,NA,0.6083590833333333,0.6909687126041971,0.179494,0.197026,0.880639,0,1.792175,0.204876,1.944507,1.17607,0.4576,0.467922,0,0
ENSMUSG00000117694,Snhg4,NA,mouse-specific,No_annotation,NA,NA,11.175577416666666,2.7996406076758382,13.789692,12.740694,10.008501,9.322862,14.350421,7.610131,10.023827,9.048306,16.828491,12.000595,10.414123,7.969285999999999
ENSMUSG00000117697,Siah1-ps1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117699,Gm8222,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117700,Gm50359,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117705,Gm50113,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117706,Gm50184,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117708,Gm18530,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117709,Gm50178,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117711,Rpl37-ps1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117712,Gm19159,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117714,Gm50439,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117720,Gm5249,NA,NA,NA,NA,NA,0.01885866666666666,0.04419058523616939,0,0.104728,0,0,0,0,0,0,0,0.121576,0,0
ENSMUSG00000117722,Gm18910,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117723,Gm50382,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117724,Gm50231,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117726,Gm7674,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117729,Gm5242,NA,NA,NA,NA,NA,0.09941608333333334,0.08397560387664366,0.172756,0.256788,0,0.059293,0.118966,0.03773,0,0.034198,0.044872,0.209269,0.148905,0.110216
ENSMUSG00000117730,Gm5503,NA,NA,NA,NA,NA,2.3665130833333334,3.022959899042943,3.8809110000000002,0,4.779935,0,3.863376,0,2.260997,0.091179,9.846206,0,3.579586,0.095967
ENSMUSG00000117735,Gm18963,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117738,Cyp2c71-ps,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117740,Gm4242,NA,NA,NA,NA,NA,0.02670891666666666,0.09252240136357968,0,0,0,0,0,0,0,0,0.320507,0,0,0
ENSMUSG00000117744,Vmn1r59,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117746,Gm50372,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117747,Gm50438,NA,NA,NA,NA,NA,0.08137616666666667,0.2818953103837191,0,0,0,0,0,0,0,0,0,0,0.976514,0
ENSMUSG00000117748,Derpc,CHTF8 | DERPC,many-to-many,No_annotation,NA,NA,3.38316725,2.3356019267492374,3.765658,3.548445,3.5672200000000003,1.074258,3.2933389999999996,2.147926,3.1501620000000004,1.534555,10.208079,2.774858,3.702677,1.83083
ENSMUSG00000117753,Gm5504,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117754,Rpl37a-ps2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117755,Gm50188,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117756,Gm50320,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117761,Gm50428,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117765,Gm5236,NA,NA,NA,NA,NA,0.38021683333333334,0.19385743608118236,0.418978,0.592666,0.495841,0.296876,0.833234,0.231723,0.118379,0.285722,0.362962,0.177248,0.382003,0.36697
ENSMUSG00000117767,Gm18786,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117769,Gm8594,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117771,Gm25432,NA,NA,NA,NA,NA,0.04804708333333333,0.05957661602196609,0,0.18893,0,0,0.052236,0.081018,0,0.076134,0.095285,0,0.082962,0
ENSMUSG00000117774,Gm18610,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117777,Gm50267,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117779,Gm19209,NA,NA,NA,NA,NA,0.017876166666666658,0.04188847565931,0,0.115246,0,0.099268,0,0,0,0,0,0,0,0
ENSMUSG00000117781,Gm17266,C18orf63,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117782,Gm18999,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117784,Vmn2r-ps108,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117785,Gm5827,NA,NA,NA,NA,NA,0.01232,0.01553927688150256,0.031246,0.033223,0,0,0.02165,0.034325,0.027396,0,0,0,0,0
ENSMUSG00000117787,Gm50177,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117788,Gm5517,NA,NA,NA,NA,NA,0.19954966666666665,0.40972066473909075,0,0,0.1731,0.13067,0.102325,0.157734,0,0,0.173488,0.181087,0,1.476192
ENSMUSG00000117789,Gm50388,NA,NA,NA,NA,NA,0.11189575,0.11026429428103848,0.081891,0.207903,0.156048,0.072742,0.407775,0,0.074886,0,0.120923,0.039995,0.090527,0.090059
ENSMUSG00000117793,Gm5693,NA,NA,NA,NA,NA,0.01852791666666666,0.06418258605013773,0,0,0,0,0,0,0,0,0,0.222335,0,0
ENSMUSG00000117795,Gm50104,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117801,Gm50391,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117802,Gm18929,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117803,Gm50379,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117804,Gm6252,NA,NA,NA,NA,NA,0.02701416666666666,0.06700167061259583,0,0,0,0,0,0,0,0,0.214979,0.109191,0,0
ENSMUSG00000117806,Gm50325,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117807,Gm7074,NA,NA,NA,NA,NA,0.00451525,0.01564128481775074,0.054183,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117809,Asdurf,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117810,Gm8934,NA,NA,NA,NA,NA,0.01144708333333333,0.02679407389520144,0,0,0.064499,0,0,0,0,0,0.072866,0,0,0
ENSMUSG00000117812,Gm50283,NA,NA,NA,NA,NA,0.03809675,0.13197101320649926,0,0,0.457161,0,0,0,0,0,0,0,0,0
ENSMUSG00000117813,Gm5823,NA,NA,NA,NA,NA,0.29629408333333335,0.2864372468026837,0.670959,0.091507,0.398503,0,0.405435,0.091436,0.358457,0,0.688221,0.107984,0.743027,0
