gene_id,gene_name,human_gene,ortholog_type,secreted,Reference,Function,mean_tpm,sd_tpm,Mous-1A-PANC-Mal,Mous-1B-PANC-Mal,Mous-2A-PANC-Mal,Mous-2B-PANC-Mal,Mous-3A-PANC-Mal,Mous-3B-PANC-Mal,Mous-4A-PANC-Fem,Mous-4B-PANC-Fem,Mous-5A-PANC-Fem,Mous-5B-PANC-Fem,Mous-6A-PANC-Fem,Mous-6B-PANC-Fem
ENSMUSG00000075324,Fign,FIGN,one-to-one,No_annotation,NA,NA,0.2969320833333333,0.0688391722316435,0.264121,0.210839,0.2278,0.360967,0.400914,0.27285,0.27965700000000004,0.272919,0.430705,0.253997,0.257207,0.331209
ENSMUSG00000075327,Zbtb2,ZBTB2,one-to-one,No_annotation,NA,NA,1.332715833333333,1.574869807870989,0.748123,0.75103,0.577879,0.49402,0.721873,0.589157,0.517855,0.6070129999999999,3.702109,0.72348,5.475839,1.084212
ENSMUSG00000075330,A930003A15Rik,NA,mouse-specific,No_annotation,NA,NA,0.01369858333333333,0.04745328465009912,0,0,0,0,0,0,0,0,0,0,0.164383,0
ENSMUSG00000075334,Rprm,RPRM,one-to-one,No_annotation,NA,NA,0.6380263333333334,0.47943867041142896,1.644133,0.25319,0.283635,0.120651,1.404058,0.553432,0.871498,0.520397,0.186046,0.583183,0.389511,0.846582
ENSMUSG00000075359,Gm20775,NA,NA,NA,NA,NA,0.2533591666666667,0.4169539477914543,0,0.051754,0.153065,0,0.192452,0,0.489261,0,1.251167,0,0.902611,0
ENSMUSG00000075370,Igll1,IGLL1 | IGLL5,one-to-many (mouse-to-human),yes,NA,NA,0.06040783333333333,0.2092588730169723,0,0,0,0,0,0,0,0,0,0,0.724894,0
ENSMUSG00000075376,Rc3h2,RC3H2,one-to-one,No_annotation,NA,NA,2.067955333333334,2.525664217064901,1.451167,1.042044,0.6858299999999999,0.8967419999999999,0.8071,0.88708,0.82264,1.06008,7.338451,1.347644,7.568873,0.907813
ENSMUSG00000075377,Or1b1,OR1B1,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075378,Or12k8,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075379,Or12k5,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075380,Or1l8,OR1L8,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075382,Or1n1b,OR1N1,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075383,Or1n1,OR1N1,one-to-many (human-to-mouse),No_annotation,NA,NA,0.00277591666666666,0.00961605740848781,0,0,0,0,0,0,0,0,0,0,0,0.033311
ENSMUSG00000075384,Or1j1,OR1J1,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075387,Or1j13,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075390,Rpl36-ps8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075391,Glo1-ps,NA,NA,NA,NA,NA,2.9396514166666665,4.841623598025271,1.399004,0.336237,3.885302,0.241693,2.32919,0.14779,4.356073,0,17.25575,0,4.658508,0.66627
ENSMUSG00000075394,Hoxc4,HOXC4,one-to-one,No_annotation,NA,NA,0.27826708333333333,0.43529568985700207,0.072714,0.076609,0.043548,0.188223,0.040341,0.102778,0.054365,0.07041,1.303796,0.238715,1.088357,0.059349
ENSMUSG00000075402,Krt76,KRT76,one-to-one,No_annotation,NA,NA,0.00560366666666666,0.0084775395908926,0,0,0.013189,0.014532,0,0.018985,0,0,0,0,0.020538,0
ENSMUSG00000075408,Smim41,SMIM41,one-to-one,No_annotation,NA,NA,0.12310366666666668,0.10201692588472608,0.138483,0.167374,0.136021,0.127487,0.400447,0.027677,0.023857,0.121985,0,0.119239,0.090661,0.124013
ENSMUSG00000075410,Prcd,PRCD,one-to-one,No_annotation,NA,NA,0.31174825,0.3062563319449679,0.465352,0.324265,0.100589,0.339807,0.129285,0.274014,0,0.207674,0.469908,0.209374,1.160825,0.059886
ENSMUSG00000075415,Fnbp1,FNBP1,one-to-one,No_annotation,NA,NA,3.57704575,8.165355949792291,0.355958,0.40122,0.435119,0.525527,0.631231,0.481431,0.502417,0.447446,9.652615,0.637923,28.124706999999997,0.728955
ENSMUSG00000075419,Dolk,DOLK,one-to-one,No_annotation,NA,NA,3.62892425,4.709489144427048,2.014308,1.635757,2.342978,1.857904,1.713334,1.869718,1.55067,1.448158,17.911375,2.039909,6.635144,2.527836
ENSMUSG00000075420,Erln,NA,NA,NA,NA,NA,3.5097078333333336,3.068344617422615,1.66798,3.547464,1.51936,5.076373,1.907591,3.762252,1.743082,3.349081,12.593463,2.684569,1.430004,2.835275
ENSMUSG00000075425,Gm13547,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075427,Or10ad1c,OR10AD1,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075467,Dnlz,DNLZ,one-to-one,No_annotation,NA,NA,5.46574075,2.9533629763796427,3.635067,4.059633,4.579529,4.445218000000001,3.629063,4.3081689999999995,3.764808,3.911204,13.52399,5.3037540000000005,9.175272,5.253182
ENSMUSG00000075469,Gm17205,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075470,Alg10b,ALG10 | ALG10B,one-to-many (mouse-to-human),No_annotation,NA,NA,2.7498588333333336,1.7580915281185312,1.342434,1.61237,1.822586,2.056763,1.883905,1.828149,2.214413,2.177377,6.381659000000001,2.774446,6.475107,2.429097
ENSMUSG00000075478,Slitrk1,SLITRK1,one-to-one,yes,NA,NA,0.002788,0.00555899793128222,0,0,0,0,0,0.007735,0,0,0.017475,0.008246,0,0
ENSMUSG00000075486,Commd6,COMMD6,one-to-one,No_annotation,NA,NA,17.0256155,13.514422507329462,7.814197,13.129238000000004,12.778092,12.247746,9.045729,12.835255,11.234979,12.308951,55.74105899999999,12.616629,31.155354000000003,13.400157
ENSMUSG00000075502,Kbtbd6,KBTBD6,one-to-one,No_annotation,NA,NA,0.06490525,0.13985907923342955,0.01666,0,0,0.015039,0,0,0.035873,0,0.429674,0,0.281617,0
ENSMUSG00000075510,Fam187a,FAM187A,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075517,Cyp2d37-ps,NA,mouse-specific,No_annotation,NA,NA,0.06970208333333333,0.05188999565419546,0.045957,0.119021,0,0.072259,0,0.16005,0.080929,0.028079,0.083055,0.033578,0.143145,0.070352
ENSMUSG00000075520,Malrd1,MALRD1,one-to-one,No_annotation,NA,NA,1.4166155833333334,4.895774939658322,0,0,0,0,0,0,0.036634,0,16.962753,0,0,0
ENSMUSG00000075524,4930407I10Rik,C22orf46P,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075528,Aarsd1,AARSD1 | PTGES3L-AARSD1,one-to-many (mouse-to-human),No_annotation,NA,NA,6.761391416666666,4.841613431188097,4.202317,4.043059,6.6318839999999994,5.076597,4.516561,4.456262,3.95011,4.640889,19.815506999999997,6.017384,13.266602,4.519525000000001
ENSMUSG00000075543,Urad,URAD,one-to-one,No_annotation,NA,NA,0.3160498333333333,0.6457264956710435,0.204524,0,0.236732,0,0,0.132434,0.284211,0.165247,2.343241,0.137985,0.07203,0.216194
ENSMUSG00000075551,Cyp3a41a,CYP3A4 | CYP3A43 | CYP3A5 | CYP3A7 | CYP3A7-CYP3A51P,many-to-many,No_annotation,NA,NA,0.9163950833333332,0.6999801623309125,0.288791,0.870599,0.017354,0.744294,0,1.154287,1.126621,0.685815,2.433392,1.203509,1.771774,0.700305
ENSMUSG00000075552,Cyp3a41b,CYP3A4 | CYP3A43 | CYP3A5 | CYP3A7 | CYP3A7-CYP3A51P,many-to-many,No_annotation,NA,NA,0.00876183333333333,0.02189157489178026,0.03433,0,0,0,0,0,0,0,0,0,0.070812,0
ENSMUSG00000075566,Krtap4-6,KRTAP4-1 | KRTAP4-3 | KRTAP4-9,many-to-many,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075567,Krtap1-4,KRTAP1-1 | KRTAP1-3 | KRTAP1-4 | KRTAP1-5,many-to-many,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075569,Rsph10b,NA,NA,NA,NA,NA,0.04199183333333333,0.04899669329813508,0.057573,0,0.061091,0.037362,0.051485,0,0,0.021919,0.041814,0.056412,0.176246,0
ENSMUSG00000075570,Krt26,KRT26,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075571,Defb30,DEFB135,one-to-one,yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075572,Defb43,DEFB131A | DEFB131B,one-to-many (mouse-to-human),yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075573,Defb47,DEFB130A | DEFB130B,one-to-many (mouse-to-human),yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075574,Defb48,DEFB109B,one-to-one,yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075581,Gm16409,NA,NA,NA,NA,NA,0.6445095833333333,0.31446275552511294,0.636687,0.445404,0.529051,0.299269,0.715079,0.646952,0.537962,0.36667,1.477844,0.431073,0.917647,0.730477
ENSMUSG00000075587,Gm11531,NA,NA,NA,NA,NA,0.02758175,0.05034794868823988,0.096014,0,0,0,0.127222,0,0.107745,0,0,0,0,0
ENSMUSG00000075588,Hoxb2,HOXB2,one-to-one,No_annotation,NA,NA,0.46461783333333334,0.6152554379219376,0.401851,0.090495,0.390254,0.130706,0.254442,0.140261,0.181639,0.149174,2.224158,0.398491,1.072348,0.141595
ENSMUSG00000075590,Nrbp2,NRBP2,one-to-one,No_annotation,NA,NA,7.206808333333333,2.4852909940697208,3.916134,7.797497,5.373652,9.016474,4.93257,8.253074999999999,4.988015,5.623994999999999,7.454376,7.976938,8.015337,13.133637
ENSMUSG00000075592,Nynrin,NYNRIN,one-to-one,No_annotation,NA,NA,0.25642166666666666,0.33137374944487,0.099628,0.142345,0.075013,0.18341,0.091118,0.08425,0.141819,0.18061,0.561489,0.207903,1.221957,0.087518
ENSMUSG00000075593,Gal3st4,GAL3ST4,one-to-one,No_annotation,NA,NA,0.2268784166666667,0.26164077644339295,0.100533,0.196006,0.175081,0.175713,0,0.117592,0.123955,0.089548,0.8766120000000001,0.161387,0.652759,0.053355
ENSMUSG00000075595,Zfp652,ZNF652,one-to-one,No_annotation,NA,NA,3.5575789166666665,2.849438290988226,2.325831,2.003822,2.328932,2.4183719999999997,2.695076,1.918394,2.376717,2.326298,10.075692,2.810033,9.166896,2.244884
ENSMUSG00000075598,Smok3c,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075599,Smok3a,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075600,Zc3h3,ZC3H3,one-to-one,No_annotation,NA,NA,1.29550625,1.6067269445763517,0.307227,0.540674,0.623511,0.628664,1.2242170000000001,0.597554,0.353314,0.549704,6.078345,1.234552,2.338642,1.069671
ENSMUSG00000075602,Ly6a,NA,mouse-specific,No_annotation,NA,NA,49.01802941666667,100.6058117212618,14.942029,11.905481000000002,14.509048,9.115516,10.58727,14.20512,6.480041,9.586778,128.988622,9.30018,349.655768,8.940499999999998
ENSMUSG00000075604,Cyp11b1,CYP11B1 | CYP11B2,many-to-many,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075605,Slurp2,SLURP2,one-to-one,yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075609,Gm7935,NA,NA,NA,NA,NA,0.02565066666666666,0.026973571096482,0.02767,0.087489,0,0,0.040103,0.037474,0,0.03259,0.042367,0,0,0.040115
ENSMUSG00000075610,Tmem92,TMEM92,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075611,Gm11545,NA,mouse-specific,No_annotation,NA,NA,1.8376398333333333,6.365771114691474,0,0,0,0,0,0,0,0,22.051678,0,0,0
ENSMUSG00000075700,Selenot,SELENOT,one-to-one,No_annotation,NA,NA,23.7504555,21.86049344389901,11.669206,12.826656,13.891937,15.721964,16.199895,13.931999,15.335658,13.064379,82.463533,17.6997,54.841572,17.358967
ENSMUSG00000075701,Selenos,SELENOS,one-to-one,No_annotation,NA,NA,45.69362233333333,11.739551260295393,36.312374,44.093807,37.434702,46.105293,40.92499000000001,40.584657,40.373839999999994,38.321572,77.869653,49.16336,57.56055,39.578669999999995
ENSMUSG00000075702,Selenom,SELENOM,one-to-one,No_annotation,NA,NA,28.787720916666665,11.721991292885564,28.18878,25.302531,15.253336999999998,26.541852,21.404228,26.024446,29.903026,28.597823000000002,60.862452999999995,19.745054,39.50916,24.119961
ENSMUSG00000075703,Selenoi,SELENOI,one-to-one,No_annotation,NA,NA,3.965433749999999,9.881699563497962,0.724387,0.572264,0.632525,1.057945,0.949662,0.74048,0.782823,0.753053,35.160968999999994,0.933618,4.473259,0.8042199999999999
ENSMUSG00000075704,Txnrd2,TXNRD2,one-to-one,No_annotation,NA,NA,4.054189,3.815267217430278,1.831412,3.30343,2.3083720000000003,2.023592,2.075788,2.581104,2.666264,2.586398,14.894113999999998,2.6521939999999997,8.236517999999998,3.491082
ENSMUSG00000075705,Msrb1,MSRB1,one-to-one,No_annotation,NA,NA,97.75886475,26.388644924277937,108.287003,93.819437,162.820845,67.06104,119.421825,82.409432,115.869083,87.746503,81.833515,81.044269,101.125597,71.667828
ENSMUSG00000075706,Gpx4,GPX4,one-to-one,No_annotation,NA,NA,95.106652,147.60558556234545,54.37574399999999,46.735910999999994,59.550858,46.552076,39.79725,41.852057,45.699211,48.406356,557.7257729999999,39.926416,125.194127,35.464045000000006
ENSMUSG00000075707,Dio3,DIO3,one-to-one,No_annotation,NA,NA,0.0191555,0.02229873000256456,0,0.045515,0.029443,0,0.061259,0,0.026943,0,0,0,0.044096,0.02261
ENSMUSG00000076430,Hus1b,HUS1B,one-to-one,No_annotation,NA,NA,0.03880775,0.11655640956450308,0,0,0,0,0,0,0,0,0.404714,0.060979,0,0
ENSMUSG00000076431,Sox4,SOX4,one-to-one,No_annotation,NA,NA,3.013764,1.8292585434136968,3.649689,2.90653,1.345508,2.605296,1.704171,1.95727,1.833573,2.449704,6.765586,2.045223,6.659554,2.243064
ENSMUSG00000076432,Ywhaq,YWHAQ,one-to-many (human-to-mouse),No_annotation,NA,NA,33.4108285,36.69057893691688,16.83546,17.099668,19.420029999999997,19.023483,17.672646,17.822542,17.994998,17.162663,132.834371,21.626069,84.719109,18.718902999999997
ENSMUSG00000076433,Cep295nl,CEP295NL,one-to-one,No_annotation,NA,NA,0.01350316666666666,0.02199408513393517,0.015931,0,0.058193,0,0,0.042456,0,0,0,0,0.045458,0
ENSMUSG00000076434,Wfdc3,WFDC3,one-to-one,yes,NA,NA,0.5080694166666666,0.33075275714440955,0.950588,0.531283,0.810752,0.295583,1.116599,0.154998,0.739507,0.466288,0.145507,0.405194,0.371596,0.108938
ENSMUSG00000076435,Acsf2,ACSF2,one-to-one,No_annotation,NA,NA,5.16413,8.456685045889241,1.441784,1.923973,2.115659,1.655145,2.15087,1.769068,2.631748,1.57848,30.802315,2.182072,10.659105,3.059341
ENSMUSG00000076436,Oxct2a,OXCT2,one-to-many (human-to-mouse),No_annotation,NA,NA,0.01916408333333333,0.04507141924759441,0,0,0,0.015525,0,0,0,0,0.149167,0,0.065277,0
ENSMUSG00000076437,Selenoh,SELENOH,one-to-one,No_annotation,NA,NA,11.290595166666666,14.53033004471562,3.820233,6.807187,5.1098159999999995,4.751248,2.075789,5.1517800000000005,5.9596990000000005,7.014313,48.271331000000004,7.564157,34.983059,3.97853
ENSMUSG00000076438,Oxct2b,OXCT2,one-to-many (human-to-mouse),No_annotation,NA,NA,0.00645266666666666,0.02235269302194555,0,0,0,0,0,0,0,0,0.077432,0,0,0
ENSMUSG00000076439,Mog,MOG,one-to-one,No_annotation,NA,NA,0.02038491666666666,0.07061542274944853,0,0,0,0,0,0,0,0,0,0,0.244619,0
ENSMUSG00000076441,Ass1,ASS1,one-to-one,No_annotation,NA,NA,19.068597833333335,7.631638211209675,14.620727,16.259505,14.62494,11.551413,10.190208,20.161606000000003,20.539791,19.428615,21.600434,14.915993,38.458207,26.471735
ENSMUSG00000076461,Trbv1,NA,mouse-specific,No_annotation,NA,NA,2.119593,5.876527153335532,0,0,0,0,0,0.264576,0,0,4.93892,0,20.23162,0
ENSMUSG00000076462,Trbv2,NA,mouse-specific,No_annotation,NA,NA,1.0526551666666666,3.0447005675919727,0,0.088779,0,0.091551,0.115158,0,0.200487,0.408028,0.779733,0.122746,10.69547,0.12991
ENSMUSG00000076463,Trbv3,TRBV2,one-to-one,No_annotation,NA,NA,2.06692325,5.865826749214906,0.16196,0.4807,0,0.17848,0.213462,0,0,0.374383,2.361325,0.453736,20.579033,0
ENSMUSG00000076465,Trbv5,TRBV4-1 | TRBV4-2 | TRBV4-3,one-to-many (mouse-to-human),No_annotation,NA,NA,3.1386144166666665,9.631711338967811,0,0,0.155677,0.198251,0,1.016125,0,0,2.671184,0,33.622136,0
ENSMUSG00000076467,Trbv13-1,TRBV10-1 | TRBV10-2 | TRBV10-3,many-to-many,No_annotation,NA,NA,2.7478363333333333,8.34559995694755,0,0,0,0,0,0,0,0.248627,3.689728,0,29.035681,0
ENSMUSG00000076469,Trbv13-2,TRBV10-1 | TRBV10-2 | TRBV10-3,many-to-many,No_annotation,NA,NA,6.092533666666666,19.779664148502015,0.239436,0,0,0,0.290611,0,0.22771,0.496057,3.012574,0,68.844016,0
ENSMUSG00000076470,Trbv13-3,TRBV10-1 | TRBV10-2 | TRBV10-3,many-to-many,No_annotation,NA,NA,2.085981416666667,6.674429151306411,0,0,0.236242,0,0,0,0,0,1.563129,0,23.232406,0
ENSMUSG00000076471,Trbv14,TRBV11-1 | TRBV11-2 | TRBV11-3,one-to-many (mouse-to-human),No_annotation,NA,NA,2.7152849166666666,8.888307947412482,0.24032800000000001,0,0.417949,0,0,0,0,0,1.001694,0,30.923448,0
ENSMUSG00000076472,Trbv15,TRBV12-3 | TRBV12-4,one-to-many (mouse-to-human),No_annotation,NA,NA,1.9678876666666667,6.34722458839106,0,0,0,0,0,0,0.195873,0,1.332182,0,22.086597,0
ENSMUSG00000076473,Trbv16,TRBV12-5,one-to-one,No_annotation,NA,NA,3.162271833333333,9.563820175967054,0,0,0,0,0,0,0,0,4.723448,0,33.223814,0
ENSMUSG00000076474,Trbv17,TRBV15,one-to-one,No_annotation,NA,NA,1.0345708333333334,3.128547984608219,0,0,0,0.252727,0,0,0,0.260777,0.972868,0,10.928478,0
ENSMUSG00000076475,Trbv19,TRBV19,one-to-one,No_annotation,NA,NA,0.5703159166666667,1.924589722438736,0,0,0,0,0,0,0,0,0.163914,0,6.679877,0
ENSMUSG00000076476,Trbv20,TRBV20-1 | TRBV20OR9-2,one-to-many (mouse-to-human),No_annotation,NA,NA,1.439934,4.865944994914778,0,0,0,0,0,0,0,0,0.391967,0,16.887241,0
ENSMUSG00000076477,Trbv21,NA,mouse-specific,No_annotation,NA,NA,0.04773941666666666,0.16537419038073423,0,0,0,0,0,0,0,0,0,0,0.572873,0
ENSMUSG00000076478,Trbv23,TRBV23-1,one-to-many (human-to-mouse),No_annotation,NA,NA,0.1520375,0.5266733493115063,0,0,0,0,0,0,0,0,0,0,1.82445,0
ENSMUSG00000076479,Trbv26,TRBV23-1,one-to-many (human-to-mouse),No_annotation,NA,NA,1.6826921666666668,5.285377675388595,0.24032800000000001,0,0.208975,0,0,0,0,0,1.319592,0,18.423411,0
ENSMUSG00000076480,Trbv29,TRBV28,one-to-one,No_annotation,NA,NA,1.8217248333333331,6.016987915484833,0,0,0,0,0,0,0.228568,0,0.715496,0,20.916634,0
ENSMUSG00000076481,Trbv30,TRBV29-1,one-to-one,No_annotation,NA,NA,0.0596465,0.20662153698731409,0,0,0,0,0,0,0,0,0,0,0.715758,0
ENSMUSG00000076483,Trbj1-1,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076484,Trbj1-2,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076485,Trbj1-3,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076486,Trbj1-4,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076487,Trbj1-5,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076488,Trbj1-6,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076489,Trbj1-7,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076490,Trbc1,TRB | TRBC1 | TRBC2,many-to-many,No_annotation,NA,NA,14.900903583333331,44.79372664055701,0.941586,0.081241,1.227724,0.416228,0.593435,0.454222,0.321734,1.144546,16.939322,0.233292,156.346242,0.111271
ENSMUSG00000076492,Trbj2-1,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076493,Trbj2-2,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076494,Trbj2-3,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076495,Trbj2-4,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076496,Trbj2-5,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076497,Trbj2-7,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076498,Trbc2,TRB | TRBC1 | TRBC2,many-to-many,No_annotation,NA,NA,33.670079916666666,100.7363381288333,0.496746,0.614563,1.571674,0.891372,0.607669,1.546657,1.576382,1.541027,42.464381,0.967516,351.303456,0.459516
ENSMUSG00000076499,Trbv31,TRBV30,one-to-one,No_annotation,NA,NA,2.1334835,6.9270984672933125,0,0,0,0,0,0,0.209398,0.434629,0.843282,0,24.114493,0
ENSMUSG00000076500,Gm20730,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076501,Igkv2-137,IGKV2-28 | IGKV2-29 | IGKV2-40 | IGKV2D-26 | IGKV2D-28 | IGKV2D-29 | IGKV2D-40,many-to-many,No_annotation,NA,NA,12.803648416666666,37.47582277764693,0,0.410253,0.358178,0,0.180917,0,0.464435,0.159547,130.131111,0,21.93934,0
ENSMUSG00000076505,Igkv1-131,IGKV2-24 | IGKV2-30 | IGKV2D-24 | IGKV2D-30,many-to-many,No_annotation,NA,NA,0.10221075,0.201511096661799,0,0,0,0,0.288609,0.312601,0,0,0,0,0.625319,0
ENSMUSG00000076508,Igkv17-127,IGKV5-2,one-to-many (human-to-mouse),No_annotation,NA,NA,12.21872725,34.02996841357293,0,0,0,0,0,0,0.292145,0,116.888689,0,29.443893,0
ENSMUSG00000076512,Igkv9-123,IGKC | IGKV1-12 | IGKV1-13 | IGKV1-16 | IGKV1-17 | IGKV1-27 | IGKV1-33 | IGKV1-37 | IGKV1-39 | IGKV1-5 | IGKV1-6 | IGKV1-8 | IGKV1-9 | IGKV1D-12 | IGKV1D-13 | IGKV1D-16 | IGKV1D-17 | IGKV1D-33 | IGKV1D-37 | IGKV1D-39 | IGKV1D-43 | IGKV1D-8 | IGKV1OR2-108,many-to-many,No_annotation,NA,NA,0.21415375,0.6674559332031011,0,0,0,0,0.248399,0,0,0,0,0,2.321446,0
ENSMUSG00000076514,Igkv17-121,IGKV5-2,one-to-many (human-to-mouse),No_annotation,NA,NA,15.48923775,41.76226705972608,0.751279,0,1.090634,0.272335,0,0.688328,0,0.560189,143.247974,0,39.260114,0
ENSMUSG00000076518,Igkv2-112,NA,mouse-specific,No_annotation,NA,NA,1.5525308333333332,3.21260529823271,1.724725,0,0.397968,0,0,0,0,0.498314,10.341577,0,5.667786,0
ENSMUSG00000076522,Igkv16-104,IGKC | IGKV1-12 | IGKV1-13 | IGKV1-16 | IGKV1-17 | IGKV1-27 | IGKV1-33 | IGKV1-37 | IGKV1-39 | IGKV1-5 | IGKV1-6 | IGKV1-8 | IGKV1-9 | IGKV1D-12 | IGKV1D-13 | IGKV1D-16 | IGKV1D-17 | IGKV1D-33 | IGKV1D-37 | IGKV1D-39 | IGKV1D-43 | IGKV1D-8 | IGKV1OR2-108,many-to-many,No_annotation,NA,NA,23.54018475,68.95575627787923,0.451228,0.194986,0.553052,0.427115,0,0.559133,0,0.229126,239.422949,0.283518,40.36111,0
ENSMUSG00000076523,Igkv15-103,IGKC | IGKV1-12 | IGKV1-13 | IGKV1-16 | IGKV1-17 | IGKV1-27 | IGKV1-33 | IGKV1-37 | IGKV1-39 | IGKV1-5 | IGKV1-6 | IGKV1-8 | IGKV1-9 | IGKV1D-12 | IGKV1D-13 | IGKV1D-16 | IGKV1D-17 | IGKV1D-33 | IGKV1D-37 | IGKV1D-39 | IGKV1D-43 | IGKV1D-8 | IGKV1OR2-108,many-to-many,No_annotation,NA,NA,15.175598166666669,40.65086098675446,0,0.182248,1.148115,0.204609,0,0,0.20287,0,138.640814,0,41.451373,0.277149
ENSMUSG00000076525,Igkv1-99,NA,mouse-specific,No_annotation,NA,NA,0.19588775,0.5888119246736099,0,0,0,0,0,0.306024,0,0,0,0,2.044629,0
ENSMUSG00000076526,Igkv12-98,IGKC | IGKV1-12 | IGKV1-13 | IGKV1-16 | IGKV1-17 | IGKV1-27 | IGKV1-33 | IGKV1-37 | IGKV1-39 | IGKV1-5 | IGKV1-6 | IGKV1-8 | IGKV1-9 | IGKV1D-12 | IGKV1D-13 | IGKV1D-16 | IGKV1D-17 | IGKV1D-33 | IGKV1D-37 | IGKV1D-39 | IGKV1D-43 | IGKV1D-8 | IGKV1OR2-108,many-to-many,No_annotation,NA,NA,14.69768875,46.13362552868903,0.53695,0.25381,0,0,0,0,1.140974,0.297738,160.688958,0,13.453835,0
ENSMUSG00000076530,Igkv11-106,NA,mouse-specific,No_annotation,NA,NA,0.12061208333333334,0.3259832991317356,0,0,0,0,0,0,0,0,1.108432,0,0.338913,0
ENSMUSG00000076531,Igkv4-92,NA,mouse-specific,No_annotation,NA,NA,0.23243358333333333,0.5345483129314893,0,0,0,0,0,0,0,0,1.803049,0.328411,0.657743,0
