"ensembl_gene_id","external_gene_name","hsapiens_homolog_ensembl_gene","hsapiens_homolog_associated_gene_name","hsapiens_homolog_orthology_type","hsapiens_homolog_orthology_confidence","hsapiens_homolog_perc_id","hsapiens_homolog_perc_id_r1"
"ENSMUSG00000028647","Mycbp","ENSG00000214114","MYCBP","ortholog_one2one",1,60.274,85.4369
"ENSMUSG00000061171","Slc38a11","ENSG00000169507","SLC38A11","ortholog_one2one",1,81.457,79.8701
"ENSMUSG00000020859","Spag9","ENSG00000008294","SPAG9","ortholog_one2one",1,96.6335,95.6094
"ENSMUSG00000028646","Rragc","ENSG00000116954","RRAGC","ortholog_one2one",1,98.995,98.7469
"ENSMUSG00000003644","Rps6ka1","ENSG00000117676","RPS6KA1","ortholog_one2one",1,98.5034,98.5034
"ENSMUSG00000057182","Scn3a","ENSG00000153253","SCN3A","ortholog_one2one",1,97.3806,94.8
"ENSMUSG00000039106","Htr5a","ENSG00000157219","HTR5A","ortholog_one2one",1,87.9552,87.9552
"ENSMUSG00000075318","Scn2a","ENSG00000136531","SCN2A","ortholog_one2one",1,98.0558,98.1047
"ENSMUSG00000118586","Spata31h-ps1","ENSG00000221843","SPATA31H1","ortholog_one2many",0,42.4603,27.8025
"ENSMUSG00000045294","Insig1","ENSG00000186480","INSIG1","ortholog_one2one",1,84.9421,79.4224
"ENSMUSG00000039095","En2","ENSG00000164778","EN2","ortholog_one2one",1,89.1975,86.7868
"ENSMUSG00000044681","Cnpy1","ENSG00000146910","CNPY1","ortholog_one2many",1,75.1724,75.1724
"ENSMUSG00000044681","Cnpy1","ENSG00000283128","","ortholog_one2many",1,75.1724,75.1724
"ENSMUSG00000043430","Psapl1","ENSG00000178597","PSAPL1","ortholog_one2one",1,65.7088,65.8349
"ENSMUSG00000018604","Tbx3","ENSG00000135111","TBX3","ortholog_one2one",1,91.498,93.7759
"ENSMUSG00000034848","Ttc21b","ENSG00000123607","TTC21B","ortholog_one2one",1,85.8555,85.7903
"ENSMUSG00000018263","Tbx5","ENSG00000089225","TBX5","ortholog_one2one",1,96.139,96.139
"ENSMUSG00000054814","Usp46","ENSG00000109189","USP46","ortholog_one2one",1,100,100
"ENSMUSG00000049907","Rasl11b","ENSG00000128045","RASL11B","ortholog_one2one",1,94.332,93.9516
"ENSMUSG00000064329","Scn1a","ENSG00000144285","SCN1A","ortholog_one2one",1,98.1583,98.1583
"ENSMUSG00000012117","Dhdds","ENSG00000117682","DHDDS","ortholog_one2one",1,92.2156,92.4925
"ENSMUSG00002075707","Gm55494","ENSG00000222594","RN7SKP235","ortholog_one2many",0,60.2113,56.0656
"ENSMUSG00000034810","Scn7a","ENSG00000136546","SCN7A","ortholog_one2one",1,74.1225,74.0785
"ENSMUSG00000027007","Itprid2","ENSG00000138434","ITPRID2","ortholog_one2one",1,82.1885,81.7315
"ENSMUSG00000019302","Atp6v0a1","ENSG00000033627","ATP6V0A1","ortholog_one2one",1,96.062,96.1768
"ENSMUSG00000050966","Lin28a","ENSG00000131914","LIN28A","ortholog_one2one",1,96.6507,96.6507
"ENSMUSG00000012123","Crybg2","ENSG00000176092","CRYBG2","ortholog_one2one",1,60.8219,66.8272
"ENSMUSG00000000682","Cd52","ENSG00000169442","CD52","ortholog_one2one",0,36.4865,44.2623
"ENSMUSG00000050114","Prdx6b","ENSG00000117592","PRDX6","ortholog_one2many",0,79.4643,79.4643
"ENSMUSG00000027006","Dnajc10","ENSG00000077232","DNAJC10","ortholog_one2one",1,90.29,90.29
"ENSMUSG00000012126","Ubxn11","ENSG00000158062","UBXN11","ortholog_one2one",1,80.9917,75.3846
"ENSMUSG00000028843","Sh3bgrl3","ENSG00000142669","SH3BGRL3","ortholog_one2one",1,95.6989,95.6989
"ENSMUSG00000037443","Cep85","ENSG00000130695","CEP85","ortholog_one2one",1,85.5453,85.5453
"ENSMUSG00000059588","Calcrl","ENSG00000064989","CALCRL","ortholog_one2one",1,89.4168,89.8048
"ENSMUSG00000020925","Ccdc43","ENSG00000180329","CCDC43","ortholog_one2one",1,90.0901,89.2857
"ENSMUSG00000027082","Tfpi","ENSG00000003436","TFPI","ortholog_one2one",1,58.8235,59.2105
"ENSMUSG00000075410","Prcd","ENSG00000214140","PRCD","ortholog_one2one",1,73.5849,72.2222
"ENSMUSG00000033987","Dnah17","ENSG00000187775","DNAH17","ortholog_one2one",1,91.4779,91.4164
"ENSMUSG00000048003","Catsper4","ENSG00000188782","CATSPER4","ortholog_one2one",1,70.1357,65.678
"ENSMUSG00000028841","Cnksr1","ENSG00000142675","CNKSR1","ortholog_one2one",1,77,75.5961
"ENSMUSG00000034101","Ctnnd1","ENSG00000198561","CTNND1","ortholog_one2one",1,97.5181,97.4174
"ENSMUSG00000028840","Zfp593","ENSG00000142684","ZNF593","ortholog_one2one",1,90.2985,90.2985
"ENSMUSG00000086322","Zfp593os","ENSG00000236782","ZNF593OS","ortholog_one2one",1,85.7143,85.7143
"ENSMUSG00000070327","Rnf213","ENSG00000173821","RNF213","ortholog_one2one",1,67.3331,66.6219
"ENSMUSG00000108398","Gm30191","ENSG00000282872","C1orf232","ortholog_one2one",1,84.492,84.9462
"ENSMUSG00000050105","Fam110d","ENSG00000197245","FAM110D","ortholog_one2one",1,86.3469,86.3469
"ENSMUSG00000050890","Pdik1l","ENSG00000175087","PDIK1L","ortholog_one2one",1,99.4135,99.4135
"ENSMUSG00000039781","Cep131","ENSG00000141577","CEP131","ortholog_one2one",1,74.6226,73.2407
"ENSMUSG00000028834","Trim63","ENSG00000158022","TRIM63","ortholog_one2one",1,91.2676,91.7847
"ENSMUSG00000028836","Slc30a2","ENSG00000158014","SLC30A2","ortholog_one2one",1,78.9757,78.7634
"ENSMUSG00000028838","Extl1","ENSG00000158008","EXTL1","ortholog_one2one",1,74.5889,73.8166
"ENSMUSG00000045671","Spred2","ENSG00000198369","SPRED2","ortholog_one2one",1,88.1007,92.1053
"ENSMUSG00000037366","Pafah2","ENSG00000158006","PAFAH2","ortholog_one2one",1,78.7179,78.3163
"ENSMUSG00000034354","Mtmr3","ENSG00000100330","MTMR3","ortholog_one2one",1,86.971,87.4791
"ENSMUSG00000028832","Stmn1","ENSG00000117632","STMN1","ortholog_one2one",1,98.6577,98.6577
"ENSMUSG00000037348","Paqr7","ENSG00000182749","PAQR7","ortholog_one2one",1,82.6087,82.3699
"ENSMUSG00000020448","Rnf185","ENSG00000138942","RNF185","ortholog_one2one",1,98.4375,98.4375
"ENSMUSG00000078521","Aunip","ENSG00000127423","AUNIP","ortholog_one2one",1,60,57.1429
"ENSMUSG00000046671","Mtfr1l","ENSG00000117640","MTFR1L","ortholog_one2one",1,95.8477,94.863
"ENSMUSG00002075829","Gm56239","ENSG00000200496","U8","ortholog_one2many",0,63.2479,55.2239
"ENSMUSG00002075829","Gm56239","ENSG00000202269","U8","ortholog_one2many",0,64.9573,56.2963
"ENSMUSG00000034579","Pla2g3","ENSG00000100078","PLA2G3","ortholog_one2one",1,66.4683,65.8153
"ENSMUSG00000034570","Inpp5j","ENSG00000185133","INPP5J","ortholog_one2one",1,82.3529,82.1074
"ENSMUSG00000050989","Selenon","ENSG00000162430","SELENON","ortholog_one2one",1,89.228,84.2373
"ENSMUSG00000028593","Aadacl4fm1","ENSG00000204518","AADACL4","ortholog_one2many",0,61.1794,61.1794
"ENSMUSG00000075702","Selenom","ENSG00000198832","SELENOM","ortholog_one2one",1,83.4483,83.4483
"ENSMUSG00000070609","Aadacl4","ENSG00000204518","AADACL4","ortholog_one2many",0,64.8649,64.8649
"ENSMUSG00000078505","Aadacl4fm4","ENSG00000204518","AADACL4","ortholog_one2many",1,64.3735,64.3735
"ENSMUSG00000041735","AAdacl4fm3","ENSG00000204518","AADACL4","ortholog_one2many",1,63.9706,64.1278
"ENSMUSG00000020439","Smtn","ENSG00000183963","SMTN","ortholog_one2one",1,76.3214,78.9071
"ENSMUSG00000078504","Aadacl4fm5","ENSG00000204518","AADACL4","ortholog_one2many",1,60.8143,58.7224
"ENSMUSG00000066026","Dhrs3","ENSG00000162496","DHRS3","ortholog_one2one",1,95.0331,95.0331
"ENSMUSG00000020220","Vps13d","ENSG00000048707","VPS13D","ortholog_one2one",1,93.3485,93.3911
"ENSMUSG00000014351","Gip","ENSG00000159224","GIP","ortholog_one2one",1,73.6111,69.281
"ENSMUSG00000028599","Tnfrsf1b","ENSG00000028137","TNFRSF1B","ortholog_one2one",1,60.7595,62.4729
"ENSMUSG00000006058","Snf8","ENSG00000159210","SNF8","ortholog_one2one",1,98.4496,98.4496
"ENSMUSG00000028602","Tnfrsf8","ENSG00000120949","TNFRSF8","ortholog_one2one",0,58.4337,48.9076
"ENSMUSG00000014349","Ube2z","ENSG00000159202","UBE2Z","ortholog_one2one",1,98.8764,99.435
"ENSMUSG00000028868","Wasf2","ENSG00000158195","WASF2","ortholog_one2one",1,91.7505,91.5663
"ENSMUSG00000064795","Gm22423","ENSG00000222477","RNU2-23P","ortholog_one2one",0,81.5217,76.9231
"ENSMUSG00000006056","Calcoco2","ENSG00000136436","CALCOCO2","ortholog_one2one",0,40.7855,30.2691
"ENSMUSG00000038756","Ttll6","ENSG00000170703","TTLL6","ortholog_one2one",1,67.0316,61.8406
"ENSMUSG00000049649","Gpr3","ENSG00000181773","GPR3","ortholog_one2one",1,93.6364,93.6364
"ENSMUSG00000028865","Cd164l2","ENSG00000174950","CD164L2","ortholog_one2one",1,81.9767,81.0345
"ENSMUSG00000028862","Map3k6","ENSG00000142733","MAP3K6","ortholog_one2one",1,86.9868,87.1894
"ENSMUSG00000046634","Pkd1l1","ENSG00000158683","PKD1L1","ortholog_one2one",1,61.027,57.9853
"ENSMUSG00000020413","Hus1","ENSG00000136273","HUS1","ortholog_one2one",1,85.7651,86.0714
"ENSMUSG00000028860","Sytl1","ENSG00000142765","SYTL1","ortholog_one2one",1,81.338,82.2064
"ENSMUSG00000027079","Clp1","ENSG00000172409","CLP1","ortholog_one2one",1,98.5882,98.5882
"ENSMUSG00000040495","Chrm4","ENSG00000180720","CHRM4","ortholog_one2one",1,96.0334,96.0334
"ENSMUSG00000027239","Mdk","ENSG00000110492","MDK","ortholog_one2one",1,87.8571,86.014
"ENSMUSG00000040985","Sun3","ENSG00000164744","SUN3","ortholog_one2one",1,80.625,72.2689
"ENSMUSG00000028857","Tmem222","ENSG00000186501","TMEM222","ortholog_one2one",1,94.2308,94.2308
"ENSMUSG00000040978","Gm11992","ENSG00000164746","C7orf57","ortholog_one2one",1,74.9141,73.8983
"ENSMUSG00000020687","Cdc27","ENSG00000004897","CDC27","ortholog_one2one",1,96.2696,97.0874
"ENSMUSG00000040479","Dgkz","ENSG00000149091","DGKZ","ortholog_one2one",1,76.0463,92.0259
"ENSMUSG00000037622","Wdtc1","ENSG00000142784","WDTC1","ortholog_one2one",1,97.0458,97.0458
"ENSMUSG00000028854","Slc9a1","ENSG00000090020","SLC9A1","ortholog_one2one",1,92.3171,92.8834
"ENSMUSG00000061086","Myl4","ENSG00000198336","MYL4","ortholog_one2one",1,91.1917,89.3401
"ENSMUSG00000020689","Itgb3","ENSG00000259207","ITGB3","ortholog_one2one",1,90.7243,90.6091
"ENSMUSG00000020694","Tlk2","ENSG00000146872","TLK2","ortholog_one2one",1,99.3333,99.3333
"ENSMUSG00000027230","Creb3l1","ENSG00000157613","CREB3L1","ortholog_one2one",1,92.1154,92.2929
"ENSMUSG00000058318","Phf21a","ENSG00000135365","PHF21A","ortholog_one2one",1,94.4767,95.4479
"ENSMUSG00000020690","Efcab3","ENSG00000178852","EFCAB13","ortholog_one2one",0,3.20327,19.3217
"ENSMUSG00000040434","Large2","ENSG00000165905","LARGE2","ortholog_one2one",1,82.5175,81.8308
"ENSMUSG00000020691","Mettl2","ENSG00000087995","METTL2A","ortholog_one2many",1,77.1208,79.3651
"ENSMUSG00000020691","Mettl2","ENSG00000165055","METTL2B","ortholog_one2many",1,77.1208,79.3651
"ENSMUSG00002076775","Gm56172","ENSG00000222337","RN7SKP225","ortholog_one2one",0,70.8333,19.3182
"ENSMUSG00000020917","Acly","ENSG00000131473","ACLY","ortholog_one2one",1,98.0926,98.0926
"ENSMUSG00000006784","Odad4","ENSG00000204815","ODAD4","ortholog_one2one",1,80.7692,75
"ENSMUSG00000006782","Cnp","ENSG00000173786","CNP","ortholog_one2one",1,85,84.7981
"ENSMUSG00000027222","Pex16","ENSG00000121680","PEX16","ortholog_one2one",1,90.7738,90.7738
"ENSMUSG00000014195","Dnajc7","ENSG00000168259","DNAJC7","ortholog_one2one",1,97.166,97.166
"ENSMUSG00000044916","Frey1","ENSG00000234776","FREY1","ortholog_one2one",1,80.8081,81.6327
"ENSMUSG00000027223","Mapk8ip1","ENSG00000121653","MAPK8IP1","ortholog_one2one",1,93.918,93.3896
"ENSMUSG00000012350","Ehf","ENSG00000135373","EHF","ortholog_one2one",1,93.6667,93.6667
"ENSMUSG00000017837","Nkiras2","ENSG00000168256","NKIRAS2","ortholog_one2one",1,98.9529,98.9529
"ENSMUSG00000014198","Zfp385c","ENSG00000187595","ZNF385C","ortholog_one2one",1,82.0513,69.9801
"ENSMUSG00000027186","Elf5","ENSG00000135374","ELF5","ortholog_one2one",1,95.2569,94.5098
"ENSMUSG00000017830","Dhx58","ENSG00000108771","DHX58","ortholog_one2one",1,78.6136,78.6136
"ENSMUSG00000027187","Cat","ENSG00000121691","CAT","ortholog_one2one",1,89.3738,89.3738
"ENSMUSG00000020918","Kat2a","ENSG00000108773","KAT2A","ortholog_one2one",1,98.0723,97.2521
"ENSMUSG00000032724","Abtb2","ENSG00000166016","ABTB2","ortholog_one2one",1,96.9727,96.8781
"ENSMUSG00000017832","Hspb9","ENSG00000260325","HSPB9","ortholog_one2one",0,47.2362,59.1195
"ENSMUSG00000019173","Rab5c","ENSG00000108774","RAB5C","ortholog_one2one",1,98.6111,98.6111
"ENSMUSG00000074934","Grem1","ENSG00000166923","GREM1","ortholog_one2one",1,97.8261,97.8261
"ENSMUSG00000023236","Scg5","ENSG00000166922","SCG5","ortholog_one2one",1,91.9811,91.9811
"ENSMUSG00000035355","Kcnh4","ENSG00000089558","KCNH4","ortholog_one2one",1,89.8821,89.9705
"ENSMUSG00000041219","Arhgap11a","ENSG00000198826","ARHGAP11A","ortholog_one2one",1,70.618,68.1329
"ENSMUSG00000045471","Hcrt","ENSG00000161610","HCRT","ortholog_one2one",1,82.3077,81.6794
"ENSMUSG00000017747","Ghdc","ENSG00000167925","GHDC","ortholog_one2one",1,73.3083,73.5849
"ENSMUSG00000027355","Tmco5","ENSG00000166069","TMCO5A","ortholog_one2one",1,67.6568,71.1806
"ENSMUSG00000020919","Stat5b","ENSG00000173757","STAT5B","ortholog_one2one",1,96.6921,96.5693
"ENSMUSG00000027351","Spred1","ENSG00000166068","SPRED1","ortholog_one2one",1,93.2432,93.2432
"ENSMUSG00000027349","Fam98b","ENSG00000171262","FAM98B","ortholog_one2one",1,89.9767,89.1455
"ENSMUSG00000004043","Stat5a","ENSG00000126561","STAT5A","ortholog_one2one",1,96.343,96.2217
"ENSMUSG00000027347","Rasgrp1","ENSG00000172575","RASGRP1","ortholog_one2one",1,90.0629,89.8369
"ENSMUSG00000027287","Snap23","ENSG00000092531","SNAP23","ortholog_one2one",1,87.1429,86.7299
"ENSMUSG00000004040","Stat3","ENSG00000168610","STAT3","ortholog_one2one",1,99.8701,99.8701
"ENSMUSG00000027286","Lrrc57","ENSG00000180979","LRRC57","ortholog_one2one",1,95.3975,95.3975
"ENSMUSG00000027285","Haus2","ENSG00000137814","HAUS2","ortholog_one2one",1,70.5128,70.2128
"ENSMUSG00000027284","Cdan1","ENSG00000140326","CDAN1","ortholog_one2one",1,88.2305,88.5901
"ENSMUSG00000004044","Cavin1","ENSG00000177469","CAVIN1","ortholog_one2one",1,92.602,93.0769
"ENSMUSG00000020393","Kremen1","ENSG00000183762","KREMEN1","ortholog_one2one",1,90.9091,93.8865
"ENSMUSG00000041961","Znrf3","ENSG00000183579","ZNRF3","ortholog_one2one",1,87.2946,85.1496
"ENSMUSG00000090100","Ttbk2","ENSG00000128881","TTBK2","ortholog_one2one",1,89.7828,89.7106
"ENSMUSG00000020484","Xbp1","ENSG00000100219","XBP1","ortholog_one2one",1,85.7143,84.5745
"ENSMUSG00000020482","Ccdc117","ENSG00000159873","CCDC117","ortholog_one2one",1,78.7004,78.1362
"ENSMUSG00000020155","Kcnmb1","ENSG00000145936","KCNMB1","ortholog_one2one",1,82.7225,82.7225
"ENSMUSG00000002699","Lcp2","ENSG00000043462","LCP2","ortholog_one2one",1,82.1764,82.1764
"ENSMUSG00000027272","Ubr1","ENSG00000159459","UBR1","ortholog_one2one",1,92.1457,92.5672
"ENSMUSG00000047861","Foxi1","ENSG00000168269","FOXI1","ortholog_one2one",1,84.9462,83.5979
"ENSMUSG00000020143","Dock2","ENSG00000134516","DOCK2","ortholog_one2one",1,95.186,95.082
"ENSMUSG00000054484","Tmem62","ENSG00000137842","TMEM62","ortholog_one2one",1,83.2037,83.2037
"ENSMUSG00000069911","Insyn2b","ENSG00000204767","INSYN2B","ortholog_one2one",1,77.9439,77.9439
"ENSMUSG00000069910","Spdl1","ENSG00000040275","SPDL1","ortholog_one2one",1,73.6842,74.0496
"ENSMUSG00000037935","Smarce1","ENSG00000073584","SMARCE1","ortholog_one2one",1,97.3236,97.3236
"ENSMUSG00000023572","Ccndbp1","ENSG00000166946","CCNDBP1","ortholog_one2one",1,81.1798,80.2778
"ENSMUSG00000035849","Krt222","ENSG00000213424","KRT222","ortholog_one2one",1,88.4354,88.1356
"ENSMUSG00000020913","Krt24","ENSG00000167916","KRT24","ortholog_one2one",1,72.0703,70.2857
"ENSMUSG00000035831","Krt25","ENSG00000204897","KRT25","ortholog_one2one",1,91.9283,91.1111
"ENSMUSG00000075570","Krt26","ENSG00000186393","KRT26","ortholog_one2one",1,77.7056,76.7094
"ENSMUSG00000017588","Krt27","ENSG00000171446","KRT27","ortholog_one2one",1,89.2857,87.146
"ENSMUSG00000055937","Krt28","ENSG00000173908","KRT28","ortholog_one2one",1,85.7143,85.3448
"ENSMUSG00000023216","Epb42","ENSG00000166947","EPB42","ortholog_one2one",1,73.0825,73.0825
"ENSMUSG00000019761","Krt10","ENSG00000186395","KRT10","ortholog_one2one",1,84.3137,80.9931
"ENSMUSG00000020912","Krt12","ENSG00000187242","KRT12","ortholog_one2one",1,79.4661,78.3401
"ENSMUSG00000035775","Krt20","ENSG00000171431","KRT20","ortholog_one2one",1,78.1903,79.4811
"ENSMUSG00000006777","Krt23","ENSG00000108244","KRT23","ortholog_one2one",1,78.91,78.91
"ENSMUSG00000053675","Tgm5","ENSG00000104055","TGM5","ortholog_one2one",1,82.4586,82.9167
"ENSMUSG00000064165","Krt39","ENSG00000196859","KRT39","ortholog_one2one",1,73.8589,72.5051
"ENSMUSG00000059169","Krt40","ENSG00000204889","KRT40","ortholog_one2one",1,77.4487,78.8863
"ENSMUSG00000079103","Tgm7","ENSG00000159495","TGM7","ortholog_one2one",1,78.0282,78.0282
"ENSMUSG00000069722","Krtap3-3","ENSG00000212900","KRTAP3-2","ortholog_many2many",1,82.8283,83.6735
"ENSMUSG00000069722","Krtap3-3","ENSG00000212899","KRTAP3-3","ortholog_many2many",1,83.8384,84.6939
"ENSMUSG00000069721","Krtap3-2","ENSG00000212900","KRTAP3-2","ortholog_many2many",1,82.8283,83.6735
"ENSMUSG00000069721","Krtap3-2","ENSG00000212899","KRTAP3-3","ortholog_many2many",1,83.8384,84.6939
"ENSMUSG00000047564","Krtap3-1","ENSG00000212901","KRTAP3-1","ortholog_one2one",1,86.7347,86.7347
"ENSMUSG00000047253","Krtap1-5","ENSG00000221880","KRTAP1-3","ortholog_one2many",0,65.5738,47.9042
"ENSMUSG00000047253","Krtap1-5","ENSG00000188581","KRTAP1-1","ortholog_one2many",0,66.3934,45.7627
"ENSMUSG00000047253","Krtap1-5","ENSG00000221852","KRTAP1-5","ortholog_one2many",0,60.6557,42.5287
"ENSMUSG00000047253","Krtap1-5","ENSG00000204887","KRTAP1-4","ortholog_one2many",0,54.918,55.3719
"ENSMUSG00000075567","Krtap1-4","ENSG00000215454","KRTAP10-4","ortholog_many2many",0,34.0426,15.9601
"ENSMUSG00000075567","Krtap1-4","ENSG00000243489","KRTAP10-11","ortholog_many2many",0,34.5745,21.8121
"ENSMUSG00000074890","Lcmt2","ENSG00000168806","LCMT2","ortholog_one2one",1,77.8426,77.8426
"ENSMUSG00000078131","Krtap1-3","ENSG00000215454","KRTAP10-4","ortholog_many2many",0,38.1503,16.4589
"ENSMUSG00000078131","Krtap1-3","ENSG00000243489","KRTAP10-11","ortholog_many2many",0,39.3064,22.8188
"ENSMUSG00000049809","Krtap9-3","ENSG00000215454","KRTAP10-4","ortholog_many2many",0,38.2353,12.9676
"ENSMUSG00000049809","Krtap9-3","ENSG00000243489","KRTAP10-11","ortholog_many2many",0,38.2353,17.4497
"ENSMUSG00000089009","Gm23858","ENSG00000223064","RNU6-325P","ortholog_one2one",0,61.3208,61.9048
"ENSMUSG00000057674","Krtap2-22","ENSG00000215454","KRTAP10-4","ortholog_many2many",0,43.5115,14.2145
"ENSMUSG00000057674","Krtap2-22","ENSG00000243489","KRTAP10-11","ortholog_many2many",0,45.0382,19.7987
"ENSMUSG00000027259","Adal","ENSG00000168803","MAPDA","ortholog_one2one",1,82.2222,83.3803
"ENSMUSG00000058725","Krtap2-21","ENSG00000215454","KRTAP10-4","ortholog_many2many",0,43.5115,14.2145
"ENSMUSG00000058725","Krtap2-21","ENSG00000243489","KRTAP10-11","ortholog_many2many",0,45.0382,19.7987
"ENSMUSG00000060756","Krtap2-4","ENSG00000215454","KRTAP10-4","ortholog_many2many",0,43.5115,14.2145
"ENSMUSG00000060756","Krtap2-4","ENSG00000243489","KRTAP10-11","ortholog_many2many",0,45.0382,19.7987
"ENSMUSG00000088167","Gm23535","ENSG00000251783","RNU6-1170P","ortholog_one2many",0,61.3208,61.3208
"ENSMUSG00000088167","Gm23535","ENSG00000252132","RNU6-795P","ortholog_one2many",0,62.2642,64.0777
"ENSMUSG00000088167","Gm23535","ENSG00000283369","U6","ortholog_one2many",0,47.1698,65.7895
"ENSMUSG00000062278","Krtap2-20","ENSG00000215454","KRTAP10-4","ortholog_many2many",0,41.9118,14.2145
"ENSMUSG00000062278","Krtap2-20","ENSG00000243489","KRTAP10-11","ortholog_many2many",0,43.3824,19.7987
"ENSMUSG00000056220","Pla2g4a","ENSG00000116711","PLA2G4A","ortholog_one2one",1,94.5187,94.3925
"ENSMUSG00000063251","Krtap4-1","ENSG00000196156","KRTAP4-3","ortholog_one2many",0,60.9467,52.8205
"ENSMUSG00000044649","Krtap4-2","ENSG00000196156","KRTAP4-3","ortholog_one2many",0,59.8802,51.2821
"ENSMUSG00000045109","Krtap4-7","ENSG00000198090","KRTAP4-6","ortholog_many2many",0,77.9762,63.9024
"ENSMUSG00000045109","Krtap4-7","ENSG00000240871","KRTAP4-7","ortholog_many2many",0,64.2857,69.6774
"ENSMUSG00000045109","Krtap4-7","ENSG00000213416","KRTAP4-12","ortholog_many2many",0,76.7857,64.1791
"ENSMUSG00000078130","Krtap4-24","ENSG00000198090","KRTAP4-6","ortholog_many2many",0,72,61.4634
"ENSMUSG00000078130","Krtap4-24","ENSG00000240871","KRTAP4-7","ortholog_many2many",0,59.4286,67.0968
"ENSMUSG00000078130","Krtap4-24","ENSG00000213416","KRTAP4-12","ortholog_many2many",1,73.1429,63.6816
"ENSMUSG00000069718","Krtap4-25","ENSG00000196156","KRTAP4-3","ortholog_one2many",1,61.3095,52.8205
"ENSMUSG00000075566","Krtap4-6","ENSG00000196156","KRTAP4-3","ortholog_one2many",1,63.5897,63.5897
"ENSMUSG00000078668","Krtap4-22","ENSG00000196156","KRTAP4-3","ortholog_one2many",0,48.7889,72.3077
"ENSMUSG00000089724","Krtap4-8","ENSG00000196156","KRTAP4-3","ortholog_one2many",1,62.6794,67.1795
"ENSMUSG00000078262","Krtap4-9","ENSG00000196156","KRTAP4-3","ortholog_one2many",0,50.4098,63.0769
"ENSMUSG00000078261","Krtap4-23","ENSG00000196156","KRTAP4-3","ortholog_one2many",1,60.9756,64.1026
"ENSMUSG00000078260","Krtap4-21","ENSG00000196156","KRTAP4-3","ortholog_one2many",1,63.3333,58.4615
"ENSMUSG00000078259","Krtap4-20","ENSG00000196156","KRTAP4-3","ortholog_one2many",1,59.4737,57.9487
"ENSMUSG00000048294","Krtap4-13","ENSG00000196156","KRTAP4-3","ortholog_one2many",1,63.6364,53.8462
"ENSMUSG00000078258","Krtap4-26","ENSG00000196156","KRTAP4-3","ortholog_one2many",1,66.6667,68.7179
"ENSMUSG00000046474","Krtap4-16","ENSG00000244537","KRTAP4-2","ortholog_many2many",0,44.0594,65.4412
"ENSMUSG00000046474","Krtap4-16","ENSG00000198443","KRTAP4-1","ortholog_many2many",1,58.9109,81.5069
"ENSMUSG00000078255","Krtap9-5","ENSG00000240542","KRTAP9-1","ortholog_many2many",0,31.8436,45.6
"ENSMUSG00000078255","Krtap9-5","ENSG00000215454","KRTAP10-4","ortholog_many2many",0,23.743,21.197
"ENSMUSG00000078255","Krtap9-5","ENSG00000243489","KRTAP10-11","ortholog_many2many",0,23.4637,28.1879
"ENSMUSG00000078254","Krtap29-1","ENSG00000212658","KRTAP29-1","ortholog_one2many",1,55.2632,55.4252
"ENSMUSG00000078253","Krtap16-1","ENSG00000212657","KRTAP16-1","ortholog_one2one",1,72.3108,70.2128
"ENSMUSG00000035592","Krt33a","ENSG00000006059","KRT33A","ortholog_one2many",1,88.6139,88.6139
"ENSMUSG00000050619","Zscan29","ENSG00000140265","ZSCAN29","ortholog_one2one",1,79.4016,80.9859
"ENSMUSG00000032487","Ptgs2","ENSG00000073756","PTGS2","ortholog_one2one",1,86.755,86.755
"ENSMUSG00000057723","Krt33b","ENSG00000006059","KRT33A","ortholog_one2many",1,87.1287,87.1287
"ENSMUSG00000043485","Krt34","ENSG00000131737","KRT34","ortholog_one2one",1,87.2449,86.802
"ENSMUSG00000027263","Tubgcp4","ENSG00000137822","TUBGCP4","ortholog_one2one",1,98.2009,98.3484
"ENSMUSG00000048981","Krt31","ENSG00000006059","KRT33A","ortholog_one2many",1,85.5769,88.1188
"ENSMUSG00000020916","Krt36","ENSG00000126337","KRT36","ortholog_one2one",1,83.5095,84.5824
"ENSMUSG00000006007","Pdc","ENSG00000116703","PDC","ortholog_one2one",1,88.9344,88.2114
"ENSMUSG00000054146","Krt15","ENSG00000171346","KRT15","ortholog_one2one",1,87.7193,87.7193
"ENSMUSG00000006010","Odr4","ENSG00000157181","ODR4","ortholog_one2one",1,86.8009,85.4626
"ENSMUSG00000020911","Krt19","ENSG00000171345","KRT19","ortholog_one2one",1,82.134,82.75
"ENSMUSG00000051617","Krt9","ENSG00000171403","KRT9","ortholog_one2one",1,57.0659,68.0578
"ENSMUSG00000045545","Krt14","ENSG00000186847","KRT14","ortholog_one2one",1,89.0496,91.3136
"ENSMUSG00000053797","Krt16","ENSG00000186832","KRT16","ortholog_one2one",1,85.0746,84.3552
"ENSMUSG00000035557","Krt17","ENSG00000128422","KRT17","ortholog_one2one",1,95.1501,95.3704
"ENSMUSG00000043909","Trp53bp1","ENSG00000067369","TP53BP1","ortholog_one2one",1,81.158,80.8295
"ENSMUSG00000035530","Eif1","ENSG00000173812","EIF1","ortholog_one2one",1,99.115,99.115
"ENSMUSG00000017165","Gast","ENSG00000184502","GAST","ortholog_one2one",1,69.3069,69.3069
"ENSMUSG00000006930","Hap1","ENSG00000173805","HAP1","ortholog_one2one",1,57.1656,57.9968
"ENSMUSG00000006005","Tpr","ENSG00000047410","TPR","ortholog_one2one",1,94.1027,93.8637
