Geneid,Chr,Start,End,Strand,Length,adult_PAR_01,adult_PAR_02,adult_PAR_03,adult_PAR_04,adult_SL_01,adult_SL_02,adult_SL_03,adult_SM_01,adult_SM_02,adult_SM_03,adult_SM_04,adult_SM_05,adult_SM_06,Secretome location,Secretome function,Level,Reliability,Cell type
MYCBP2-AS2,NC_000013.11,77080511,77080661,-,428,0.972616758448463,1.80972794099899,1.20837279361844,3.40780605249615,5.40932000917247,1.18179963349326,1.90993109943153,0.685826606382869,0.937388508826277,4.26730577717117,1.47939226904256,0.991387976261726,0.897600759833079,NA,NA,NA,NA,NA
MYCBPAP,NC_000017.11,50507778,50508100,+,4806,0.548572581474747,0.278377551095294,0.161418088535796,0.351401776182226,0.874248695553129,0.605162067837479,0.70303692127223,0.293167328371404,0.187828783603767,0.298592170485136,0.329369481455585,0.279579935599957,0.492939576665163,NA,NA,Not detected,Enhanced,glandular cells
MYCL,NC_000001.11,39895428,39897970,-,4849,0.586632256728316,0.421124190623737,0.58661776782384,0.554090747591932,1.0610155422313,0.847537270668762,1.07892003868073,0.811167818710462,0.765337411103987,0.928188980138901,0.848766610120933,0.481280118812147,1.00354566288068,NA,NA,NA,NA,NA
MYCL-AS1,NC_000001.11,39883150,39883421,+,1059,0.85169021781669,0.864394047876934,0.610462176190617,0.362442470669537,1.29552769638769,1.07466765538623,1.18359217770249,0.166308094918905,0.378850124435927,0.67754200724814,0.548078281606262,0.601011407705409,0.483692949585846,NA,NA,NA,NA,NA
MYCN,NC_000002.12,15940550,15941053,+,3072,0.451692678619729,0,0.126265516520676,0.52476289747525,4.13107598694325,1.91407684780135,1.80946076555518,0.28665408938659,0,0.0637000164840004,0.137408830544752,0.0920820429340318,0.333483615632429,NA,NA,NA,NA,NA
MYCNOS,NC_000002.12,15936265,15937176,-,2152,0,0,0,0.142686459642766,0.0796912076251486,0.0587604836355851,0.05064749136039,0.0545601835561093,0,0,0,0,0.059506370075675,NA,NA,NA,NA,NA
MYCNUT,NC_000002.12,15920399,15921063,+,1040,0,0.135413209571253,0,0,0,0.121589000753634,0,0,0,0,0.0507355682011391,0,0,NA,NA,NA,NA,NA
MYCT1,NC_000006.12,152697897,152698098,+,6364,0.828548028462487,0.59748631752998,0.761878666623817,1.04943155720291,3.26067770834816,0.844474203851448,0.419600618240918,0.212170870937554,0.338853278528418,0.645728388343154,0.39797604723458,0.500055845977395,0.382321882409522,NA,NA,NA,NA,NA
MYD88,NC_000003.12,38138661,38139028,+,2691,4.12515766248921,4.65769107317548,4.32427722131012,6.07618437618101,4.77969561898885,2.86644600810499,1.55936304503569,5.36672699612334,2.36681019071726,4.241933464858,2.31373798946258,2.07610617201545,5.21082091048397,NA,NA,High,Approved,glandular cells
MYDGF,NC_000019.10,4657545,4658084,-,1363,36.0389117892011,39.3145379981925,24.1421890898169,36.2706258586562,81.3439670214419,86.0953605336369,54.2568032685466,42.2102878622495,29.8031775715237,28.7140793307189,27.7954977895485,30.0931953078027,33.3532549398479,Secreted to blood,Developmental protein,Medium,Approved,glandular cells
MYEF2,NC_000015.10,48134632,48143071,-,12531,2.07071409249544,3.2479286783765,1.67152932763402,1.34772718564502,1.87494059507436,1.40771943415028,1.04374815808053,1.81774973365836,2.08909495538995,2.23832026639814,1.83167912011774,2.40414155475551,2.10006057591463,NA,NA,Medium,Supported,glandular cells
MYEOV,NC_000011.10,69294155,69294576,+,3133,5.29263291069317,0.966434524740896,0.371421321498421,0.416536980495607,0.0547384228564698,0.121084482078308,0.104366487144168,0.224858311546914,0.064028452246672,0.124919534400797,0.252625235856294,0.045144595578255,0.04087382968491949,NA,NA,NA,NA,NA
MYF5,NC_000012.12,80716912,80717564,+,1540,0,0,0.0839583694267355,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MYF6,NC_000012.12,80707634,80708238,+,1329,0,0.105966695225059,0,0.0577617120299533,0,0,0,0.0883472648703891,0,0,0,0.053212196368199,0.192712879462532,NA,NA,NA,NA,NA
MYG1,NC_000012.12,53299695,53299953,+,1202,0.34632277255902,0.585814217779133,3.87242262979885,0.25545861992615,0.285350214324991,0.105201797657054,0.136015059992794,0.537249860707246,0.16688946829353,0.108533805124154,0.307283641018546,1.05902010109822,0.213074390021385,NA,NA,Medium,Approved,glandular cells
MYG1-AS1,NW_025791795.1,22240,22889,-,743,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MYG1_1,NW_025791795.1,23454,23712,+,1202,5.65660528513066,4.51076947689932,3.71107168689056,5.36463101844914,5.49299162575608,2.89304943556899,2.99233131984148,2.78393109639209,3.88018013782458,6.78336282025961,3.33622238820136,2.58871580268453,2.29054969272989,NA,NA,NA,NA,NA
MYH1,NC_000017.11,10492307,10492568,-,6023,0.0691150543941461,0.0935279680917174,0.504475077129928,0.114708257942931,0.0996570107641739,0.199451988617948,0.0180961981417166,0,0.0333058510524362,0.0649797279225799,0.0350423316813446,0.0234829848823963,0,NA,NA,Not detected,Enhanced,glandular cells
MYH10,NC_000017.11,8474212,8475948,-,7719,10.0038780826865,11.9957964379872,7.60465521031175,9.7261922984164,15.0744503656074,10.2633151096046,6.69294886218203,6.15283933445475,4.7817864909371,7.01385127737811,5.63947629441344,4.96563063396144,5.51615339343808,NA,NA,Low,Enhanced,glandular cells
MYH11,NC_000016.10,15703135,15704123,-,6940,1.4995676246972,0.476873031977152,0.381925896657354,0.652615792792604,0.741334922806858,0.318864526472066,0.400480077217977,0.465255282831491,0.187882912936218,1.07148200637987,0.395357280737407,2.04820184490499,0.636598118140982,NA,NA,Not detected,Enhanced,glandular cells
MYH11_1,NT_187607.1,1361146,1362134,-,6941,6.41722476154816,2.34344254915703,1.05247337902611,4.47917485831469,5.3739038526188,3.86225945629754,2.01781473575441,6.61413115833225,2.12421608634613,4.32290098899633,2.19695755345546,3.21959470329554,9.50147238545874,NA,NA,NA,NA,NA
MYH13,NC_000017.11,10300865,10300965,-,5994,0,0.0117475590552305,0.053927214263085,0.140877288649631,0.0572223819850917,0.0210965233206172,0.0181837506519118,0,0,0.0217647036635357,0.0264089043689613,0,0.0106821578580958,NA,NA,NA,NA,NA
MYH14,NC_000019.10,50203622,50203671,+,6914,19.7683816906134,19.7882687912079,16.222763036686,18.8748967297185,21.9640217653533,23.8035880619162,7.18057482515812,19.9878083844379,9.95171989078195,13.821263628672,8.6237257376307,9.12371362513973,13.6781338813287,NA,NA,Low,Enhanced,glandular cells
MYH15,NC_000003.12,108380368,108381559,-,8815,0.0708360702125823,0.127809177950406,0.0293354257327675,0.113210334514067,0.15563968581674,0.179314465093277,0.080369496216578,0.133197407842027,0.0284459927522438,0.0443985140417128,0.0239432743864706,0.0802257617394628,0.0435817498818557,NA,NA,Not detected,Uncertain,glandular cells
MYH16,NC_000007.14,99238829,99239038,+,6341,0.186005349694344,0.177675114908189,0.0917570572665631,0.242123688023365,0.175795712389304,0.169507454133752,0.0343773541736506,0.0462914031748727,0.0869978138218363,0.16458935027186,0.0832124127569542,0.211900515769341,0.0403903827165597,NA,NA,NA,NA,NA
MYH2,NC_000017.11,10521148,10521432,-,6121,0.0226694969567033,0.0230076356729462,0.0211233277106964,0.100330423509633,0,0.0723058262936166,0.0356129395221563,0.0191820805444776,0.0163863045980088,0.0213131242867559,0.0086203219946389,0.0115535057953498,0.0209210436861383,NA,NA,Not detected,Enhanced,glandular cells
MYH3,NC_000017.11,10628532,10628679,-,9308,1.02117096849277,1.39952199836212,0.722323401771914,0.865960260552196,1.12389602571643,1.29740218681252,0.538643797244062,0.920840846146384,0.9105498713529,0.819915295972832,0.88432945691371,1.13205117501366,1.0249569484328,NA,NA,Not detected,Enhanced,glandular cells
MYH4,NC_000017.11,10443263,10443527,-,6202,0.0111867132273445,0,0,0.160907626369156,0.0414774618210222,0.0713614902842998,0.035147823736717,0.0567946702738216,0,0,0,0.0114026135074712,0,NA,NA,Not detected,Supported,glandular cells
MYH6,NC_000014.9,23381987,23382063,-,5940,0.0116801339117829,0,0.0108834923330953,0.05169381500862489,0.0288712927288417,0.0106441549481296,0.00917452873801004,0,0,0,0,0,0.0107792683840785,NA,NA,Not detected,Enhanced,glandular cells
MYH7,NC_000014.9,23412740,23412871,-,6027,0.080580714792091,0,0,0.101895225203661,0,0.0209810122422066,0.0180841880550123,0,0,0,0.0175095373914666,0.0234673996924959,0.0106236691888877,NA,NA,Not detected,Enhanced,glandular cells
MYH7B,NC_000020.11,34955868,34956007,+,8015,2.10347334883913,1.71315027455085,1.34700021516955,2.02089601069588,1.47638029168348,1.40415195380616,0.564345122696658,2.07286492505349,1.24515368174909,2.13224579194754,2.12639950968517,1.30585319127309,1.46191894184167,NA,NA,NA,NA,NA
MYH8,NC_000017.11,10390322,10390603,-,6041,0.137818232946844,0.454590281427747,0.128418363433709,0.165196010385947,0.156137251026529,0.0941957496320156,0.144338224012659,0.0777444231171972,0.107921487814712,0.215953705941455,0.104813754535709,0.280956168740287,0.233179075058993,NA,NA,Not detected,Enhanced,glandular cells
MYH9,NC_000022.11,36281280,36282785,-,7451,223.718127814401,214.495541695362,151.012947698523,167.243505981343,211.08375200111,138.46818459735,58.7315134413301,171.652854520716,97.7832966995311,154.689732151768,141.53282897741,110.287865289246,151.78387488388,NA,NA,Medium,Enhanced,glandular cells
MYH9-DT,NC_000022.11,36388322,36388419,+,3942,0.246402824988296,0.125039087478276,0.245996744515169,0.233684369217072,0.282780469878381,0.336821889454511,0.152070955794413,0.178711590582568,0.127220408985809,0.446772718353537,0.267706701822347,0.161458924596659,0.276126464085299,NA,NA,NA,NA,NA
MYHAS,NC_000017.11,10383132,10383207,+,3940,0.105654815384757,0.107230764939673,0.0656324309224227,0.0389671651207147,0.130580313814203,0.0320945585745633,0.0276632998496343,0.0745009613025045,0.0381854963620857,0,0.107137037419664,0,0.113756847565986,NA,NA,NA,NA,NA
MYL1,NC_000002.12,210290150,210290467,-,1148,0.483484288752546,0.306684969412246,0.225254161876607,0.401212449239415,0.224079458374547,0.440601257086339,0.0949419872888147,0,0.436849174409459,0.284097634493103,0,0.800825014506423,0.557742632416606,NA,NA,Not detected,Enhanced,glandular cells
MYL10,NC_000007.14,101613330,101613573,-,1082,0,0,0,0.141895222343453,0,0,0.0503666365099627,0,0,0,0,0,0,NA,NA,NA,NA,NA
MYL11,NC_000016.10,30370934,30371004,+,934,0.445695902158396,0.753906520096914,0.553729716990033,0.657518760495143,0.826263013535267,0.270776361421369,0.466781162345008,0.188565602268866,0.429552764215896,0.139676267408172,0.564935663053369,0.454297702184174,0.754087147982537,NA,NA,Not detected,Enhanced,glandular cells
MYL12-AS1,NC_000018.10,3255436,3255838,-,1338,0.207414037177849,0.315761744291712,0.144950548113422,0.631104983681531,0.704951519769252,0.425288881559796,1.14043917765757,0.351012003027645,0.187407642833355,0.39000787371968,0.591535772748707,0.0528542667962156,0.0957083022442845,NA,NA,NA,NA,NA
MYL12A,NC_000018.10,3247482,3247587,+,3912,14.9152802049253,14.7597629246376,13.2369640877627,14.795768846372,39.3010472271358,26.2634728110482,18.179497550724,11.7053350856266,9.25575304970159,16.0904417916232,11.9908172126905,16.5589499538794,18.8060208275662,NA,NA,Not detected,Supported,glandular cells
MYL12B,NC_000018.10,3262133,3262237,+,1335,59.3497788673415,66.6172131221096,47.650619735767,61.7572648832253,120.239526715748,96.662800209623,67.3554727799524,50.13161315151,43.1630544721457,60.5870658657111,46.9549132763082,65.4746779708193,73.4293451553436,NA,NA,Not detected,Supported,glandular cells
MYL12BP2,NC_000004.12,184298882,184299769,-,1102,0.0629582535716791,0,0.117328392846799,0.417959974343782,0.311244063174809,0.344244720826985,0.0989050829469685,0.106545839394507,0,0.118382607766999,0.0957622339912608,0,0,NA,NA,NA,NA,NA
MYL2,NC_000012.12,110910845,110911175,-,878,0.0790204959407635,0,0,0.262296065903672,0.29298772006148,0,0.124138270395853,0,0,0.148585004281586,0.240387202410864,0,0.145851604103477,NA,NA,Not detected,Supported,glandular cells
MYL3,NC_000003.12,46857872,46858101,-,1721,0.0806275368227662,0.0818301789390491,0.0751283491674449,0.0446050640835607,0.298946215239953,0.11021431794054,0.126662872059918,0.204672019197119,0.0582804011879208,0.0758033897496995,0,0.0821836246058529,0.0744088950626686,NA,NA,Not detected,Enhanced,glandular cells
MYL4,NC_000017.11,47189433,47189471,+,1195,0.232234294346411,0.235698306199336,0,0.192716272689058,0.645798874177355,0.105818042496886,0,0.196507974916732,0.125900297628969,0.109169567999358,0.176619216499363,0.473432696055809,0.214322524523603,NA,NA,Not detected,Enhanced,glandular cells
MYL5,NC_000004.12,674542,674683,+,4669,6.4045358819687,5.2332318558657,4.34770926536648,7.20137247720281,6.85026917925426,5.75523006351533,1.38897138225525,5.57016354151285,3.69494498103209,4.76398084299619,4.53175441477898,3.81691802554739,4.70376889935516,NA,NA,NA,NA,NA
MYL6,NC_000012.12,56158359,56158404,+,708,322.303396877079,359.334635048147,304.521037809866,330.589613435772,726.554645040332,499.648359876585,408.879200760562,281.759268370985,191.53442265656,375.526352544232,327.396334960323,369.476856203914,442.956677794613,NA,NA,Medium,Approved,glandular cells
MYL6B,NC_000012.12,56152587,56152631,+,892,8.32248824176117,8.28874578765744,7.10257685755769,6.45448278765202,7.40199095757715,5.10346657871755,3.72679231270242,6.64728980733602,4.38533884230051,4.31446210302396,5.26466837746349,6.26323061535155,3.30193642742782,NA,NA,Low,Enhanced,glandular cells
MYL6B-AS1,NC_000012.12,56150796,56150985,-,545,0.636513719596242,0.387604783359918,1.30482089732926,0.140853789518914,0.629341206639706,0.812080665583903,0,0.430875284450448,0.736150975738802,0.478743610125625,0.29044949135331,0,0.234968272298812,NA,NA,NA,NA,NA
MYL7,NC_000007.14,44138864,44139022,-,780,0.177897424194847,0,0,0,0,0,0,0.15053014745224,0,0,0.541179394145484,0,0,NA,NA,Not detected,Enhanced,glandular cells
MYL9,NC_000020.11,36541519,36541561,+,2786,26.0486271450272,23.6822441606237,14.6884956361397,20.0868323204638,35.3640174357338,23.7609172901322,12.1473263234197,24.7807418619868,10.3684724651797,17.3959120393234,20.5113012118833,9.31582063647325,20.0636000422991,NA,NA,Not detected,Supported,glandular cells
MYLIP,NC_000006.12,16129086,16129409,+,11277,2.14716843195536,3.3218684309472,2.28162471353351,3.87332308227035,7.5657533659339,5.35996488912357,6.519114059537,2.07714784473203,2.07236258876899,4.56376132996518,2.19444717085995,2.13843948389711,3.44644094176339,NA,NA,NA,NA,NA
MYLK,NC_000003.12,123610049,123614349,-,10826,20.3987184068684,23.4542783605439,13.2210002800028,16.0961819419291,19.0884954706476,18.087178124301,11.3010431442809,15.4765459009043,8.9497830269076,14.7316143793333,17.9067593454484,11.8431150257398,16.6489215386121,NA,NA,Not detected,Enhanced,glandular cells
MYLK-AS1,NC_000003.12,123585513,123585801,+,803,0.777608915222806,1.84148474286188,0.885588280254607,1.33837411460686,1.70854773409036,1.25980135276492,0.678663769661017,0.877311444678061,0.249814621281225,0.893545436707074,0.788517921731278,0.3522740173018,1.51500402220062,NA,NA,NA,NA,NA
MYLK-AS2,NC_000003.12,123689644,123689716,+,500,0.971319936103865,0,0.387887666751518,0.921183783453696,1.54345930928388,1.26452560783779,0.762953809852915,1.05672163511472,0.401202281777647,1.43503397135156,1.47741974601717,0.565752071786692,0.256115416805705,NA,NA,NA,NA,NA
MYLK2,NC_000020.11,31819356,31819428,+,2799,0.0743622673483283,0.0503143043780291,0,0.109703916095474,0.0919054012911682,0,0,0,0,0,0,0,0.0457512355851564,NA,NA,Not detected,Enhanced,glandular cells
MYLK3,NC_000016.10,46702282,46707763,-,8240,0.15155824245726,0.205091851389471,0.14122123789497,0.102477969437608,0.0624376743237815,0.0767309228056913,0.00661367726987617,0.106869097402379,0.103465394269114,0.0712450669801636,0.230526659399351,0.145900868027515,0.0310819680589448,NA,NA,Not detected,Enhanced,glandular cells
MYLK4,NC_000006.12,2663637,2667899,-,7199,0.809545716991692,1.17374416964109,0.682489759529457,0.565156509272652,1.03626244314563,1.05391771732557,0.484482406590068,1.01120126834148,0.787190197264795,0.960446532746123,0.630336049438795,0.589406936852366,1.45863760092151,NA,NA,NA,NA,NA
MYMK,NC_000009.12,133514586,133514785,-,831,0,0,0,0,0,0.152169146550878,0,0,0,0.156988728952145,0,0,0.231151098200095,NA,NA,NA,NA,NA
MYMX,NC_000006.12,44192721,44193037,+,5245,0.105822681313236,0.0537005673800204,0.0246512657611387,0.0731795188634966,0.0163484727177617,0.0241091631618264,0.072731535734310293,0.0223857988584837,0.0382461660417204,0.0870546650442927,0,0.0808987709895174,0.073245591078848,NA,NA,Not detected,Supported,glandular cells
MYNN,NC_000003.12,169773396,169773462,+,5036,6.68175095044784,7.03309751696923,4.99365575742456,5.74672832873384,9.7904984427481,7.60824581363882,5.96260565682736,4.76788399922692,3.92359260872699,6.19129755132181,4.94540820464162,5.89793164590971,5.64511740775085,NA,NA,High,Approved,glandular cells
MYO10,NC_000005.10,16661907,16666793,-,11717,8.1062741104268,6.58054805239154,6.12436787138609,6.9119576366508,13.5753227443581,9.98820901300569,6.65104395377698,7.87132508684074,7.60151118499937,8.32826747903953,6.2325465090033,4.56894169094612,9.45377808043591,NA,NA,Medium,Enhanced,glandular cells
MYO15A,NC_000017.11,18108756,18108824,+,12540,0.475811770932629,0.342528469505595,0.304164969940717,0.244865439514539,0.697469650659913,0.216804629732955,0.221637299512979,0.355798530341658,0.199961264841331,0.239276361759359,0.277710478574656,0.174823706393415,0.112331323160397,NA,NA,Not detected,Enhanced,glandular cells
MYO15B,NC_000017.11,75587800,75588966,+,12235,12.3222501089013,12.080164281392,5.77525159732201,13.9978274137392,13.6243241032006,10.4024930469043,2.23153633449886,11.2903147047403,4.3776464746478,9.2232000982212,8.43549834552393,6.82624843461466,7.51495174771134,NA,NA,NA,NA,NA
MYO16,NC_000013.11,108495716,108495924,+,8124,0.17934267653321,0.19068526803239,0.159152989804496,0.151187228533349,0.116103536860076,0.225696963486558,0.268324474169275,0.180658411824143,0.481501999917781,0.144524705050849,0.168868754820138,0.217623735146899,0.401953663746029,NA,NA,NA,NA,NA
MYO16-AS1,NC_000013.11,109163905,109164091,-,547,0,0.25745838748465,0,0.280677569608073,0,0.115587349893765,0.199256675333746,0,0.4584121135485,0,0,0.646426041803806,0.23410915612953,NA,NA,NA,NA,NA
MYO16-AS2,NC_000013.11,109100555,109100809,-,831,0,0.338940404221669,0,0,0,0.380422866377194,0.262318655613861,0.282583670307454,0,0,0,0.425505469153649,0.154100732133397,NA,NA,NA,NA,NA
MYO16_1,NW_013171811.1,25478,25739,+,723,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MYO18A,NC_000017.11,29071122,29074914,-,10358,13.0481010918429,13.8341628082931,10.0423385435282,12.843627282658,14.1312406993391,13.5694170024301,4.70887691927812,11.8116318443022,7.51915359626237,9.62877592285514,10.4378708644429,8.99861496687173,10.1439804735027,NA,NA,Medium,Supported,glandular cells
MYO18B,NC_000022.11,25742188,25742293,+,16724,0.0248911727227901,0.0336832666716344,0.0309246326039638,0.0826223197309581,0.0307633602264984,0.015122286628053,0.00651718496816308,0.0105309897464196,0.00599740315979501,0,0,0.00845718834888022,0.0153142440089515,NA,NA,Not detected,Uncertain,glandular cells
MYO18B-AS1,NC_000022.11,25883899,25884883,-,1798,0,0,0,0.042694836088881,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MYO19,NC_000017.11,36495636,36496406,-,6979,0,0,0,0,0,0,0,0.0168238307798749,0,0,0,0,0.00917450267967135,NA,NA,Medium,Approved,glandular cells
MYO19_1,NT_187614.1,730540,731310,-,7190,0.907054182334227,0.83244281822662,0.935102395506673,0.790074176814714,0.477038884031488,0.68590401537794,0.576043011611579,0.938981517834904,0.181350127368199,1.27010213673801,1.25491146716142,0.983574533704262,0.863810689504639,NA,NA,NA,NA,NA
MYO1A,NC_000012.12,57028517,57028881,-,4240,0.0490896194122573,0.149465523772044,0.0152471567119307,0.199155299095728,0.080894093777981,0.0596474343319713,0.0514119817960185,0.0553837334965788,0.0473115898322697,0.0615366196977513,0.0248891466647098,0.100074069301891,0.0604045794353079,NA,NA,Not detected,Enhanced,glandular cells
MYO1B,NC_000002.12,191245404,191245611,+,5471,7.32985512008818,8.66189121212865,10.1503535532673,7.47869001067477,26.440584239748,8.55190047340492,4.79124712822482,6.19151874998676,7.69074927827284,9.06121382352559,6.11460505375673,9.08708888836694,12.5342538566492,NA,NA,Low,Approved,glandular cells
MYO1B-AS1,NC_000002.12,191229165,191229254,-,912,0.0760745563991122,1.38976715086286,1.06328856017412,0.168344989666246,0.846194796756512,0.485289432832486,0.358530925682761,0.257485778536726,0.659872173976393,1.07284238288843,0.694276196436641,0.852970502967874,0.842484923702978,NA,NA,NA,NA,NA
MYO1C,NC_000017.11,1464186,1465752,-,5842,81.8023636705069,79.7681620832127,62.777779683937,77.172662904022,49.9632497318491,48.7563151601271,29.3845613175121,62.4148700568446,42.7504998984226,56.754206812579604,57.3351869939172,28.8710777818226,51.4247490436652,NA,NA,Medium,Enhanced,glandular cells
MYO1D,NC_000017.11,32492522,32494915,-,7312,16.1968889782871,16.1977310748634,14.0223796377623,11.5693896946341,24.4624978662638,27.9295521971832,14.7123204580499,12.0432352652572,8.87506415174157,11.1242251981512,7.82238104037694,8.35629427693691,11.2348222019188,NA,NA,Not detected,Uncertain,glandular cells
MYO1D-DT,NC_000017.11,32876855,32876893,+,2421,0.229260621019382,0.290850346869276,0.106811969365694,0,0.141673258000264,0.391736557570568,0.292629950082253,0.145493822816291,0.0828587942539543,0.404143846837772,0.0435894183636387,0.116842641839465,0.211578204713511,NA,NA,NA,NA,NA
MYO1E,NC_000015.10,59132434,59137456,-,8644,9.166121562691,11.4208290497254,7.98750632597989,10.0175006530134,17.9748847525733,9.76481771438832,6.82154444256011,9.65768269019704,7.12454306488533,10.345755199208,7.82562683609611,6.23413753328116,8.62952512085396,NA,NA,Not detected,Approved,glandular cells
MYO1F,NC_000019.10,8520778,8521604,-,4243,1.73327351313103,1.89189136539804,1.52363762570319,3.20232401742682,7.86138831685428,3.02496698551817,1.04035653005094,2.44899742602595,1.43016368415906,3.27450812994539,2.48715488706975,2.61675333698181,2.70119370776698,NA,NA,Low,Enhanced,glandular cells
MYO1G,NC_000007.14,44962662,44962895,-,3188,0.935802949732617,0.927673932570946,0.770584030560314,1.90227726089612,4.4380103518723,2.02292365118342,0.735055875239186,2.68857797864823,0.991050178481483,1.73916230701612,0.976516456970482,1.24224106101218,3.13315597723416,NA,NA,Not detected,Enhanced,glandular cells
MYO1H,NC_000012.12,109310468,109310700,+,5220,0.425317979684232,0.620514171062142,0.222923946408918,0.382355976529312,0.312108630016961,0.133235456764518,0.0939598287996201,0.168697579041303,0.115288012005071,0.137455361240571,0.37400472497698,0.216763245895284,0.392514048744376,NA,NA,NA,NA,NA
MYO3A,NC_000010.11,25934229,25934328,+,11198,0.0557617395002601,0.025152659038061,0.0577316882109183,0.18509229440711,0.107203817794717,0.135509084604871,0.00973329178492225,0.204461827357436,0.0223925188525656,0.0699005003175029,0.108376030663623,0.0694685746299965,0.274458385574965,NA,NA,Low,Enhanced,glandular cells
MYO3B,NC_000002.12,170178147,170178289,+,7070,0.0588797698183794,0.109556373231622,0.0182879616573087,0.271447366647129,0.339595007543208,0.697545950575303,0.161871388229048,0.157769221021372,0.276642308863653,0.147618256021763,0.0820954597200893,0.400107547232455,0.271692450642544,NA,NA,Not detected,Approved,glandular cells
MYO3B-AS1,NC_000002.12,170340517,170341429,-,1311,0,0,0.0986238664509326,0.234219116057385,0,0,0.0831376059554228,0,0.153013837443801,0,0,0.161828395819992,0,NA,NA,NA,NA,NA
MYO5A,NC_000015.10,52307283,52313848,-,13427,6.28331529382321,7.87689976938495,4.80032774448578,6.2718068720284,13.2833319402467,7.11042551513766,3.70157079331549,5.73207411118312,5.18796054022819,6.52433909803566,5.01045381952115,6.30450984889281,5.33613523880212,NA,NA,Medium,Enhanced,glandular cells
MYO5B,NC_000018.10,49822789,49826623,-,9583,18.331435713652,19.5086587847305,17.2565419936412,17.3749315307582,23.0408461825106,24.8735340788296,16.3552657021883,19.6648952932755,14.9775765737194,17.847225071309,16.8376648504066,12.7593829192214,17.0846060933995,NA,NA,High,Enhanced,glandular cells
MYO5C,NC_000015.10,52192322,52194054,-,6977,40.3034429557215,46.2031346104261,27.9458507219573,25.4930823451127,30.4793455243739,30.9017652481501,23.1983948817867,28.9452839073993,25.6178323823909,32.9369531126399,27.2559878613704,31.9284618411939,29.421887139139,NA,NA,Medium,Enhanced,glandular cells
MYO6,NC_000006.12,75749239,75749423,+,10464,7.91663938747826,7.07917069608739,6.11016982698221,5.77353814330131,16.208813889757,14.138904445434,8.754678314512,9.07755482084408,5.33901163393896,8.29074220660262,5.52156585124782,8.54926857332479,8.37074470064518,NA,NA,Low,Enhanced,glandular cells
MYO7A,NC_000011.10,77128246,77128489,+,9062,0.344526571906816,0.303043466133858,0.178348997071801,0.491325125435099,1.81676958350195,0.739570262805153,0.204467868453819,0.699661201797434,0.370786703805759,0.597438953984569,0.314423914166406,0.68674385231225,0.536988845653101,NA,NA,Low,Uncertain,glandular cells
MYO7B,NC_000002.12,127535683,127535831,+,7769,1.13415618745923,1.58612460689716,0.773878084006761,0.997978741674425,1.13682805492084,0.59409428093808,0.16133660911146,0.853888994493527,0.406676273522843,0.747247355166155,0.570505758534112,0.764628234490959,0.857124576772858,NA,NA,Not detected,Enhanced,glandular cells
MYO9A,NC_000015.10,71822291,71827043,-,13157,6.59682102990225,6.75944208543105,5.4638986271907,7.0423147793862,14.5726187815474,9.18335652724033,6.25446667649976,5.09562339988437,4.19284895830557,6.3855526442917,4.25504715177206,5.71901083435661,6.70606985555715,NA,NA,Low,Approved,glandular cells
MYO9B,NC_000019.10,17075777,17075874,+,7618,16.8577542074059,17.1739073981835,16.2256326863766,19.6599015655701,23.8738455339044,12.391288609227,5.86601399016793,16.9230821060641,8.42640654823096,14.2479326972541,12.9176566136689,9.24601377493346,13.7000567535213,NA,NA,Medium,Approved,glandular cells
MYOC,NC_000001.11,171635417,171636709,-,2100,12.6205515507373,2.21303873927877,3.41710563566813,1.71808086596523,0.939141907765323,1.74624964891886,6.0205878872747,2.43213709669262,6.42401272608256,3.4478088922083,2.86438522187003,1.71746164649531,3.32340243235975,Secreted to extracellular matrix,No annotated function,Low,Uncertain,glandular cells
MYOCD,NC_000017.11,12665890,12666243,+,8609,0.120885112270862,0.0654337265438976,0.0450560653678148,0.329924110308851,0.249006096540423,0.190949389033468,0.0316510051712044,0.0477346152334319,0.0233013289451531,0.151536338435629,0.0980647990320542,0.115003615475283,0.044624593472942,NA,NA,Medium,Approved,glandular cells
MYOCD-AS1,NC_000017.11,12671862,12672191,-,1143,0,0,0,0.268645022879468,0,0.0553160808327993,0.190714613136587,0,0,0.114136162519014,0.27698157968076,0,0,NA,NA,NA,NA,NA
MYOCOS,NC_000001.11,171600872,171601204,+,1480,0.140635125883764,0.0951552283473673,0.0873620871061977,0.25934228137773,0.0579376617599053,0,0.0736441901402428,0,0.169426639264209,0.0881470498373195,0.0713040417961955,0,0,NA,NA,NA,NA,NA
MYOD1,NC_000011.10,17719571,17720412,+,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MYOF,NC_000010.11,93306429,93307001,-,7831,12.8642259447143,9.92695892614802,11.8877589095089,13.410158512798,33.2654363824999,20.7174863345152,6.11008852227283,10.6003518214803,15.2801149968309,9.56233964727361,11.1243774772167,11.2883107159584,14.161406650092,NA,NA,Medium,Enhanced,glandular cells
